idVaga,NomeVaga,Cidade,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,Empresa,DataPubli,Pesquisa
v1943694,Consultor de Novas Tecnologias e Transformação Digital,São Paulo,Salário a combinar,1,2019-09-20,Júnior/Trainee,Funções Conceitualização e implantação de soluções tecnológicas avançadas para problemas complexos que requerem um conhecimento elevado e específico dos negócios dos clientes nos seguintes âmbitos: ·         Implantação de Tecnologias Especialistas: Definição de arquiteturas Big Data Desenvolvimento de soluções e Implantação de ferramentas.·         Estratégia e Governança de TI: Planos Estratégicos de TI Servicing de IT Project Management Office (PMO) Transformação Organização e Eficiência.·         Gestão de Riscos e Regulação: Cibersegurança Qualidade e Governança do dado. Requisitos: Estudantes Recém formados ou com formação em Dezembro de 2019 nos cursos:Sistemas de Informação Ciências da Computação ou Engenharia da Computação.          Recémformados ou estudantes de último semestre.          Sólida trajetória acadêmica.          Dinamismo maturidade responsabilidade e capacidade de trabalho.          Nível de inglês avançado.          Alta capacidade de aprendizagem          Valorizamos o conhecimento de outros idiomas pósgraduações e cursos de especialização.          Uso avançado de linguagens de programação banco de dados e técnicas de engenharia de software.          Facilidade de integração em equipes multidisciplinares.          Disponibilidade para ViagensVaga disponível também para PCD's.,MANAGEMENT SOLUTIONS,20/08/2019,Estatístico
v1939844,Engenheiro de Dados SR,Não informado,Salário a combinar,1,2019-09-20,Sênior,“Na Kroton transformamos a vida de milhares de pessoas por meio da educação. Dados estão no centro do nosso negócio e geram insights que nos ajudam a melhorar os nossos produtos e a experiência dos nossos alunos. Data engineering é uma atividade chave no desenvolvimento e melhora continua da nossa plataforma big data. Como parte desse time você irá participar em projetos desafiadores de alta visibilidade e terá impacto direto no resultado do negócio. Você construirá o pipeline de dados que alimenta BI modelos de machine learning e inteligência artificial. Você ajudará a modelar a próxima geração de modelo de dados facilitando o consumo de dados por analytics ciência de dados negócio e demais stakeholders habilitando a tomada de decisões de forma melhor e mais rápida. Para ter sucesso nessa posição você é apaixonado por dados analytics e transformação digital e está acostumado em trabalhar em um ambiente desafiador e de alta velocidade.” Atividades e responsabilidades: Desenvolver rotinas ETL utilizando Spark Hadoop PowerCenter entre outros Limpar e preparar dados para análise Modelar dados definir e implementar melhores práticas Automatizar workflows e elementos recorrentes no pipeline.Características/experiências necessárias: Conhecimento em modelagem de dados e ETL Experiência sólida em Python (ou outra linguagem de script) Spark e SQL Conhecimento de ecossistema AWS e GitHub.Diferenciais Experiência com a cultura DevOps Conhecimento em automação de testes e arquitetura Conhecimento da metodologia SAFe (scaled agile framework) Experiência anterior com Analytics e Data Science.Formação Acadêmica:Nível superior completo nas áreas de TI engenharia matemática ou especialização técnica relacionada.  Local de Atuação São Paulo/SP em horário ComercialGostou do que leu Legal!Então é só se candidatar ou indicar para um amigo mas atenção ler atentamente a descrição e BOA SORTE,Kroton Educacional,13/08/2019,Estatístico
v1953158,Engenheiro de Dados (Pleno),São Paulo,Salário a combinar,1,2019-09-20,Pleno,Requisitos: Formação completa em TI Experiência com AWS Conhecimento com ferramentas de Engenharia de Dados Conhecimento avançado de queries em SQL Conhecimento em banco de dados Oracle e bancos não relacionais Raciocínio lógico e pensamento analítico Conhecimento avançado em Python Scala ou Java Vivência na plataforma Linux Habilidade com manipulação de dados utilizando alguma ferramenta (SQL Excel ou outras linguagens de programação) Experiência com utilização de APIs Experiência com Data Integration Hadoop Spark Hive Kafka Google Big Query ou outras semelhantes. Atividades: Criação e manutenção de rotinas para consumo carregamento e processamento de dados Criação deploy e monitoramento de rotinas na AWS Deploy de modelos preditivos e criação de estrutura para acompanhamento de métricas e testes A/B de modelos Criação e manutenção de base de dados para análises e relatórios. Local: Brooklin São Paulo (próx. estação Berrini)Horário: Comercial (flexível)CLT + Benefícios: VR (67100+ VA (44500) VT AM AO Seg. Vida PLR Café da Manhã Bicicletário Sala de Jogos etc. Empresa de grande porte ambiente dresscode informal foco em inovação oportunidade de crescimento!,Talent Group (T.I.),05/09/2019,Estatístico
v1958063,Analista de Segurança da Informação (Projetos),Rio de Janeiro,Salário a combinar,1,2019-09-20,Auxiliar/Operacional,Formação: Desejável graduação na área de exatas (Ciências da Computação Processamento de dados Análise de Sistemas etc.) Administração ou Engenharia. Consultor especializado em SDLC Seguro com foco em análise e acompanhamento de projetos definição de requisitos de segurança e apoio consultivo às áreas de TI Network e Negócio garantindo a aplicabilidade dos controles de segurança nas tecnologias e serviços que suportam o Negócio Interação com vários departamentos e níveis hierárquicos da empresa dentro do ciclo de vida dos projetos. Conhecimento de segurança em Cloud BYOD IoT BIG DATA inteligência cognitiva dispositivos móveis e processo de desenvolvimento DEVOPS. Inglês Intermediário/ avançado Atividades:Avaliação e aprovação de cópia e/ou transferência de dados produtivos para ambientes de risco (parceiros ambientes não produtivos etc)Elaboração de requisitos de segurança para sistemas e infraestrutura desenvolvidos internamente ou por terceiros baseandose nas principais normas e boas práticas de mercadoRevisão de Políticas Processos e Controles Internos relacionados à Segurança da Informação e Governança de TI requisitos e procedimentos para desenvolvimento seguro de projetosAvaliação dos riscos de Negócio associados ao emprego de Tecnologia da Informação e rever o grau de exposição da organização a esses riscos em face de fatores internos e externos.,Ericsson Gestão e Serviços de Telecomunicações,Há 7 dias,Estatístico
v1935447,Analista de Risco,São Paulo,Salário a combinar,1,2019-09-20,Sênior,Juntese a Accenture e ajude a transformar as organizações e comunidades em todo o mundo. A Accenture é uma das principais consultorias de gestão serviços de tecnologia e outsourcing.Nossos profissionais na estrutura de Client & Market geram um crescimento rentável desenvolvendo insights aumentando a relevância expandindo a parcela de mercado e criando oportunidades. Eles se desenvolvem profissionalmente atuando diretamente com o mercado e gerando impacto imediato nas vendas.Os principais requisitos para as vagas são:Superior completo em Estatística engenharia economia matemática física ciência da computação tecnologia da informação ou cursos correlatos Desejável especialização em Big Data e Machine learningExperiência com Modelagem Preditiva de Risco (Crédito Fraude Cobrança Sinistro) Domínio em MS Office Boa comunicação e flexibilidade para gerenciamento de prazos e apresentações Dinamismo para entrega de resultados com qualidade e comprometimento de prazo Habilidade e experiência na manipulação e mineração de grandes volumes de dados Proficiência e experiência de trabalho em desenvolvimento de modelos estatísticos e análise de dados Experiência em linguagens de programação como SAS R ou SQL Experiência com modelos preditivos (Logística GLM Rede Neural Séries Temporais) e análise multivariadaHabilidade na construção de apresentações de análises e resultados para clientes.,Recrutamento Accenture,05/08/2019,Estatístico
v1949917,Analista DBM Pleno,São Paulo,Salário a combinar,1,2019-09-20,Pleno,**TODAS AS NOSSAS POSIÇÕES TAMBÉM SÃO DESTINADAS A PESSOAS COM DEFICIÊNCIA** Esta vaga será conduzida pela equipe interna de Recrutamento e Seleção da MAPFRE Brasil não havendo qualquer parceria com consultorias ou empresas terceiras. ANALISTA DBM PLENOResponsável por administrar o DBM realizar extrações para as ações de marketing acompanhar o retorno de campanhas desenvolver indicadores avaliar as melhores práticas de governança qualidade de dados e propor projetos de melhorias. PRINCIPAIS ATIVIDADES:·         Tratamento manipulação e extração de dados para ações de marketing estudos específicos e tarefas ADHOC·         Acompanhamento de projetos de melhorias do DBM propostos pela MAPFRE Espanha·         Desenvolvimento e divulgação de painéis de indicadores de clientes·         Mapeamento e sugestões de melhorias em relação ao DBM·         Criação e manutenção de rotinas de extrações com o objetivo de ampliar as visões do DBM e facilitar todo o processo de extração·         Gestão da qualidade de dados promovendo campanhas para a sua melhoria contínua·         Acompanhamento de novas tecnologias e tendências em banco de dados. PREREQUISITOS:Superior Completo Conhecimento e experiência em Banco de dados relacional (SQL ORACLE DB2) programação (utilizando o SAS GUIDE) e desenvolvimento de query’s em PLSQL e TSQLManuseio em Ferramentas de BI (Tableau IBM – Cognos QLIK)Manipulação de dados utilizando Excel (todo o processo de ETL  ferramentas de ETL SSIS DataStage Talend)Experiência com criação de indicadoresConhecimento em arquiteturas de BIG DATA BI e Data Lake.    BENEFÍCIOS:ValeRefeição Vale Alimentação Vale Transporte Assistência Médica Assistência Odontológica Seguro de Vida Seguro Decessos Previdência Privada Participação nos Lucros e Resultados Auxilio Creche / Babá Treinamentos Internos e Capacitações.  LOCAL:São Paulo / SP  Na MAPFRE respeitamos a diversidade e trabalhamos para promover uma cultura inclusiva que busca a equidade e valoriza as diferenças (Gênero PcD LGBTT Raça e Etnia e Gerações).,MAPFRE BRASIL,30/08/2019,Estatístico
v1947194,Líder Técnico de Arquitetura de Soluções,São Paulo,Salário a combinar,2,2019-09-20,Supervisão/Coordenação,Nós da Korn Ferry estamos apoiando a Gerdau em seu processo de Transformação Digital. A Gerdau é a maior empresa brasileira produtora de Aço além de ser uma das principais fornecedoras de Aço Longo na América Latina e Aços Especiais no Mundo. Atualmente ocupa o posto de maior recicladora da América Latina.Venha fazer parte deste Time como:  Líder Técnico de Arquitetura de SoluçõesEmprega arquiteturas de referência para orientar as atividades de desenvolvimento e implantação de soluções. Ele lidera e executa atividades técnicas remove impedimentos técnicos facilita o uso de ferramentas e de processos de provisionamento. Quando necessário ele busca apoio na função de Arquitetura para tratar de situações ainda não previstas ou de exceção.É o Arquiteto mãonamassa Residente nos Squads! Requisitos:Conhecimento dos principais padrões de desenvolvimento de produtos digitais e de infraestrutura.Conhecimento em APIs Cloud Devops e Big DataConhecimento dos processos e ferramentas de provisionamento e monitoraçãoTer trabalhado com metodologia ágilExperiência com levantamento de requisitosConhecer as diversas formas de integração de sistemas distribuídos SSaber opinar sobre Microserviços Desejáveis:Conhecer Mulesoft AWSConhecimento de mais de um paradigma de programação (OO Funcional ou Estruturada)Conhecer sobre containers (Kubernetes é diferencial)Medir impactos de rede e segurança de informação nas soluções Contratação: CLTBenefícios: Assistência Médica Odonto Seguro de Vida Estacionamento ou VT e Previdência ValeRefeição.Escritório próximo dos principais pontos de transporte – Prédio Eldorado Tower em Pinheiros ao lado do Shopping.,Korn Ferry,26/08/2019,Estatístico
v1950547,Consultor (a) - Desenvolvedor Servicenow,São Paulo,Salário a combinar,1,2019-09-20,Sênior,No processo de encantamento do cliente atuar no relacionamento com grandes corporações governo pequenas médias e grandes empresas é o que mais te agrada Se é isso que faz a sua cabeça o B2B da Vivo é o caminho mais promissor para você. Desenvolva canais de vendas planeje e acompanhe os processos de venda e pósvenda defina diretrizes ofertas campanhas metas comerciais e planos de incentivo. Mais do que conquistar aqui a missão é desenvolver e manter os clientes com um portfólio completo de soluções de mobilidade voz e dados fixos produtos digitais e de TI como Data Center Segurança Big Data além de inovações alinhadas à estratégia global. Nosso trabalho contribui com o crescimento da receita e da base de clientes corporativos da Vivo.  O que você terá de responsabilidades: Responsável pelo desenvolvimento de novas soluções com a plataforma Service Now e integração a outras Portais InternosConstrução de Jobs em Sql ServerInglês intermediário.Desenvolver aplicações FrontEnd com  HTML5 CSS C # Angulas JS Bootstrap React e JavaScript Desenvolver APIs usando JavaScript.O que buscamos em você: Formação Superior em Engenharia/Ciência da computação Sistemas de Informação Tecnólogo em TI ou área afinsConhecimento em Desenvolvimento e Manutenção na plataforma Service Now e nas linguagens HTML Angular vs 4 ou + C# e ASP.NET MVCConhecimento de banco de dados SQL Server 05/08/08R2/12/14 principalmente em Tsql criação de views e proceduresConhecimento em ETL: SSIS Sql Server Integration Services.O que oferecemos para você*Remuneração compatível com o mercadoVale Refeição e Vale AlimentaçãoPlano de Saúde e OdontológicoBenefício de academiaSeguro de VidaComplemento Salarial por AfastamentoPrevidência PrivadaPPRHorário FlexívelDay Off no AniversárioAuxilio creche e babá (para mães ou pais)Auxilio para filhos com deficiênciaAparelho celular e plano corporativoEntre outros*de acordo com a política de elegibilidade determinada pela empresa Temos uma cultura que valoriza a diversidade as diferenças e o potencial das pessoas.Agradecemos pelo seu interesse.Recursos Humanos | Telefônica,Telefônica Brasil,02/09/2019,Estatístico
v1956508,Analista Funcional JR - BI,Belo Horizonte,Salário a combinar,1,2019-09-20,Júnior/Trainee,A TI é a protagonista da evolução e digitalização da manufatura. A ArcelorMittal Sistemas atende às empresas do Grupo ArcelorMittal no perímetro Américas: Brasil Canadá EUA México Costa Rica e Argentina sendo considerada um referencial na gestão de TI com atuação nas frentes de Sistemas e Infraestrutura de TI. Com o desafio de suportar e alavancar a digitalização das usinas em direção à Indústria 4.0 bem como obter ganho de produtividade e otimização de recursos essa área tem investido no uso de novas tecnologias como Big Data Ciências de Dados Automação Drones Robótica Cloud e busca profissionais que vão ser fomentadores dessa transformação digital.Temos em aberto uma oportunidade para Analista Funcional JR BI e caso tenha interesse em vir a compor nosso Time o/a convidamos a confirmar sua inscrição.Sua principais responsabilidades serão:Seguir os processos ITIL implantados na empresa (Mudanças Configuração Incidentes Requisições e Problemas) buscando sempre a qualidade dos serviços prestados. Formular escopo técnico da demanda através do desenho da arquitetura de sistemas. Desenvolver e implementar novas demandas de sistemas a fim de atender solicitações (legais ou de negócio) dos clientes utilizando metodologia de produto aplicada na empresa (ASAP OO etc). Buscar inovações tecnológicas que agreguem valor às soluções que serão disponibilizadas ao cliente. Gerenciamento execução de projetos e melhorias bem como treinamento orientação dos usuários.Estamos buscando profissionais que possuam os seguintes requisitos: Inglês IntermediárioVivência em projetos melhoriase atendimento como consultor BW (parametrização especificação e testes)Vivência em projetos melhoriase atendimento como consultor PowerBI (parametrização especificação e testes)Conhecimento de Hana Studio e Abap Básico.,ArcelorMittal Brasil,10/09/2019,Estatístico
v1955853,Desenvolvedor Modelador Domain Driven Design Sênior,Barueri,Salário a combinar,1,2019-09-20,Sênior,IMPRESCINDÍVEIS:·         Experiência em Domain Driven Design (DDD)·         Orientação Objeto (Conhecimento avançado)·         Ferramental DEVOPs·         Design Patterns·         ASP.NET MVC·         C#·         .NET Core·         SOLID·         DRY·         YAGNI·         Desenvolvimento Micro Serviços·         Docker·         API (Swagger Spring REST Docs etc)·         Inteligencia Artificial·         Big Data (bancos NOSQL NewSQL e cache)·         front end web (como Angular React).·         Técnica de modelagem Design Thinking·         Conhecimentos em implementação de chatbots.·         Imprescindível disponibilidade para viagens.·         Inglês avançado.  ATRIBUIÇÕES: O profissional desenvolverá atividades de mapeamento e modelagem de objetos (POO) no processo de desenvolvimento de sistema através do uso das técnicas de Domain Driven Design DDD.Domain Driven Design significa Projeto Orientado a Domínio portanto o profissional deverá dominar as regra de três partes que expressa a relação entre um contexto (1) um problema (2) e uma solução (3).Alinhamento do código com o negócio: o contato dos desenvolvedores com os especialistas do domínio é algo essencial quando se faz DDD O candidato terá como objetivos:Favorecer reutilização: os blocos de construção afim de aproveitar um mesmo conceito de domínio ou um mesmo código em vários lugaresMínimo de acoplamento: Com um modelo bem feito organizado as várias partes de um sistema interagem sem que haja muita dependência entre módulos ou classes de objetos de conceitos distintosIndependência da Tecnologia: Dominio em regra de negócio e como elas devem estar refletidas no código e no modelo de domínio. Benefícios:• ValeRefeição• ValeTransporte• Assistência Médica• Assistência Odontológica• Seguro de Vida• Participação nos Lucros• Auxilio Creche• Convênio com Sesc.Local de Trabalho: Alphaville. VAGA EXCLUSIVA PARA PESSOAS COM DEFICIÊNCIA,T-Systems,11/09/2019,Estatístico
v1959217,Gerente de TI Generalista - Inovação,Não informado,Salário a combinar,1,2019-09-20,Gerência,SEGMENTO: SAÚDELOCALIDADE: MINAS GERAISReportase ao Superintendente de Estratégia e Inovação.PRINCIPAL DESAFIO:Desenvolver soluções disruptivas ou com impacto significativo na transformação do setor de saúde. PRINCIPAIS RESPONSABILIDADES:Elaborar e gerir o Roadmap Tecnológico InstitucionalLevantar e priorizar as necessidades institucionais de desenvolvimento tecnológico identificando a melhor solução e a melhor estratégia para desenvolvêlaSupervisionar o desenvolvimento de projetos de sistemas novosGerenciar equipe para detalhamento de escopo e especificação para novos produtos e serviços e elaboração de projetos de soluções tecnológicas. Atribuir aos membros da equipe as funções de cada um repassando os prazos e também orçamentosGerenciar um projeto em todos seus estágios identificar e documentar realizar o controle de qualidadePlanejar e gerenciar toda área de desenvolvimento de soluções tecnológicas – TINegociar com consultorias a contratação do desenvolvimento de projetos ou alocação de recursos para desenvolvimento de atividades de análise e programação. Bem como negociar e gerenciar contrato com terceiros e fornecedores para desenvolvimento e implantação de soluções tecnológicasGerenciar interface com equipes externas de desenvolvimento de sistema (geração de views plataforma de testes etc) estabelecendo critérios e normas de segurança (física e tecnológica) das instalações equipamentos dados processadosGerenciar a validação e aceite dos sistemas aplicativos e programas desenvolvidos e contratados o sistema de proteção de dados dos clientes institucionais projetos institucionais de inovação e interface com habitats de inovação (startup aceleradora etc)Coordenar e acompanhar a confecção e controle dos manuais e de toda a documentação de sistemas e programas e o treinamento dos usuários em novos sistemas implantados. PRINCIPAIS REQUISITOS:Graduação em Engenharia de Automação Engenharia de Computação Ciência da Computação Sistemas de Informação ou áreas correlatasDesejável MBA ou cursos complementares na área de Inovação/Gestão de Negócios e/ou ProjetosExperiência consolidada em Gestão de Pessoas e Gestão de Projetos na área de Tecnologia (Desejável: desenvolvimento e/ou inovação tecnológica nas áreas de saúde e/ou educação interações com ecossistemas de inovação Consumer Insight)Inglês avançado. Conhecimentos Tecnológicos:Lógica de Programação.Banco de dados (SQL Server Oracle).Linguagem PL/SQL.Conhecimento em Análise e Desenvolvimento de Sistemas.Cyber segurança.Conceitos de Big Data e Data Mining.Business Intelligence Business Developer e Analytics.Arquitetura e Design de Software.Cloud Computing.Inteligência Artificial (Machine Learning e Deep Learning).Conhecimento em barramento Microserviços Teste/QAS react e react native Devops e ferramentas associadas Container Docker.Desejável conhecimento de linguagens de programação de infraestrutura tecnologias frontend e backend. Outros conhecimentos:Experiência do Usuário.Design Experience Design Thinking Cocriação Ecossistema de Inovação Design Criativo.Lean Startup.Gestão de Projetos de Inovação (PMBOK Scrum Agile).Desejável: Startups (Incubação e Aceleração) Gestão do Conhecimento (Propriedade Intelectual).,Reggiani Hunting,Há 4 dias,Estatístico
v1956084,Analista Gestão Corporativa de Riscos Jr - Campinas / SP,Campinas,Salário a combinar,1,2019-09-20,Júnior/Trainee,Empresa contratante: RGE – Uma empresa do Grupo CPFL EnergiaPRÉREQUISITOS:Necessário Superior Completo em Economia Administração Estatística ou área afinsNecessário Inglês IntermediárioDesejável conhecimento técnico sobre gestão de riscos.Residir em Campinas ou região. ATIVIDADES:Auxiliar os analistas pleno e sênior no mapeamento dos principais fatores de riscos que afetam de maneira adversa o alcance dos objetivos empresariais das Distribuidoras do Grupo CPFL EnergiaAuxiliar e propor os modelos para a quantificação da exposição aos riscos empresariaisAuxiliar no mapeamento nos sistemas de controle e resposta aos riscos (evitar reduzir dividir ou aceitar) bem como fornecer subsídios técnicos para a identificação do melhor conjunto de ações a ser endereçado quando a exposição ultrapassar os limites definidosContribuir no desenvolvimento de parâmetros para a reavaliação dos riscos quando ocorrerem mudanças significativas nos processos de negócios propor e implementar melhorias      Elaborar a comunicação das exposições aos públicos de interesse (relatórios apresentações etc.)Atuar no desenvolvimento e a manutenção da Gestão de Continuidade de Negócios para a Companhia,CPFL Energia,10/09/2019,Estatístico
v1950555,Analista de RPA - Del Castilho / RJ,Rio de Janeiro,Salário a combinar,1,2019-09-20,Pleno,FORMAÇÃO:  Superior completo em Engenharia Estatística Ciência da Computação ou Correlatas   Cursos online ou pósgraduação com foco em Engenharia de Software ou RPA (Será diferencial)  Inglês Avançado.CONHECIMENTOS:  Conhecimento no desenvolvimento de aplicações Web  Conhecimento em metodologias de mapeamento e otimização de processos  Conhecimento de PL/SQL e Banco de Dados relacional  Conhecimento em linguagens de programação como Java C++ ou Python.EXPERIÊNCIA:  Experiência de TI no desenvolvimento de softwares e/ou gerenciamento de banco de dados  Vivências anteriores em indústria de processos ou logística (Será diferencial).OPORTUNIDADES E DESAFIOS:  Apoiar o desenvolvimento de novas aplicações de RPA (Robotic Process Automation) participando desde o conceito do projeto até a implementação trabalhando em estreita colaboração com os times de Operações e Negócios globalmente.  Se manter a par dos novos desenvolvimentos tecnológicos em seu campo de atuação e contribuir ativamente com ideias para novos programas  Mapear processos de negócios e identificar oportunidades de melhoria.Local de trabalho: Del Castilho Rio de JaneiroA White Martins tem como um de seus valores a inclusão. Valorizamos o talento acima de tudo e por isso todas as nossas vagas estão abertas à pessoas com deficiência.,White Martins,09/09/2019,Estatístico
v1952030,Coordenador Controle de Qualidade,Apiaí,Salário a combinar,1,2019-09-20,Supervisão/Coordenação,Prérequisitos:Experiência sólida em processo de fabricação de cimentoSistema de Gestão Integrado (normas ISO)Rotinas de Análises de Qualidade / Laboratório e Controle EstatísticoRegistro ativo no Conselho Regional de QuímicaFormação Engenharia Química/Eng. Produção Responsabilidades:Tratar e eliminar as causas dos produtos nãoconformes Reportar os resultados da qualidade do cimento expedidoGarantir o cumprimento dos procedimentos que visam o controle da qualidade do cimentoResponder e monitorar reclamações de clientes quando houverAvaliar a qualidade das materiais primas e assegurarse de que corresponde às normas e padrões técnicos de qualidade estabelecidosParticipar da elaboração do plano anual das atividades relacionadas com o sistema de gestão da qualidadeCoordenar estrategicamente a equipe no desenvolvimento da rotina diária visando melhoria contínua do processo produtivo através de encontros e reuniões dentro da sistemática de trabalho adotadaPlanejar teste com novos produtos (aditivos combustíveis Escoria gesso etc.) assegurando a qualidade do produto e buscando otimizar nossas operações através da busca por alternativas mais baratas e com qualidades equivalentes,InterCement + GPCC,11/09/2019,Estatístico
v1958124,Especialista Mecânico,Brasil,Salário a combinar,1,2019-09-20,Técnico,REQUISITOS Formação: Desejável estar cursando nível superior em Administração Engenharias Gestão da produção (isto será um diferencial)Formação técnica completa (Elétrica Mecânica Eletromecânica ou Mecatrônica) com experiência como operador líder de linha trabalhando com pessoasExperiência com Sistema SAPConhecimento em Excel e Power Point intermediário.Desejável conhecimento em Power BI e CEP (Controle Estatístico de Processos).  PRINCIPAIS RESPONSABILIDADES Controlar os indicadores de manufatura e contramedidas sob sua responsabilidadeGerar árvore de perdas referente aos Indicadores de suas linhasLiderar o GGA em sua totalidade (SHE QUALIDADE E PRODUTIVIDADE juntamente com a execução do plano de açãoRealizar investigações de SHE e QualidadeResponder por todas as perdas e ganhos de suas linhas e monitorar SAP para oportunidadesResponsável pela liderança direta de AM em suas linhasPlanejamento/participação das manutenções anuais/semanais sob sua responsabilidade e executar calendário de forma excelenteSuporte técnico e treinamentos para operação técnica da fabricaOperar as linhas quando necessário e realizar melhoriasRealizar todo e qualquer tipo de intervenção mecânica necessário nas linhas sob sua responsabilidade (corretiva ou preventiva)Suporte em Auditorias.,Confidencial,Há 7 dias,Estatístico
v1957816,Assistente de Manufatura,Pernambuco,Salário a combinar,1,2019-09-20,Júnior/Trainee,REQUISITOS:Formação: Cursando nível superior (Desejável em Administração Engenharias Gestão da produçãoExperiência com Sistema SAPExcel e Power Point IntermediárioDesejável conhecimento em Power BI e CEP (Controle Estatístico de Processos)Se já atuou na área de perdas e ganhos será um diferencial PRINCIPAIS RESPONSABILIDADES:Gestão da Informação de Manufatura PDCAProver Criar e controlar os indicadores de manufatura (OEE OR Plan x Prod Incidente D Perdas e Ganhos etc) e contramedidasRealizar as prévias e fechamentos semanal mensal e anual dos indicadores de manufaturaResponsável pelos Reportes de resultados de manufaturaManter atualizado todos documentos de resultado de manufaturaGerar árvore de perdas referente aos IndicadoresGerar/Acompanhar os planos de ação da manufaturaCriar Visões e Faróis para a tingimento das metasGerenciamento dos documentos do sistema QualisAcompanhar o PDCA das S Q e EOWsMonitorar/Corrigir todas as movimentações de materiais dentro do SAP e alocar perdas e ganhos nos centros e depósitos corretosResponsável pelo inventário mensais e anuais.,Unilever Brasil,Há 7 dias,Estatístico
v1960136,Analista Atuarial / Atuário Pleno (Fechamento),São Paulo,Salário a combinar,1,2019-09-20,Pleno,Principais Atividades Atender as demandas dos comerciais realizando a precificação de produtos a fim de preservar a rentabilidade Realizar estudos técnicos da carteira gerando relatórios comunicando internamente e a matriz. Cumprir as determinações técnicas do departamento conforme políticas garantindo um bom nível de confiança na execução das tarefas respeitando prazos estabelecidos Validar os novos produtos e as alterações nos produtos vigentes. Elaborar/Alterar notas técnicas e condições gerais de novos produtos/produtos vigentes conforme interesse da empresa Assinar documentos os documentos que serão enviados aos órgãos reguladores a fim de atestar a veracidade de seus conteúdos desde que tenha regularizado o registro como MIBA Dar suporte para esclarecimentos de questionamentos feitos por auditores com clareza esclarecendo tudo que for solicitado Auxiliar na validação de novas ferramentas para aperfeiçoar a execução e análises das atividades e propor melhoriasPré requisitos Ensino superior completo (Ciências Atuariais / Estatística / Matemática) Conhecimento do pacote Office (Word Excel etc..) e nas linguagens de programação SAS ou Phyton Necessária experiência em modelagem de base de dados Necessário inglês avançado,Confidencial,Há 3 dias,Estatístico
v1959471,Coordenador de Controle de Qualidade,Brasil,Salário a combinar,5,2019-09-20,Supervisão/Coordenação,Responsabilidades: Coordenar os programas de controle de qualidade de produtos em processo e acabados estabelecendo parâmetros orientando as ações e avaliando os resultados obtidos  Tratar e eliminar as causas dos produtos nãoconformes quando houver Reportar os resultados da qualidade do produto Seguir e revisar quando necessário  os procedimentos que visam o controle da qualidade do produto Solucionar e monitorar reclamações de clientes quando houver Avaliar a qualidade das matérias primas e assegurarse de que correspondem às normas e padrões técnicos de qualidade estabelecidos Participar da elaboração do plano anual das atividades relacionadas com o sistema de gestão da qualidade Coordenar estrategicamente a equipe no desenvolvimento da rotina diária visando melhoria contínua do processo produtivo através de encontros e reuniões dentro da sistemática de trabalho adotada Planejar teste com novos produtos (aditivos combustíveis filitos gesso etc) assegurando a qualidade Requisitos: Formação Superior completa em Engª Química OU Engª de Produção Registro ativo no Conselho Regional de Química Conhecimento em Sistema de Gestão Integrado (Normas ISO) Análise da Qualidade Rotinas de Laboratório e Controle Estatístico de Processos.,Confidencial,Há 3 dias,Estatístico
