idVaga,NomeVaga,Cidade,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,Empresa,DataPubli,Pesquisa
v1956043,Analista de Marketing Digital SR. (foco em Mídia Programática),São Paulo,Salário a combinar,1,2019-09-27,Sênior,Na Recovery o Analista de Marketing Digital SR. (foco em mídia programática) será responsável por promover o alinhamento estratégico e tático entre o marketing e agências de digital sendo o ponto focal nos assuntos relacionados a mídia.Além disso será responsável pelo planejamento e desenvolvimento de ações de mídia com foco em resultado e conversão de negócios. Participação no planejamento de comunicação e ativação de campanhas de marketing digital com foco na conversão e geração de novos negócios. Ajudará na análise financeira das campanhas de mídia e marketing buscando melhorar a rentabilidade da área e alavancar resultados.O que seria bacana você ter e conhecer:Graduação: Marketing Administração Estatística e afinsExperiência com operação de mídia paga (social ads search ads programática afiliados etc)Experiência com automação de marketing e planejamento de mídiaExperiência em análise de métricas de performanceConhecimento de Google Analytics e AdwordsConhecimento em teste A/BRaciocínio lógico estruturado conhecimento de estatísticaGostar e ter habilidade para trabalhar com númerosExcel avançado. O que você terá que fazer:DMP (Data Management Platform): segmentação e análise de audiência desenhos de jornada de comunicação digital otimização da compra de mídia e melhoria da performance das campanhas a partir do uso da DMPDesenvolvimento de plano de tracking/parametrizaçãoAnálise e clusterização de audiências em DMPNegociação com parceiros e veículosIntegração com o time de conteúdo e produção digital com o objetivo de otimizar as criações e as boas práticas de mídiaAjudar no planejamento e desenvolvimento de ações de mídia com foco em resultado e conversão de negóciosAjudar na análise financeira das campanhas de mídia e marketing buscando melhorar a rentabilidade da área e alavancar resultados.  Para fechar com chave de ouro:Noções de usabilidade SEO SEM e práticas de otimização de sites nos mecanismos de pesquisas na web.                    Quer saber o que temos de mais legal por aqui Dá uma olhada! Incentivamos nossa galera a buscar conhecimento sempre por isso temos um Programa de Incentivo à Educação que pode bancar parte dos estudos de quem tiver interesse Um dos momentos mais importantes na vida de uma pessoa é o nascimento do seu filho. Pensando nisso a Recovery oferece para as mamães a licençamaternidade estendida de 6 meses e para os papais a possibilidade de ficar 20 dias com a família em licençapaternidade Estimulamos que o nosso time esteja sempre em movimento para isso temos por aqui o GymPass e Ginástica Laboral no escritório Gostamos de comemorar nosso desempenho e um dos nossos lemas é celebrar os bons momentos. Encontramos a melhor forma de fazer isso: Happy Hour com a galera no escritório Estamos no coração de São Paulo a Avenida Paulista é a nossa casa. Quer ser parte do nosso time Vem #todosjuntos fazemos a diferença!,Grupo Recovery,10/09/2019,Estatístico
v1949028,Cientista de Dados,São Paulo,Salário a combinar,1,2019-09-27,Sênior,ATIVIDADES DA ÁREA:Criar analisar e otimizar a performance e engajamento das campanhas no CRMCaptar KPI’s no CRM de dados LTV e estratégiasDefinir estratégias de retenção por categorias e desenvolver um conhecimento aprofundado do que se adequa a cada tipo de usuárioMensurar o sucesso de todas as campanhas e gatilhos através de BI e da plataforma CRM para desenvolver dados e dashboardsTrabalhar com AI na definição de perfis e critérios de segmentação de dadosDesenvolver e implementar uma estrutura analítica no contexto de performance geral dos objetivos de marketing como a efetividade das mídias otimização da taxa de otimização engajamento do consumidor e personalizaçãoEntregar alta performance de Ciência de Dados incluindo informações da fonte de dados processos modelo/algoritmo desenvolvido e tornar insights em ações recomendáveis e sistemáticasAdepto em demonstrar tecnologias analíticas resolvendo problemas de negócios ad hoc inovando em possíveis soluções futuras e trabalhando com parceiros de tecnologia para traduzir suas inovações em soluções analíticas robustas e dimensionadas. REQUISITOS:Conhecimento avançado em BI AI CRM e Data ScienceExperiência e conhecimento em linguagens como Python R JavaInglês avançado e Espanhol (desejável)Graduação completa em Engenharia Estatística Matemática Data Science Marketing correlatas.,Bridgestone,29/08/2019,Estatístico
v1934787,Programa de Estágio 2020 - Ypê,Brasil,Salário a combinar,1,2019-09-27,Estágio,OBJETIVO DO PROGRAMAO objetivo do Programa de Estágio Ypê é proporcionar aos estudantes uma experiência de aprendizagem profissional em um ambiente onde possam desenvolver atividades de estágio de forma desafiadora criando objetivos específicos que serão guiados pelo orientador de estágio. LOCAIS DISPONÍVEIS·         Amparo (SP)·         Salto (SP)·         Anápolis (GO)·         Goiânia (GO)·         Simões Filho (BA). REQUISITOS• Cursos ElegíveisAdministraçãoAnálises de SistemasCiência da ComputaçãoCiências ContábeisDireitoEconomiaEngenharia da ComputaçãoEngenharia de Automação e controleEngenharia de ProduçãoEngenharia ElétricaEngenharia MecânicaEngenharia QuímicaEstatísticaMarketingPsicologiaPublicidade e PropagandaQuímica IndustrialRelações InternacionaisRelações Públicas • Ano de formaçãoPenúltimo e último ano da Graduação em 2020.• IdiomaInglês desejável REMUNERAÇÃO E BENEFÍCIOS·         Bolsaauxílio competitiva  ·         Fretado·         Assistência médica·         Assistência odontológica·         Vale alimentação·         Seguro de vida. PROCESSO SELETIVO ETAPAS• Inscrições e testes online 26/08 a 30/09• Dinâmica em grupo online Outubro• Painel e entrevistas presenciais com gestores  Novembro• Início do programa Janeiro/2020 Desejamos boa sorte a todos!Maiores infirmações acesse: www.estagioype.com.br,Confidencial,02/08/2019,Estatístico
v1951132,Engenheiro(a) Químico,Alto Horizonte,Salário a combinar,1,2019-09-27,Pleno,Critérios para candidatura:Ensino Superior Completo em Engenharia QuímicaAtenção: Químicos serão incluídos na avaliaçãoCNH/BExcel e Inglês: IntermediárioCRQ ativoExperiência em atividades similaresDisponibilidade para residir em Alto HorizonteGO CampinorteGO ou Nova IguaçuGO. Principais atividades:Preparação de amostras físico químicas para análises de ouro cobre ferro prata dentre outros mineraisAnálises via  absorção atômica titulometria eletrogravimetria  e ICPplasmaVivência em QA/QC e controle de qualidade controle estatístico de processosElaboração e relatórios  de qualidade e contato com clientesTratamento de não conformidade e melhoria continuaAnálise e gestão de sistema de qualidade como ISSO 14000 OSHAS 18000 NBR 17025Analisar a repetitividade e reprodutibilidade em laboratóriosGestão de custos e elaboração de orçamentos anuais de consumíveis e regentesElaboração e aprovação de FISPQ nos moldes da unidade Suportar tecnicamente uma equipe de técnicos e laboratoristas no desenvolvimento diários da atividades do laboratórioElaborar o relatório técnico de desempenho do sistema de Gestão da qualidadeReportar para gerencia de vendas os resultados e as reconciliações dos navios expedidos Efetuar o relatório de custos e de produtividade tempo de respostas e não conformidades do laboratórioEfetuar o planejamento mensal das atividades a serem desempenhadas no laboratório juntamente com seus respectivos testes de proficiência.,Lundin Mining,02/08/2019,Estatístico
v1934074,Assistente de Custos Industriais,Belo Horizonte,Salário a combinar,1,2019-09-27,Pleno,Será responsável por atuar com levantamento de estatísticas dados matemáticos referentes a valores preços registros de produtos e análise do mercado relacionado a custo.Acompanhar e controlar os custos diários elaborando relatórios gerenciais com base em todos os dados coletados.Irá atuar na área de custos em conjunto com a produção.Realizar análises de custos e processos solicitar correções conferir auditar e analisar processo de ordem de fabricação do início ao fim.Realizar análise de estoques elaborar relatório mensal de custo de ocorrências e de produção e custos.Analisar detalhadamente os movimentos como dados e lançamentos de custos prevenir erros e falhas nos apontamentos divergências no estoque matériaprima e acabamentosRealizar análise quantitativa atuar com formação de preços custos médios virada de saldo do estoque lançamentos e conciliações contábeis fazer classificação de custos e despesas inventários e orçamentos gerenciais elaborar planilhas.Realizar projeções de custos de variados indicadores financeiros para previsão orçamentária das diferentes áreas da empresa elaborar manter e apresentar o funcionamento de uma sistemática de custos revisar periodicamente os preços de venda propondo novas negociações quando houver perda na rentabilidade do item ou carteira.Formar os preços de venda após formação do custo industrial fazendo análise de critérios das bases de rateio de custos despesas fixas e variáveis.,Confidencial,02/09/2019,Estatístico
v1950740,Estagiário de Msat (Farmácia / Química / Engenharia Química),Rio de Janeiro,Salário a combinar,1,2019-09-27,Estágio,Como estagiário você atuará no Departamento de MSAT apoiando as equipes de Monitoramento de Processos e Transferência de Tecnologia. As principais responsabilidades que você terá nesta posição serão:  Dar suporte à criação e revisão de procedimentos e documentos referentes às atividades de Monitoramento Contínuo de Processo (protocolos relatórios cronogramas e etc.)Coletar e avaliar os resultados de Produção e Controle de Qualidade através de ferramentas estatísticas verificando se estão compatíveis ou não com as especificações previstas para os produtosAuxílio no planejamento e execução das atividades de transferência de produtos do site assegurando o cumprimento das normas de G.M.P. (Boas Práticas de Fabricação) e das normas RocheDar suporte nas documentações de QualidadeSuportar a elaboração de documentação para introdução e descontinuação de novos produtos formulações e similares. Who You AreVocê é alguém que deseja influenciar o seu próprio desenvolvimento. Procura uma empresa onde tenha a oportunidade de perseguir seus interesses em diversas funções e locais. Onde o seu cargo não é considerado a definição final de quem você é apenas seu ponto de partida. Você trará as seguintes qualificações para esta posição:Inglês Intermediário/AvançadoPacote Office IntermediárioEstar cursando Farmácia Química ou Engenharia Química a partir do 4º períodoDisponibilidade para estagiar 30 horas semanais (08h15h) por um período de 1 ano e meio a 2 anos.,Roche,02/09/2019,Estatístico
v1961269,Analista de Planejamento e S&OP Sênior,São Paulo,Salário a combinar,1,2019-09-27,Sênior,Atividades:Geração do forecast estatístico análise do baseline tendências e crescimentoConsolidação do planejamento de venda (baseline + lançamentos + campanhas) com inputs das áreas de marketing e comercialAtualização  e análise dos KPI’s da área propondo ações corretivas para os principais desviosConstrução do Forecast junto de forecast e consumo de estoque para novos produtos e produtos descontinuadosGerar  planos de abastecimento semanal e monitorar atendimentos Analisar cobertura de estoque e corrigir variações pontuais Analisar projeção de estoque e atuar junto ao PCP para alinhamento de produção e possíveis rupturasAnalisar evolução de vendas e impactos no forecast e disponibilidade de produtos Analisar impactos de campanhas de Marketing nas projeções de forecast e estoque e fazer correções necessárias no plano de demanda Participação e suporte ao processo e reuniões de S&OPAnalisar itens com validade avançada e alinhar ações para escoamentoAcompanhamento da meta orçamentária versus o realizado e propor correções no plano de vendas para atingimento dos objetivos corporativos. Requisitos:Escolaridade: Ensino Superior Completo em Administração de empresas Engenharia de Produção ou CorrelatasNecessário Experiência anterior com SAPConhecimentos Avançados em Excel VBA será considerado um diferencialExperiência anterior no Varejo preferencialmente que tenha atuado no segmento de cosméticos.,ADCOS Dermocosméticos,19/09/2019,Estatístico
v1949653,Analista de Planejamento Financeiro Pleno,São Paulo,Salário a combinar,1,2019-09-27,Pleno,Principais Atividades :Responsável por analisar apoiar e acompanhar as informações dos projetos de expansão ao que se refere ao custoGarantir relatórios gerenciais para o acompanhamento do resultado frente ao planejado para todos as demandas projetos a serem aprovados e em andamentoCriar bases sólidas de acompanhamento financeiro analisar e gerar relatórios gerenciais para acompanhamento financeiroAtualizar as apresentações gerencias e materiais para divulgação de resultado por meio de relatórios gerenciaisEstatística sobre os principais produtos contratados para gerar estimativas assertivas para estudo embrionáriosEfetuar o controle do orçamento planejado x real e forecast reportando periodicamente a curva S do projetoAcompanhar e fazer a gestão de CapEx e Opex do Programa de projetosAtualizar resultados de Metas através dos relatóriosAtualizar book de resultados enviados a Diretoria e ao Conselho de AdministraçãoGarantir o entendimento e a transparência nos reportes internos e com Comitês e Conselho de Administração.                                              Prérequisitos : Ensino Superior Completo em Ciências Econômicas Administração de Empresas Contabilidade e Engenharias.Pósgraduação ou certificação correlata (será considerado como diferencial)Pacote Office Avançado principalmente o Excel e Power Point.Conhecimento em SAP (será considerado como diferencial)Conhecimento em matemática financeiraInglês: IntermediárioExperiência nas atividades descritas. Local de atuação:  Jabaquara,Grupo Fleury,29/08/2019,Estatístico
v1964904,Supervisor Sistema Rodoviário,Carapicuíba,Salário a combinar,1,2019-09-27,Supervisão/Coordenação,Atividades propostas para a função: Cumprir as diretrizes apresentadas pelo Coordenador de Sistema Rodoviário mantendoo informado quanto ao bom andamento da operação no âmbito de gestão estratégias e infraestrutura.Inspecionar e monitorar todos os serviços internos e externos realizados no sistema de pedágio verificando o cumprimento das diretrizes apresentadas pelo Coordenador de Sistema Rodoviário.Acompanhar a movimentação de tráfego da rodovia se atentando para qualquer eventualidade e intermediando ocorrências como: acidentes que causem lentidão nas praças de pedágio comboios cargas especiais manifestações populares entre outros que possam interferir a fluidez das praças de pedágioEstudar e viabilizar projetos buscando o aperfeiçoamento das rotinas de trabalho.Avaliar e analisar quadros estatísticos e fluxo de tráfego na praça de Pedágio como feriados etc com o intuito de criar e viabilizar estratégias de ação.Elaborar e gerir escala operacional bem como divulgar e engajar os colaboradores ao cumprimento desta.Prestar suporte em treinamento e integração de novos colaboradores da área.Liderar e desenvolver equipes operacionais.Requisitos:  Superior completo em Administração Gestão de Pessoas Engenharia ou LogísticaExcel intermediário e  conhecimento da ferramenta B.I.Experiência e atuação área de operação rodoviária e gestão de pessoasNecessário ter CNH e saber dirigir.Atuação em horário comercial porém é necessário ter disponibilidade de horário devido os plantões.,Grupo Ecorodovias,Há 2 dias,Estatístico
v1965313,Analista de RH I - TEMPORÁRIO,Lençóis Paulista,Salário a combinar,1,2019-09-27,Júnior/Trainee,Requisitos: Superior completo em Adm. de Empresas Psicologia Engenharia e/ou correlatasVivência nos processos de R&S e T&D inclusive matriz de treinamentosConhecimento avançado em Excel.Fluência em Inglês será vista como diferencial. Atividades:Apoiar os BP´s da área na execução dos fluxos de Recrutamento e Seleção (Solicitação de vagas anúncio nas plataformas triagem de currículos agendamento de entrevistas solicitação de exames conferência de documentos feedback e atualização de bancos de dados)Realizar eventualmente processos de seleção para atendimento das áreas (Industrial Manutenção Florestal Administrativa entre outros)Prestar suporte aos gestores/áreas em relação as necessidades de treinamento garantindo toda logística para sua realização (contato com fornecedor inscrições reserva de salas e materiais lista de presença avaliação e registro em sistema)Ser guardiã do fluxo de treinamento e desenvolvimento da empresa de acordo com suas políticasEfetuar pesquisas e contato a fornecedores para viabilização de cursos/treinamentos em conformidade ao processo da área de Suprimentos/Financeiro sob acompanhamento e orientaçãoRealizar as entrevistas de desligamento e garantir a tabulação das mesmas por meio da aplicação de questionário e dashboardGarantir a gestão dos indicadores de R&S e T&D por meio de levantamento de dados controles e análises de modo a gerar relatórios estatísticos que subsidiem as ações de RH.Essa posição também está disponível para pessoas com deficiência.,Bracell,Ontem,Estatístico
v1951440,Desenvolvedor Power BI Senior (Recife),Recife,Salário a combinar,2,2019-09-27,Sênior,Você vê os dados como uma arte e uma ciência Nós também.Os dados são mais do que informações nas mãos certas eles são uma moeda valiosa que pode fazer fortunas. Forneceremos a você as ferramentas para transformar insights em experiências extraordinárias para as pessoas e suas máquinas. Sobre vocêVocê coloca a análise em prática usando o insight como o elo comum entre o aprendizado de máquina e as experiências humanas. Você está familiarizado com as tecnologias emergentes e estabelecidas e sabe como apoiar o design de experiências que são voltadas para humanos e máquinas.  Sobre a funçãoPor si só os dados contém relativamente pouco valor. O valor dos dados está na forma como eles são usados e analisados e em como as pessoas e as máquinas respondem aos insights que eles geram. É aí que você entra. Precisamos que sua mente analítica classifique as infinitas possibilidades dos dados e ajude a criar experiências perfeitas para analisar e usar dados.Você atuará no nível máximo de seu campo considerando experiências de um ponto de vista humano e tecnológico. Você terá um papel fundamental na descoberta e solução de problemas enfrentados pelas empresas na era digital identificando tendências prevendo resultados e apresentando suas descobertas. Na função você terá de:Apoiar planos de projetos para ferramentas de geração de relatório painéis e portais de informações visualizações e modelagem de dados e outros recursosLiderar tecnicamente e ajudar às equipes a fornecer ferramentas de geração de relatórios de dados e gerenciamento baseados em tecnologiaCriar relatórios e conjuntos de dados regulares para usuários com ferramentas de sistema e consultas e scripts de bancos de dados ou de data warehouseIntegrar dados de várias fontes para produzir elementos de dadosProgramar e manter formulários e formatos de relatórios painéis de informações geradores de dados relatórios predefinidos e outros recursos do usuárioPlanejar projetar e executar testes de desempenhoCriar especificações para relatórios com base em solicitações de negóciosViajar conforme necessário.  Suas habilidadesVocê tem experiência em trabalhar com mineração de dados análise e modelagem de conjuntos de dados complexos e em larga escala.Você conhece os modelos analíticos e estatísticos e pode comunicar metodologias e conceitos em linguagem não técnica.Você domina a análise seja estatística quantitativa preditiva ou de otimização e conhece bem ferramentas de dados visuais como Power BI Qlik ou Tableau.Você provavelmente tem um diploma de Bacharel em Ciência da Computação Negócios ou Tecnologia da Informação ou outro campo relevante (mas também ficamos satisfeitos com consistente experiência profissional). Nós gostaríamos que você já tivesse trabalhado com clientes anteriormente.  Idealmente sua experiência inclui:Usar SQL para geração e extração de dadosConhecimento prático e sólido nas áreas de Analytics e BI (Business Intelligence)Conhecer sobre metodologia ÁgilInterpretar resultados usando uma variedade de técnicasExcelente comunicação escrita e verbal e habilidades de apresentaçãoFazer parceria com equipes de vendas em oportunidades de análiseOferecer suporte e orientar colegas juniorsConhecimento sobre integração de dadosInglês no mínimo intermediário.,Avanade,03/09/2019,Estatístico
v1934810,Assistente de Marketing e Mídias Sociais - SEO - UX DESIGNER,Santana de Parnaíba,Salário a combinar,1,2019-09-27,Júnior/Trainee,Descrição do Cargo:Realizará todas as atividades relacionadas ao Marketing da empresa que consistem em controle e atualização do Website Google Adwords organização e acompanhamento de Feiras / Eventos redes Sociais material de divulgação como catálogos impressos mídias eletrônicas entre outras atividades. Atividades:Atuar com gestão das mídias sociais conteúdo cronograma e monitoramento.Administrar leads.Analisar relatórios do Google AnalyticsAlimentar relatórios de leads com novas entradas vs. estatísticas.Atuar com Website criação e atualização de conteúdo desenvolver e acompanhar campanhas Online hotsite e email marketing. Conhecimento das rotinas de web marketing Google Analytics administração SEO/PPC gestão de mídias sociais campanhas de mídia online análise de dados e relatórios.Experiência com Content Management Systems Hubspot Salesforce ou ferramentas similares.Criar campanhas promocionais ou publicitárias idealizando e organizando a participação em feiras e eventos.Realizar ações de lançamento de “produtos”Realizar pesquisas para identificar o perfil do consumidorResponsável pelo interface com agencias e revisão de materialExecutar outras tarefas correlatas à área.Requisitos:Ensino Superior Completo ou em ultimo ano de conclusão em Publicidade e Propaganda Propaganda e MarketingVivência anterior na área Desejável Inglês fluenteConhecimento em Midias Sociais.Competências:Administração do Tempo Comunicação e Persuasão Negociação Planejamento e Organização Equilíbrio Emocional Liderança Estratégica e Relacionamento Interpessoal ética.,Confidencial,20/08/2019,Estatístico
v1945410,Programa de Estágio Sulamérica 2019.2,Não informado,Salário a combinar,1,2019-09-27,Estágio,PROGRAMA DE ESTÁGIO SULAMÉRICA O programa de estágio é focado no seu desenvolvimento! Os desafios e atividades diárias proporcionam aprendizado e crescimento profissional. Tudo isso acontece em um ambiente positivo e acolhedor. Oferecemos cursos e treinamentos voltados especialmente para o programa. Além disso reconhecemos os melhores desempenhos com o programa Estagiário Nota 10 que concede aumento no valor da bolsaauxílio daqueles que excedem as expectativas. Buscamos estudantes universitários com formação prevista entre Julho/2021 e Julho/2022 e com disponibilidade para estagiar 6 horas por dia. Temos oportunidades para diversas formações acadêmicas como Administração de Empresas Contabilidade Direito Economia Enfermagem Engenharia de Produção Estatística Matemática Ciências Atuariais Comunicação Social Psicologia TI (e áreas afins) entre outras.Etapas do Processo: • Inscrição• Fit de Valores e Âncoras de Carreira  • Dinâmica de Grupo Online • Vídeo Apresentação • Entrevista Individual Benefícios: • Bolsaauxílio • Seguro Saúde• Gympass • Valerefeição • Valetransporte • Seguro de acidentes pessoaisLocalidades: Rio de Janeiro e São PauloPrevisão de início: Novembro/2019 a Dezembro/2019 Faça sua inscrição até dia 13 de outubro através do site: www.vagas.com/estagiosulamerica IMPORTANTE: Para que a sua inscrição seja efetuada com sucesso é necessário que você preencha a ficha com Informações Complementares. Na sequência clique na opção “confirma candidatura” que estará disponível no rodapé da página.,SulAmérica,09/09/2019,Estatístico
v1945057,Engenheiro de P&D Sr.,Rio de Janeiro,Salário a combinar,1,2019-09-27,Sênior,Atividades:Cumprir plenamente os procedimentos de P&D definidos pela ANEELGerir os Pesquisadores contratos e demais recursos humanos ou materiais alocados nos Projetos de Pesquisa e Desenvolvimento da Companhia objetivando o sucesso dos projetosEspecificar as minutas de contratos de Projetos de PesquisaEspecificar as requisições de compras para e dos Projetos de PesquisaRealizar a priorização e seleção das propostas de projetos de Pesquisa e Desenvolvimento conforme procedimentoRealizar a gestão dos riscos dos projetosImplementar melhorias nas propostas de projetos de P&D e minuta contratual entre outras atividades.Requisitos:Sólida Experiência em gestão de projetos e gestão do tempoConhecimento em Procedimento de Pesquisa e Desenvolvimento ANEELConhecimento dos Assuntos Regulatórios do setor elétricoConhecimento em Metodologias de Gestão da QualidadeConhecimento na gestão da Propriedade IntelectualConhecimento avançado de Excel e ferramentas de B.I. (tabela dinâmica funções avançadas macros)Conhecimento avançado de MS Project e Microsoft PPM/PWA.Desejável conhecimento em desenvolvimento de software: Javascript (Node.js/Angular/Vue.js) Python .Net PHPDesejável conhecimento em modelagem e sanitização de banco de dadosDesejável conhecimento em estatística e análise de dadosDesejável conhecimento em aprendizado de máquinaDesejável forte conhecimento dos aspectos técnicos gerenciais de transmissão energia elétrica Formação:Superior Completo em Engenharia Elétrica Química Produção ou outros.Pós Graduação em áreas afins será um diferencial Local de Trabalho: Rio de Janeiro RJ,TAESA,13/09/2019,Estatístico
v1954438,Analista de SEO / Web Analytics,São Paulo,Salário a combinar,1,2019-09-27,Sênior,Principais responsabilidades:• Será responsável pela otimização do tráfego orgânico do site junto com a empresa parceira• Crescer o número de leads orgânicos geradas pelo blog corporativo e site• Analisar o código do site html urls navegação e usabilidade• Responsável pela pesquisa de palavraschave SEO onpage e SEO offpage• Colaborar com o time de marketing corporativo para criar conteúdo de alta qualidade para palavraschave importantes• Desenvolver  relatórios claros e eficientes para o acompanhamento de resultados nos ambientes digitais considerando web e mobile• Acompanhar métricas diariamente para correções e evoluções nos resultados orgânicos.O que é preciso para fazer parte do nosso time• Graduação completa em administração marketing estatística ou engenharia ou áreas afins.• Manterse atualizado com as últimas tendências de SEO.• Conhecimento profundo dos fatores de ranqueamento e atualizações de algoritmo.• Experiência em SEO sendo guiado por dados e otimização.• Conhecimentos em ferramentas para análise de tendências (Google Trends) metodologias de processos de SEO (Search Engine Optimization) HTML Social Analytics e API's.• Noções básicas de arquitetura da informação UX HTML CSS JS.• Conhecimento de ferramentas de mensuração de SEO: Google Search Console etc.Diferenciais:• Forte orientação a resultados de performance.• Ser dinâmico(a) e gostar de aprender.• Heavy user de internet e mobile• Hands on e multitarefa.,DIRECIONAL ENGENHARIA,16/09/2019,Estatístico
v1942503,Analista de Investimentos Sênior (ALM),Rio de Janeiro,Salário a combinar,1,2019-09-27,Sênior,Este profissional contribuirá com a maximização da receita financeira do grupo através do conhecimento da função das aplicações financeiras tendo como limite o nível de risco ao qual o grupo aceita se submeter. Principais responsabilidades:Executar as estratégias e rotinas de Assets and Liabilities Management (ALM)Analisar viabilidade de novos investimentos financeiros pelo grupoConduzir fóruns técnicos no âmbito da DiretoriaFormular propostas de alocação de recursos garantidores e próprios aos principais executivos e ao Comitê de InvestimentosElaborar as projeções de resultado financeiroAcompanhar e explicar com base nas posições assumidas e nos cenários variações entre os resultados financeiros Real e OrçadoCalcular o risco de mercado e gerenciar o nível de liquidez das aplicações financeiras do grupoFormular propostas de distribuição de dividendosDefinir as classificações contábeis dos ativos O que o profissional precisa ter:Ensino superior completo em Economia Administração de Empresas Engenharia(s) Estatística Matemática ou áreas correlatas de ciências exatasUma das certificações: CFA FRM CEAConhecimento técnico necessário para desempenhar as responsabilidades acimaProgramação VBA e/ou SQL (será um diferencial) Nosso pacote de Benefícios:Assistência médicaAssistência odontológicaVale alimentaçãoValerefeiçãoValetransporteGympassAuxílio creche ou babáServiço de Assistência FuneralSeguro de vidaPrevidência privadaBônus de curto prazo (PLR) Local de trabalho:Centro/RJ,Icatu Seguros,21/08/2019,Estatístico
v1949957,Analista de Melhoria Contínua Jr,Camaçari,Salário a combinar,1,2019-09-27,Júnior/Trainee,Atividades: Atuar na implementação dos projetos de melhoria Lean Kaizen e 5S da empresa orientando os líderes de projetos e suas equipes na seleção acompanhamento e entrega dos resultados de cada projeto reportando os resultados para a Gerencia e Diretoria.·           Atuar como facilitador junto às equipes de melhoria continua em todas as áreas da empresa (industrial e florestal)  suportando as áreas na execução dos projetos.·           Apoiar a liderança das áreas na análise de dados e indicadores buscando mapear as oportunidades de melhoria.·           Participar do planejamento organização e controle de fluxos de trabalhos dos projetos de melhoria e 5S·           Dar suporte na elaboração de planos de ação através da analise dos indicadores a fim de mitigar a causa raíz dos desvios.·           Conduzir os treinamentos em ferramentas de qualidade (PDCA Histograma Espinha de Peixe 5 Porquês Pareto Fault Tree Analyses FMEA) para os integrantes das equipes de melhoria contribuindo com a formação de  times multifuncionais Requisitos:·           Curso Superior Completo na área de Engenharia preferencialmente química produção·           Desejável experiência com atuação em sistema Integrado de Gestão·           Conhecimento em nível avançado de pacote Office·           Estatistica básica Técnicas de análise e soluções de problemas Ferramentas da Qualidade (PDCA FMEA Espinha de Peixe 5Porques Histograma Pareto e similares)·           Conhecimento  de 6 sigma Lean Manufacturing·           Conhecimento de programa 5S·           Experiência com projetosInglês Avançado  –   escrita leitura conversação.,Bracell Bahia Specialty Cellulose,30/08/2019,Estatístico
v1902627,Analista de Informações Gerenciais Junior (com foco em BI),Rio de Janeiro,Salário a combinar,1,2019-09-27,Júnior/Trainee,Descrição Geral da Vaga:Atuar no planejamento controle e análise dos indicadores de desempenho das ações comerciais. Automatizar a coleta de dados das diferentes origens e criar dashboards para gestão dos KPIs operacionais e gerencias. O que esperamos do candidato: Ensino superior completo em Finanças Administração Estatística Economia Matemática ou Engenharia  Experiência em análise mineração de dados cruzamento de informações entre bases de dados e planejamento de resultados Conhecimento em interpretação de dados com a elaboração de relatórios gerenciais e operacionais Conhecimento em modelagem de dados e criação de dashboards em ferramentas de BI (Power BI Google DataStudio ou semelhantes) Excel Avançado. Será um diferencial se você possuir: Conhecimento em linguagem de programação em VBA SQL e Python Inglês avançado. Desafios do dia a dia: Planejar e controlar os indicadores de performance das iniciativas comerciais Participar da elaboração de Business Plan junto a Controladoria Automatizar a coleta de dados das diferentes origens Organizar as informações Criar dashboards no Power BI e Google DataStudio com os indicadores das operações Analisar os resultados e elaborar relatórios com apontamentos de oportunidades de melhoria. O que temos de bom: Salário compatível com o mercado Plano de Saúde Plano Odontológico ValeRefeição Vale Alimentação ValeTransporte Auxílio Creche ou babá PLR Previdência Academia e parceria com Gympass Café da Manhã. Além disso seu local de trabalho será no Centro/RJ.,Mongeral Aegon,04/06/2019,Estatístico
v1960482,Gerente Comercial,Juiz de Fora,Salário a combinar,1,2019-09-27,Gerência,Quem estamos buscando: Você gosta de liderar pessoas e é apaixonado pela área Comercial Topa o desafio de montar um time de vendas e engajar a equipe rumo à alta performance O que esperamos de você:Formação Superior Completa em Administração Economia Contábeis Estatística Engenharia Marketing e DesignerPossuir ou estar cursando pósgraduação será um diferencialBons conhecimentos em Excel Word e Power PointExperiência como líder de equipes comerciaisSe já tiver trabalhado com profissionais autônomos é melhor ainda!Como será o seu dia a dia Você atuará na área Comercial como Gerente de uma loja sendo responsável por realizar a gestão de pessoas no diaadia selecionando treinando e desenvolvendo a equipe constantemente.Além de fazer a gestão administrativa do ponto de vendas mantendo a estrutura e controlando as despesas.Algumas das suas atividades são: Avaliar e planejar estratégias de vendasAssegurar o cumprimento das metasAvaliar melhores práticas de mercado e implantalasPromover o trabalho em equipePromover ações para prospecção e atendimento ao clienteAcompanhar e incentivar a evolução dos clientes pelas fases da vendaAcompanhar de perto as negociações e propor soluções condizentes com as diretrizes da empresa.O que oferecemos a você:Salário compatível com o do mercadoAssistência MédicaAssistência OdontológicaVale refeição ou alimentaçãoParticipação nos lucrosPrevidência PrivadaGymPass.Identificouse com essa missão Topa o desafioCandidatese a nossa e venha fazer parte deste time!,MRV,18/09/2019,Estatístico
