idVaga,NomeVaga,Cidade,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,Empresa,DataPubli
v1919043,Auxiliar Técnico,São Paulo,Salário a combinar,1,2019-09-02,Técnico,Horário: 08h00 às 17h00 Segunda a Sextafeira.Local: Volante São PauloSP.Nível de Responsabilidade: Contribui com a atuação da equipe técnica e de operações da filial refrigeração e sistemas prestando suporte técnico na execução de instalações diagnósticos melhorias e/ou expansões nos projetos manutenções preventivas e corretivas de sistemas controle de acesso equipamentos passagem de cabos e fixação de dispositivos e instrumentos. Principais atribuições: 1. Auxiliar na execução de instalações visando melhorias e/ou expansões de sistemas de CFTV 2. Sob supervisão interpretar ajustar e ou desenvolver desenhos de “layout” e desenhos de instalação nos projetos e localização de componentes eletrônicos de sistemas de CFTV 3. Auxiliar na realização do diagnóstico básico dos sistemas desde os controladores aos sensores incluindo a parte de softwares  4. Auxiliar na obtenção de análises estatísticas visando melhoria contínua nos projetos quando necessário 5. Contribuir na resolução de problemas (troubleshooting) bem como realizar manutenções preventivas e corretivas de sistemas CFTV 6. Realizar tarefas de identificação e eliminação de falhas inspeção e testes dos Sistemas de Gerenciamento  7. Reportar emergências e necessidades de manutenção aos responsáveis 8. Zelar pela ordem e conservação das ferramentas equipamentos e materiais sob sua responsabilidadeRequisitos: Cursando ensino médio técnico em Eletrônica Elétrica Eletrotécnico ou afins desejável experiência na área inglês básico conhecimentos básicos de elétrica eletrônica e MS Office e sistema Elipse. Observação: Admitese também pessoas com deficiência para as posições que não são exclusivas.,Johnson Controls BE do Brasil,04/07/2019
v1917487,Especialista de Analytics,Rio de Janeiro,Salário a combinar,1,2019-09-02,Sênior,QUE CASA É ESSA A CASA&VIDEO é carioca da gema e uma das líderes em vendas no varejo fluminense nos setores de utilidades domésticas ferramentas climatização e eletroportáteis. Estamos no estado do Rio de Janeiro em São Paulo e no Espírito Santo.Somos uma Casa cheia de oportunidades de crescimento clima alegre e descontraído.Para que tudo dê certo nas lojas um time enorme trabalha na administração e no centro de distribuição. Isso significa que há muito espaço para quem quer fazer parte desta equipe. Nosso time é forte! A capacidade de trabalhar em grupo o sentimento de dono empatia garra e disposição são características fáceis de encontrar por aqui. PARA CONQUISTAR UM LUGAR NO TIME DE TALENTOS DA CASA VOCÊ PRECISA:Graduação completa em Estatística Ciência da Computação ou Análise de SistemasExperiência com modelos de forecastAmplo domínio das linguagens R Python VBA e SQLExperiência com Power BISerá um diferencial experiência no VarejoSerá um diferencial experiência com ShinyBom relacionamento interpessoal criatividade perfil orientado para inovações e senso de dono.   MAIS INCLUSÃO! ***Olha essa vaga também é destinada a PCDs*** QUAL SERÁ SUA TAREFA NA CASA Modelagem de previsão de demandaDesenvolvimento de rotinas e aplicações de análise de dadosCriação e manutenção de indicadores.               ALÉM DE ÓTIMO CLIMA PARA TRABALHAR E SE DESENVOLVER OFERECEMOS:Assistência médicaAssistência odontológicaSeguro de vidaVale alimentação/refeiçãoCesta básicaVale transporteFolga de aniversárioDescontos em nossas lojasDiversos convêniosPlano de carreira.,Confidencial,01/08/2019
v1938922,Cientista de Dados - Inteligência Artificial,São Paulo,Salário a combinar,2,2019-09-02,Pleno,Cientista de Dados – Inteligência ArtificialAtividades:Pesquisa gerenciamento e organização de dadosDesenhar arquitetar treinar e desenvolver modelos de Machine Learning desde os mais simples (KNN Clustering) até algoritmos mais complexos como Redes Neurais NLP e Deep Learning.Requisitos:Conhecimento avançado em Python R Spark e SQL.Habilidade em compreender e abstrair conceitos matemáticos e estatísticos de forma profunda além disso terá como função implementar gerenciar e suportar modelos de Machine Learning de forma escalável.Postura fortemente analítica sendo capaz de organizar as partes de um problema fazendo comparações questionamentos e identificando relações de causa e efeito determinando os pontos mais relevantes em situações complexas. Curiosidade intelectual com forte disposição a pensar e agir fora da caixa elaborando análises com foco na solução de problemas específicos.  Capacidade em transmitir ideias complexas para diversos tipos de públicos. Desejável vivência em mercado financeiro tradicional e/ou de criptomoedas. Ensino superior completo em Matemática Física Engenharia Ciências da Computação ou áreas correlatas.PósGraduação MBA Mestrado Doutorado e /ou PósDoutorado serão considerados como diferenciais.            O que oferecemos: • Salário CLT avaliaremos a pretensão salarial x expertise• Valerefeição de R$4500 por dia• Assistência Médica e Odontológica – SulAmérica• Auxílio Educação• Snacks e bebidas free no escritório• Horário flexível• Convênio com Gympass• Sem Dress Code aqui você pode trabalhar de camiseta bermuda etc. afinal o que importa é seu resultado! Achou essa oportunidade a sua cara Nós queremos te conhecer!,ATLAS QUANTUM,13/08/2019
v1941252,Analista de Projetos Especiais,Belo Horizonte,Salário a combinar,1,2019-09-02,Pleno,ATRIBUIÇÕES: Recomendar ações para Diretoria executiva referentes a posição competiva e prioridades de segmentos canais e localidades e ações necessáriasrealizando análises da concorrência pesquisas externas avaliando os indicadores e informações internas da Localiza e o comportamento do mercado Contribuir para a viabilidade dos projetos e parcerias estratégicas realizando pesquisas primárias e secundárias análise econômica e financeira (ROI ROIC EBITDA VPL Payback) Contribuir com soluções para aumento da eficácia dos processos de negócio e inovação realizando benchmark com parceiros globais e buscando oportunidades de melhoria/inovações Contribuir para o crescimento dos segmentos da empresa realizando projeções de mercado coletando dados de pesquisas ou base de dados de mercados correlatos ao da empresa e realizando análises estatísticas para subsidiar tomadas de decisão sobre os segmentos Contribuir para a tomada de decisão sobre a implantação de novos projetos no RAC criando indicadores de acompanhamento de projetos com parceiros e acompanhando a execução com as diferentes áreas do negócio e suporte Criar e atualizar dashboard com principais indicadores dos concorrentes para realizar benchmark com competidores locais Agir em conformidade aos requisitos legais e adequação às normas internas por meio da participação efetiva nos treinamentos e relatos de possíveis desvios Zelar pelo sigilo das informações tratadas na sua área de atuação conforme Código de Ética Cumprir as metas estabelecidas no Contrato de Gestão vigente através da execução das ações previstas no plano de metas.REQUISITOS: Sólida experiência na função Ensino superior completo Inglês Pacote office avançado,Grupo SELPE,20/08/2019
v1942489,Analista de Investimentos Sênior (Previdência Aberta),Rio de Janeiro,Salário a combinar,1,2019-09-02,Sênior,Sob a ótica da alocação dos investimentos este profissional contribuirá com viabilização da operação de previdência do grupo Icatu agregando valor aos produtos de previdência reduzindo os riscos da empresa e aumentando o retorno aos acionistas. Principais responsabilidades:Negociar junto aos Administradores prazos e entendimentos que viabilizem os Produtos de PrevidênciaSubsidiar o processo de tomada de decisão no nível de Diretoria e desenvolver análises para discussão em Comitês internosMonitorar os Gestores de Previdência em termos de adequação dos mandatos às estratégias propostas na elaboração dos ProdutosAcompanhar a área Comercial em visitas a Gestores de Previdência para apoio técnico nos momentos de prospecçãoPrestar consultoria aos Gestores de Previdência sobre regras e restrições das normas de PrevidênciaRealizar a Due Dilligence de novos GestoresDefinir a política de investimentos junto aos Gestores e áreas internasGarantir o cumprimento das exigências legais O que o profissional precisa ter:Ensino superior completo em Economia Administração de Empresas Engenharia(s) Estatística Matemática ou áreas correlatas de ciências exatasUma das certificações: CFA FRM CGA CFPConhecimento em produtos de previdência e financeiros além dos demais conhecimentos técnicos necessários para desempenhar as responsabilidades acimaProgramação VBA e/ou SQL (será um diferencial)  Nosso pacote de Benefícios:Assistência médicaAssistência odontológicaVale alimentaçãoValerefeiçãoValetransporteGympassAuxílio creche ou babáServiço de Assistência FuneralSeguro de vidaPrevidência privadaBônus de curto prazo (PLR) Local de trabalho:Centro/RJ,Icatu Seguros,10/08/2019
v1940467,Líder de Produção,Santo André,Salário a combinar,1,2019-09-02,Técnico,Perfil do candidato:Experiência anterior em áreas produtivas. Experiência com gestão de pessoas e processos.Escolaridade: Técnico ou Superior em Têxtil Mecânico Elétrico Produção ou Químico. Cursos:  Informática. SAP. Ferramentas estatísticas. Idiomas: desejável inglês intermediário Atividades que desenvolverá:   •          Garantir o cumprimento do programa de produção através do controle do processo e dos métodos operatórios•           Controlar os parâmetros de processo através do sistema integrado de gestão verificação nos locais atuando conforme especificações de qualidade e produtividade•           Providenciar manutenção necessária nas áreas produtivas priorizando e discutindo detalhadamente os serviços junto com a área de Manutenção•           Atuar na eliminação dos fatores que provocam insatisfação dos clientes internos/externos•           Responder pela Segurança Organização e Limpeza nas áreas de fabricação a fim de salvaguardar o patrimônio da empresa garantir a continuidade de operação da fábrica e das condições de Qualidade de Vida•           Liberar acompanhar e Aprovar os serviços executado pela Manutenção•           Segregar fardos nãoconformes indicados pelo Laboratório•           Elaborar propostas de projetos e interagir com as áreas de Desenvolvimento de Processos e Projetos e com a equipe de Produção na definição de investimentos de melhoria da operação Segurança e meioambiente•           Apoiar a equipe do processo de Recuperação garantindo a boa gestão do processo e elevado nível de performance operacional de segurança e do clima organizacional *Vaga Efetiva*Pacote de Benefícios Completo *Início Imediato*Local da vaga: Santo André SP *Horário: Revezamento de 3 turnos na escala 6x2,Willisa,14/08/2019
v1944158,Analista Contábil Pleno,São Paulo,Salário a combinar,1,2019-09-02,Júnior/Trainee,A Kroton está buscando um Analista Contábil Pleno para se juntar ao time de Receita na Controladoria. Esse time tem como principal responsabilidade realizar o fechamento contábil da receita e contas a receber da Companhia assim como apoiar proativamente na resolução de deficiências e melhorias nos sistemas e processos de apuração de receita e contas a receber. Resumo da vaga:O Analista Contábil Pleno é uma posição que participa ativamente do fechamento contábil de receita e contas a receber da Kroton. Os candidatos a esta posição devem ser ambiciosos resilientes extrovertidos e interessados ​​em aprender sobre a Kroton e seu negócio. A posição oferece uma enorme possibilidade de exposição com diversas áreas da organização e é uma ótima oportunidade para desenvolver suas habilidades profissionais. Principais responsabilidades: Integrar os diversos sistemas financeiros da Companhia com a Contabilidade Conciliar a contabilidade com os suportes financeiros e acadêmicos Analisar e justificar as principais movimentações contábeis do fechamento Calcular e contabilizar provisões Mapear processos e controles que impactem as demonstrações financeiras Preparar informações para atendimento a auditoria e outros projetos conforme necessário. Experiência Necessária:  Conhecimentos em Contabilidade Conhecimento das normas contábeis internacionais IFRS (CPC) Domínio do pacote Office (powerpoint excel etc.) Conhecimento em outras ferramentas informáticas que trabalhem alta volumetria de dados (Power BI SAS Oracle etc.) será um diferencial. Formação: Graduação completa: Preferencialmente em Administração Economia Ciências Contábeis Estatística ou correlatas. Horário e local de trabalho: Horário comercial 44 horas semanaisAv. Paulista,Kroton Educacional,16/08/2019
v1945189,Técnico de Segurança do Trabalho Sr.,Cajamar,Salário a combinar,1,2019-09-02,Técnico,Principais Atividades: Promover a prática de segurança industrial no site através de inspeções check lists e outros buscando a segurança dos colaboradoresResponder pelo Sistema de Gestão Ambiental e de SegurançaSuportar a CIPA (Comissão Interna de Prevenção de Acidentes) e acompanhar as açõesMinistrar treinamentos relacionados a Segurança do Trabalho e Meio AmbienteEfetuar a manutenção e aplicação de ferramentas de segurança do trabalho tais como: inspeção de segurança sistema de aprovação de dispositivos e máquinas nos projetos e postos de trabalho entre outros com o principal objetivo de evitar acidentesResponsabilizarse pela manutenção do sistema de gestão conforme normas 14000 45000 e 50000Promover a aplicação de ferramentas de análise ergonômica com a finalidade de evitar doenças ocupacionaisAtuar na preparação e treinamento da brigada de incêndio aplicando instruções do corpo de bombeiros e avaliando a situação do sistema de proteção e combate a incêndioPreparar estatísticas e relatórios de acidentes de trabalho coletando dados das ocorrências de acidentes e emitindo pareceresRealizar a análise de acidentes e emissão de CATAplicar a integração de segurança de novos colaboradores na área de atuaçãoAcompanhar elaboração e desenvolvimento de PPRA e sua integração com o PCMSOAtuar na administração da documentação legal visando garantir a conformidade dos mesmosResponder tecnicamente pelas atividades do setor.Pré requisitos:Graduação ou Tecnólogo completoRegistro no ministério do TrabalhoQualificação em Auditor de Normas ISO 14001 ISO 45001 e ISO 500001Brigada de EmergênciaInglês será diferencial.Benefícios:Assistência Médica e OdontológicaSeguro de VidaPrevidência PrivadaRefeitório ou Vale RefeiçãoLocal de Trabalho:Cajamar São Paulo.,Confidencial,21/08/2019
v1941073,Vendedor (a) Interno (a),São Paulo,R$ 1.700 a R$ 1.900,1,2019-09-02,Auxiliar/Operacional,Atividades:Atende clientes presencialmente e via telefoneProcessa e gerencia pedidos de clientesProcessa vendas à vista ou a prazoCadastra clientesPromove os serviços da empresaParticipa da análise de relatóriosAdministra carteira de clientesProspecta clientes Auxilia e acompanha a execução dos serviços da empresa. Responsabilidades: Atingir ou exceder as cotas de vendas. Gestão da comercialização dos serviços. Atendimento de qualidade ao cliente. Descrição Detalhada do Cargo: 1. Relacionarse com os clientes na venda e no pósvendaFazer contatos com clientes potenciais e existentesCriar de uma base de clientesFornecer serviço e atenção personalizada aos clientesManter registros de todas as interações com os clientes independentemente do resultado de uma venda.2. Participar da elaboração das estratégias de marketingManterse atualizados sobre o conhecimento dos serviçosDesenvolver técnicas de vendasEducar os clientes por meio de explicações detalhadas e/ou demonstrações.3. Analisar as últimas tendências do mercado sobre novos serviços.4. Analisar as estatísticas de vendas e determinar os requisitos de potencial de vendas e estoque.5. Acompanhar regularmente as preferências dos clientes.6. Elaborar relatórios diversos tais como Relatório de Vendas. Competências:Habilidades em negociaçãoBoa capacidade de comunicação oral e escritaDisponibilidade para alterações no horário de trabalho. Características/Personalidade: Pessoa ambiciosa honesta sincera discreta responsável organizada disposta educada simpática com iniciativa criativa dedicada humilde ambicioso que aceita críticas. Formação: Ensino Médio Completo,S-cards,22/08/2019
v1944931,Analista de Processos Jr,São Paulo,Salário a combinar,1,2019-09-02,Júnior/Trainee,Descrição da área:Área de relacionamento vendas e recuperação de crédito de produtos das empresas do Grupo Porto Seguro. Prérequisitos: Superior completo ou cursando em Engenharias Tecnologia ou AdministraçãoPacote Office (MS Word Excel Power Point MS Project) –  IntermediárioFFerramenta de Desenho de Processos (Notação BPMN Bizagi)Metodologias de desenho e levantamento de processos (Mapeamento e Modelagem de Processos)Metodologias / Ferramentas da Qualidade (ex: Pareto FMEA Ishikawa etc). Será considerado como diferencial:Certificação Green BeltTer conhecimento dos sistemas utilizados pelo atendimentoTer conhecimento em metódos / ferramentas da qualidadeConhecimento em Gerenciamento de Projetos (PMBok) Design Thinking Business Process Management (BPM) e Análise de Negócios (Babok)Ferramenta Mini TabConhecimento básico em estatística. Principais atividades: Receber e triar as demandas das solicitações de melhorias contínuas da gerênciaLevantar indicadores para realização de analises para priorização de melhorias contínuasParticipar de reunião de alinhamento para definição de escopo de projetos de melhorias contínuasRealizar mapeamento (entrevista) e modelagem (desenho) de processos (As Is)Apoiar a equipe do projeto na identificação de oportunidades de melhoria de processos. Informações Adicionais: Local de Trabalho: Barra Funda Horário: 08:30 as 18:30 (seg. à sex.)Vaga não é Home Office Programação:Análise curricular e de InscriçõesTeste de Excel intermediárioDinâmica / CaseEntrevista RH e Gestor.,Porto Seguro,14/08/2019
v1947516,Enfermeiro de Qualidade,São Paulo,Salário a combinar,1,2019-09-02,Sênior,Principais Responsabilidades: Participar da divulgação da política da qualidade da instituição por meio da preparação e distribuição da material sobre o assunto organização de cursos e palestras visando à conscientização e envolvimento de todas as áreas da empresa em relação á qualidade Participar de comissões internas visando a auxiliar no estabelecimento e acompanhamento de plano de melhoria do sistema de qualidade Executar treinamentos relativos à qualidade selecionando prestadores de serviços na área Executar programas de auditoria interna nos sistemas e procedimentos relacionados com a qualidade com o objetivo de identificar deficiências em processos sistemas e tarefas promovendo a conscientização das pessoas e setores diretamente envolvidos visando o seu engajamento na busca de soluções e implementação de ações corretivas Realizar estatística de dados relacionados com a qualidade para apoiara elaboração de relatórios gerenciais Acompanhar recomendações feitas às áreas para verificar a sua implementação ou as ações corretivas adotadas Avaliar a eficácia das modificações ou correções de procedimentos implantadas Assessoras o processo de auditorias externas recebidas pelo Hospital Apoiar as áreas na identificação de práticas para a redução dos riscos de danos/incidentes ao paciente por meio da aplicação de ferramentas de gerenciamento de risco e estruturação de relatórios periódicos que demonstrem resultados de redução dos riscos e apontem necessidades de abertura de novas frentes de trabalho Sustentar o método de introdução de protocolos gerenciados apoiando e desenvolvendo gestores clínicos na busca de melhorias nas práticas assistenciais por meio do acompanhamento dos resultados dos protocolos. PréRequisitos: Formação: superior completo em Enfermagem Certificação em Ferramentas e programas de Qualidade. Conhecimento em ONA e ou JCI.,Confidencial,Há 6 dias
v1935610,Programa de Estágio 2020 - Vendas e Pós Vendas,São Caetano do Sul,Salário a combinar,1,2019-09-02,Estágio,Abaixo você encontrará as principais oportunidades na região caso tenha interesse basta se candidatar nessa vaga.  Área de Planejamento de Vendas Atualização análise e divulgação dos relatórios da área Emplacamento GMB e Concorrência/ Vendas/ Atacado Atualização de bases de dados. Ex: Bases de Vendas Atacado Emplacamento entre outros Cadastros diversos em nossas bases de dados Atender à solicitações de informações estatísticas das diversas áreas GM e parceiros como ABRAC Suporte às atividades de Forecast Regional/ Nacional/ Diretoria Divisional Auxiliar no gerenciamento do envio das informaçoes junto ao time da Argentina e México. Área de Distribuição Nacional de Veículos Definição estratégica de objetivos para a Rede de concessionários Planejamento e coordenação de atividades junto ao time de vendas Desenvolvimento de planos estratégicos para lançamentos de novos modelos Criação de reports gerenciais para todo time de vendas Suporte direto aos gerentes e diretores de vendas Desenvolvimento de ferramentas para que os objetivos sejam distribuídos de forma que possam ser cumpridos Oportunidade de desenvolvimento de projetos de estágio com visibilidade para toda companhia dado o know how adquirido em interação com diversas áreas.E muito mais! Elegibilidade:Estar regularmente matriculado em curso bacharel/tecnologo: administração tecnologia da informação economia engenharia de produção relações internacionais ou áreas correlatas com formação prevista entre dezembro/20 a dezembro/21Conhecimento em pacote officeInglês intermediário Benefícios:Assistência ambulatorial restaurante no local seguro de vida desconto nos veículos da marca Chevrolet convênio com Gympass Ajuda de custo para o transporte. ***Na General Motors trabalhamos para promover uma cultura inclusiva que respeita e valoriza a diversidade  em todas as oportunidades todas as pessoas que se considerem dentro do perfil das vagas anunciadas podem se candidatar.,General Motors,05/08/2019
v1941257,Analista de Processos Assistência a Clientes,Belo Horizonte,Salário a combinar,1,2019-09-02,Pleno,ATRIBUIÇÕES: Contribuir para a maximização de produtividade e qualidade realizando diagnóstico desenho de processos e oportunidades de melhoria na jornada do cliente Contribuir para a tomada de decisão da gerência e diretoria da área através da elaboração análise e acompanhamento de KPI´s de processos Liderar projetos de melhorias de processos por meio da interação com todas as áreas planejamento do projeto definição de papéis e responsabilidades controle de cronograma avaliação dos resultados e apresentação de resultados da área de qualidade para a gerência Suportar o processo de melhoria da satisfação dos clientes da Assistência a clientes através da análise dos resultados do NPS e porpostas de melhoria nos processos da área Contribuir para a satisfação dos clientes da Assistência a Clientes através da otimização de processos buscando o aumento das resoluções no primeiro nível do atendimento Criar métodos templates treinamentos e repasse dos resultados quantitativos e qualitativos para a área de qualidade Gerenciar mudanças de escopos dos procedimentos para aumentar o nível de satisfação dos clientes através de análises do fechamento do Looping (Jornada do Cliente) com os feedbacks da Qualidade e Programa Fidelidade Criar e reformular constantemente a intranet com base na atualização de procedimentos em paralelo à retroalimentação dos conteúdos da área de treinamento.REQUISITOS: Sólida experiência em manipulação de dados quantitativos e qualitativos criação de dashboards e apresentações de resultado. Diferenciais: Certificação Green Belt Metodologis Six Sigma metodologia ágil (Scrum). Superior completo em engenharia estatística ou áreas afins Excel avançado (manipular confeccionar e automatizar rotinas) Power Point avançado (apresentação de resultados executivos) Inglês avançado Apresentações executivas no power point,Grupo SELPE,05/08/2019
v1928422,Programa de Estágio Oxiteno - 2020,Brasil,Salário a combinar,40,2019-09-02,Estágio,LOCAIS DISPONÍVEISSão Paulo SPMauá SPSuzano SPTremembé SPTriunfo RSCamaçari BA ​REQUISITOS• Cursos Elegíveis AdministraçãoBiologiaComércio ExteriorEconomiaEngenharia AmbientalEngenharia de Controle e AutomaçãoEngenharia de ProduçãoEngenharia de Materiais Engenharia ElétricaEngenharia Elétrica com ênfase em Automação e ControleEngenharia MecânicaEngenharia MecatrônicaEngenharia QuímicaEstatísticaFarmáciaLogística Química​• Ano de formaçãoJulho/2021 a Dezembro/2021​• Inglês intermediário/avançado ESTRUTURA DO PROGRAMADurante uma trajetória que varia de 18 a 24 meses planejado pelo líder e gestor da área e acompanhado pelo orientador do estágio e profissionais de Recursos Humanos o estagiário Oxiteno por meio de Ciclos de Desenvolvimento que acontecem ao longo de cada ano tem a oportunidade de:​• Obter uma visão global da Oxiteno através de integrações funcionais com as áreas de interface para o cumprimento do seu papel.​• Desenvolver o plano de atividades de estágio de forma desafiadora criando objetivos específicos que serão guiados pelo orientador de estágio.​• Cumprir o ciclo de desenvolvimento e gestão de talentos da Oxiteno que propiciam feedbacks estruturados checkpoint de objetivos e planode desenvolvimento individuais.​• Evoluir profissionalmente com o suporte de treinamentos comportamentais direcionados e programados para cada ciclo.REMUNERAÇÃO E BENEFÍCIOS• Bolsaauxílio competitiva   • Auxíliotransporte• Assistência médica• Seguro de vida e acidentes pessoais • Valerefeição ou refeitório no localPROCESSO SELETIVO ETAPAS• Inscrições online • Testes de inglês e raciocínio lógico• Dinâmica em grupo ou entrevista por Skype com Consultoria• Painel presencial com gestores  • Entrevista presencial com gestores• Previsão de Início em Janeiro de 2020,Hiring,19/08/2019
v1942981,Engenheiro Segurança do Trabalho Sr. (Engenharia Ocupacional) - Campinas/SP,Campinas,Salário a combinar,1,2019-09-02,Sênior,Empresa contratante: Paulista– Uma empresa do Grupo CPFL EnergiaPRÉREQUISITOS: • Necessário PósGraduação em Engenharia Segurança do Trabalho • Necessário CREA Ativo • Necessário CNH B disponibilidade para viagens mensais • Necessário experiência anterior em PPRA AET LTCAT e PCA (desejável)  • Inglês intermediário • Residir em Campinas ou região. ATIVIDADES: • Vistoriar avaliar realizar perícias arbitrar emitir parecer técnico e indicar medidas de controle sobre grau de exposição a agentes agressivos caracterizando as atividades operações e locais insalubres e perigosos (Integração com a Medicina do Trabalho)• Analisar eventos (acidentes incidentes entre outros) com a finalidade de identificar as causas e propor medidas corretivas e/ou preventivas• Elaborar difundir e manter atualizada as ferramentas do Sistemas de Gestão de SSO (Gestão da legislação Riscos Ocupacionais Controle de Perdas e entre outros)• Realizar inspeções/acompanhamentos junto às equipes em áreas de riscos e local de trabalho verificando o cumprimento dos procedimentos de segurança EPIs EPC’s ferramentas e equipamentos• Elaborar e Aprovar Normas Especificações Orientações Técnicas e Programas de Prevenção de Acidentes e Doenças Ocupacionais programas de prevenção de acidentes e danos à saúde ocupacional (PPRA PCMAT PCA outros) bem como representa a empresa em instituições afins e grupos tripartites para a elaboração de normas do MTE• Manter atualizada a base de dados referentes aos acidentes do trabalho desenvolver estudos probabilísticos (estatística) e elaborar relatórios gerenciais     • Liderar equipes de técnicos e engenheiros de segurança do trabalho mantendo o bom relacionamento interpessoal e incentivandoos para a proatividade• Desenvolver temas e realizar palestras e treinamentos nos locais de trabalho relativos a prevenção de perdas (pessoais materiais e ambiental).,CPFL Energia,19/08/2019
v1942728,Analista de Digital Business Intelligence,São Paulo,Salário a combinar,1,2019-09-02,Sênior,Nesse cargo será de sua responsabilidadeDesenvolver relatórios com recomendações claras e eficientes que possibilitem o acompanhamento de resultados nos ambientes digitais considerando web e mobile.Entender e se engajar de forma profunda com a estratégia de negócios da empresa e contribuir com a indicação dos KPIs digitais web e mobile.Estudar testar e implementar novas ferramentas e práticas no mercado de Performance e Métricas digitais estar atualizado no que se refere ao conhecimento de tendências de comportamento e inovação.Acompanhar e analisar indicadores de performance nas frentes Owned Media Social Media Paid Media.Realizar implementações avançadas de Google Analytics 360 criação de mapa de tags e configurações avançadas como filtros dimensões e métricas personalizadas metas relatórios personalizados.Realizar implementações avançadas com Google Tag Manager.Criar relatórios com análise de CPA e Funil de Conversão além de aplicar e realizar recomendações utilizando testes A/B e multivariados.Estamos em busca de candidatos que tenham formação superior completa em administração marketing estatística ou engenharia (pósgraduação e/ou MBA serão diferencial). Imprescindível domínio em inglês nível avançado.É necessário possuir conhecimentos em ferramentas e blogs para análise de tendências (Google Trends Tredwatching) metodologias de processos de User Experience SEO (Search Engine Optimization) HTML javascript jQuery cookies redirects e HTTP/HTTPS Protocol Adservers Social Analytics e API's. Heavy user de internet e mobile. Nossos benefícios são um diferencial do mercado de trabalho: Refeição Pass Alimentação Pass Assistências médica e odontológica Seguro de vida Previdência privada PPLR Cultura Pass Gym Pass Apoio Pass Local de Trabalho: São Paulo / Alphaville,Sodexo Benefícios e Incentivos,14/08/2019
v1950230,Analista de Projetos CRM,Salvador,Salário a combinar,2,2019-09-02,Pleno,Os desafios no IBOPE DTM são diversos:Ser a principal interface com o cliente realizando a gestão de projetos com foco em CRM/DBMTer conhecimento dos grandes números do clienteGerir as demandas dos projetos elaborando briefings/escopo para as áreas envolvidas no projeto (Planejamento Criação Tecnologia e Estatística)Garantir a qualidade de todas as entregas realizadas para o cliente (análises criação ferramentas etc.)Desenvolver planejamento estratégico e tático de relacionamento e garantir a operação com base em mapeamento de mercado análise do comportamento do cliente e aplicando metodologias de marketing e CRMAtuar continuamente como consultor acompanhando resultados dos projetos trazendo recomendações de melhorias contínuas e identificando oportunidades. Veja que para concorrer essa vaga é imprescindível que você tenha:Superior Completo em Comunicação (Marketing Publicidade e Propaganda Jornalismo Relações Públicas) e Administração.Conhecimentos técnicos: Inglês avançado experiência com ações de marketing/ CRM análises de resultados e acompanhamento de indicadores Pensamos no seu bemestar e saúde por isso o nosso pacote de benefícios contém:Vale transporteVale refeiçãoAssistência médica e odontológica da Amil (permitida inclusão de dependentes)Seguro de vidaConvênio com academia Bio Ritmo e Smart FitConvênio com Droga Raia e DrogasilConvênio com SESC Local de trabalho: Salvador BA Se você gostou da oportunidade e está dentro do perfil se CANDIDATE!Venha ser um Ibopeano!“Tudo mudou. Qualidade de vida flexibilidade de horário amigos e família. Isso não se encontra em muitas empresas. Os colaboradores se relacionam muito bem e temos bons benefícios. Eu gosto de verdade de trabalhar aqui. ” – Patrícia Matheus secretária no IBOPE DTM,IBOPE Inteligência,Há 3 dias
v1950232,Analista de Projetos CRM,Goiânia,Salário a combinar,1,2019-09-02,Pleno,Os desafios no IBOPE DTM são diversos:Ser a principal interface com o cliente realizando a gestão de projetos com foco em CRM/DBMTer conhecimento dos grandes números do clienteGerir as demandas dos projetos elaborando briefings/escopo para as áreas envolvidas no projeto (Planejamento Criação Tecnologia e Estatística)Garantir a qualidade de todas as entregas realizadas para o cliente (análises criação ferramentas etc.)Desenvolver planejamento estratégico e tático de relacionamento e garantir a operação com base em mapeamento de mercado análise do comportamento do cliente e aplicando metodologias de marketing e CRMAtuar continuamente como consultor acompanhando resultados dos projetos trazendo recomendações de melhorias contínuas e identificando oportunidades. Veja que para concorrer essa vaga é imprescindível que você tenha:Superior Completo em Comunicação (Marketing Publicidade e Propaganda Jornalismo Relações Públicas) e Administração.Conhecimentos técnicos: Inglês avançado experiência com ações de marketing/ CRM análises de resultados e acompanhamento de indicadores Pensamos no seu bemestar e saúde por isso o nosso pacote de benefícios contém:Vale transporteVale refeiçãoAssistência médica e odontológica da Amil (permitida inclusão de dependentes)Seguro de vidaConvênio com academia Bio Ritmo e Smart FitConvênio com Droga Raia e DrogasilConvênio com SESC Local de trabalho: Goiânia GO Se você gostou da oportunidade e está dentro do perfil se CANDIDATE!Venha ser um Ibopeano!“Tudo mudou. Qualidade de vida flexibilidade de horário amigos e família. Isso não se encontra em muitas empresas. Os colaboradores se relacionam muito bem e temos bons benefícios. Eu gosto de verdade de trabalhar aqui. ” – Patrícia Matheus secretária no IBOPE DTM,IBOPE Inteligência,Há 3 dias
