idVaga,NomeVaga,Cidade,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,Empresa,DataPubli,Pesquisa
v1943694,Consultor de Novas Tecnologias e Transformação Digital,São Paulo,Salário a combinar,1,2019-09-14,Júnior/Trainee,Funções Conceitualização e implantação de soluções tecnológicas avançadas para problemas complexos que requerem um conhecimento elevado e específico dos negócios dos clientes nos seguintes âmbitos: ·         Implantação de Tecnologias Especialistas: Definição de arquiteturas Big Data Desenvolvimento de soluções e Implantação de ferramentas.·         Estratégia e Governança de TI: Planos Estratégicos de TI Servicing de IT Project Management Office (PMO) Transformação Organização e Eficiência.·         Gestão de Riscos e Regulação: Cibersegurança Qualidade e Governança do dado. Requisitos: Estudantes Recém formados ou com formação em Dezembro de 2019 nos cursos:Sistemas de Informação Ciências da Computação ou Engenharia da Computação.          Recémformados ou estudantes de último semestre.          Sólida trajetória acadêmica.          Dinamismo maturidade responsabilidade e capacidade de trabalho.          Nível de inglês avançado.          Alta capacidade de aprendizagem          Valorizamos o conhecimento de outros idiomas pósgraduações e cursos de especialização.          Uso avançado de linguagens de programação banco de dados e técnicas de engenharia de software.          Facilidade de integração em equipes multidisciplinares.          Disponibilidade para ViagensVaga disponível também para PCD's.,MANAGEMENT SOLUTIONS,20/08/2019,Estatístico
v1939844,Engenheiro de Dados SR,Não informado,Salário a combinar,1,2019-09-14,Sênior,“Na Kroton transformamos a vida de milhares de pessoas por meio da educação. Dados estão no centro do nosso negócio e geram insights que nos ajudam a melhorar os nossos produtos e a experiência dos nossos alunos. Data engineering é uma atividade chave no desenvolvimento e melhora continua da nossa plataforma big data. Como parte desse time você irá participar em projetos desafiadores de alta visibilidade e terá impacto direto no resultado do negócio. Você construirá o pipeline de dados que alimenta BI modelos de machine learning e inteligência artificial. Você ajudará a modelar a próxima geração de modelo de dados facilitando o consumo de dados por analytics ciência de dados negócio e demais stakeholders habilitando a tomada de decisões de forma melhor e mais rápida. Para ter sucesso nessa posição você é apaixonado por dados analytics e transformação digital e está acostumado em trabalhar em um ambiente desafiador e de alta velocidade.” Atividades e responsabilidades: Desenvolver rotinas ETL utilizando Spark Hadoop PowerCenter entre outros Limpar e preparar dados para análise Modelar dados definir e implementar melhores práticas Automatizar workflows e elementos recorrentes no pipeline.Características/experiências necessárias: Conhecimento em modelagem de dados e ETL Experiência sólida em Python (ou outra linguagem de script) Spark e SQL Conhecimento de ecossistema AWS e GitHub.Diferenciais Experiência com a cultura DevOps Conhecimento em automação de testes e arquitetura Conhecimento da metodologia SAFe (scaled agile framework) Experiência anterior com Analytics e Data Science.Formação Acadêmica:Nível superior completo nas áreas de TI engenharia matemática ou especialização técnica relacionada.  Local de Atuação São Paulo/SP em horário ComercialGostou do que leu Legal!Então é só se candidatar ou indicar para um amigo mas atenção ler atentamente a descrição e BOA SORTE,Kroton Educacional,13/08/2019,Estatístico
v1950648,Coordenador de BI,São Paulo,Salário a combinar,1,2019-09-14,Supervisão/Coordenação,Responsabilidades e Atribuições:Liderar a análise de dados de audiência jornada comportamento e engajamento dos usuários em diversos portais e produtos realizando diagnóstico de pontos de melhoria e otimização para conversão em assinaturasResponsável pela manutenção da conta de analytics da empresa incluindo tagueamentos e camada de dadosDeverá apoiar e alinhar demandas com diversos times (produtos comercial assinatura marketing redação) proporcionando dados e insights de performance para toda a empresaSer referência em funcionalidades de analytics e métricas digitais de preferência com certificações de Google Analytics Google Optimize Google Ads e GTMAcompanhar desenvolvimento e automatização de relatóriosLiderança de pessoas (6 colaboradores)Defensor de uma cultura voltado ao usuário usando indicadores de sucesso para comprovar testes e hipóteses.Conhecimentos NecessáriosExperiência prévia em projetos digitais mídia CRM e big data de modo geral como implementação de ferramentas e/ou sala de performance serão diferenciais.Detalhes da vaga: Vaga CLT Salário fixo + Benefícios Horário de trabalho: Comercial Local de trabalho: Bairro do Limão SP.,Estadão,02/09/2019,Estatístico
v1950637,Coordenador de BI,São Paulo,Salário a combinar,1,2019-09-14,Supervisão/Coordenação,Responsabilidades e Atribuições:Liderar a análise de dados de audiência jornada comportamento e engajamento dos usuários em diversos portais e produtos realizando diagnóstico de pontos de melhoria e otimização para conversão em assinaturasResponsável pela manutenção da conta de analytics da empresa incluindo tagueamentos e camada de dadosDeverá apoiar e alinhar demandas com diversos times (produtos comercial assinatura marketing redação) proporcionando dados e insights de performance para toda a empresaSer referência em funcionalidades de analytics e métricas digitais de preferência com certificações de Google Analytics Google Optimize Google Ads e GTMAcompanhar desenvolvimento e automatização de relatóriosLiderança de pessoas (6 colaboradores)Defensor de uma cultura voltado ao usuário usando indicadores de sucesso para comprovar testes e hipóteses.Conhecimentos NecessáriosExperiência prévia em projetos digitais mídia CRM e big data de modo geral como implementação de ferramentas e/ou sala de performance serão diferenciais.Detalhes da vaga: Vaga CLT Salário fixo + Benefícios Horário de trabalho: Comercial Local de trabalho: Bairro do Limão SP.,Estadão,02/09/2019,Estatístico
v1953158,Engenheiro / Cientista de Dados (Pleno),São Paulo,Salário a combinar,1,2019-09-14,Pleno,Requisitos: Formação completa em TI Experiência com AWS Conhecimento com ferramentas de Engenharia de Dados Conhecimento avançado de queries em SQL Conhecimento em banco de dados Oracle e bancos não relacionais Raciocínio lógico e pensamento analítico Conhecimento avançado em Python Scala ou Java Vivência na plataforma Linux Habilidade com manipulação de dados utilizando alguma ferramenta (SQL Excel ou outras linguagens de programação) Experiência com utilização de APIs Experiência com Data Integration Hadoop Spark Hive Kafka Google Big Query ou outras semelhantes. Atividades: Criação e manutenção de rotinas para consumo carregamento e processamento de dados Criação deploy e monitoramento de rotinas na AWS Deploy de modelos preditivos e criação de estrutura para acompanhamento de métricas e testes A/B de modelos Criação e manutenção de base de dados para análises e relatórios. Local: Brooklin São Paulo (próx. estação Berrini)Horário: Comercial (flexível)CLT + Benefícios: VR (67100+ VA (44500) VT AM AO Seg. Vida PLR Café da Manhã Bicicletário Sala de Jogos etc. Empresa de grande porte ambiente dresscode informal foco em inovação oportunidade de crescimento!,Talent Group (T.I.),05/09/2019,Estatístico
v1958063,Analista de Segurança da Informação (Projetos),Rio de Janeiro,Salário a combinar,1,2019-09-14,Pleno,Formação: Desejável graduação na área de exatas (Ciências da Computação Processamento de dados Análise de Sistemas etc.) Administração ou Engenharia. Consultor especializado em SDLC Seguro com foco em análise e acompanhamento de projetos definição de requisitos de segurança e apoio consultivo às áreas de TI Network e Negócio garantindo a aplicabilidade dos controles de segurança nas tecnologias e serviços que suportam o Negócio Interação com vários departamentos e níveis hierárquicos da empresa dentro do ciclo de vida dos projetos. Conhecimento de segurança em Cloud BYOD IoT BIG DATA inteligência cognitiva dispositivos móveis e processo de desenvolvimento DEVOPS. Inglês Intermediário/ avançado Atividades:Avaliação e aprovação de cópia e/ou transferência de dados produtivos para ambientes de risco (parceiros ambientes não produtivos etc)Elaboração de requisitos de segurança para sistemas e infraestrutura desenvolvidos internamente ou por terceiros baseandose nas principais normas e boas práticas de mercadoRevisão de Políticas Processos e Controles Internos relacionados à Segurança da Informação e Governança de TI requisitos e procedimentos para desenvolvimento seguro de projetosAvaliação dos riscos de Negócio associados ao emprego de Tecnologia da Informação e rever o grau de exposição da organização a esses riscos em face de fatores internos e externos.,Ericsson Gestão e Serviços de Telecomunicações,Ontem,Estatístico
v1935447,Analista de Risco,São Paulo,Salário a combinar,1,2019-09-14,Sênior,Juntese a Accenture e ajude a transformar as organizações e comunidades em todo o mundo. A Accenture é uma das principais consultorias de gestão serviços de tecnologia e outsourcing.Nossos profissionais na estrutura de Client & Market geram um crescimento rentável desenvolvendo insights aumentando a relevância expandindo a parcela de mercado e criando oportunidades. Eles se desenvolvem profissionalmente atuando diretamente com o mercado e gerando impacto imediato nas vendas.Os principais requisitos para as vagas são:Superior completo em Estatística engenharia economia matemática física ciência da computação tecnologia da informação ou cursos correlatos Desejável especialização em Big Data e Machine learningExperiência com Modelagem Preditiva de Risco (Crédito Fraude Cobrança Sinistro) Domínio em MS Office Boa comunicação e flexibilidade para gerenciamento de prazos e apresentações Dinamismo para entrega de resultados com qualidade e comprometimento de prazo Habilidade e experiência na manipulação e mineração de grandes volumes de dados Proficiência e experiência de trabalho em desenvolvimento de modelos estatísticos e análise de dados Experiência em linguagens de programação como SAS R ou SQL Experiência com modelos preditivos (Logística GLM Rede Neural Séries Temporais) e análise multivariadaHabilidade na construção de apresentações de análises e resultados para clientes.,Recrutamento Accenture,05/08/2019,Estatístico
v1949917,Analista DBM Pleno,São Paulo,Salário a combinar,1,2019-09-14,Pleno,**TODAS AS NOSSAS POSIÇÕES TAMBÉM SÃO DESTINADAS A PESSOAS COM DEFICIÊNCIA** Esta vaga será conduzida pela equipe interna de Recrutamento e Seleção da MAPFRE Brasil não havendo qualquer parceria com consultorias ou empresas terceiras. ANALISTA DBM PLENOResponsável por administrar o DBM realizar extrações para as ações de marketing acompanhar o retorno de campanhas desenvolver indicadores avaliar as melhores práticas de governança qualidade de dados e propor projetos de melhorias. PRINCIPAIS ATIVIDADES:·         Tratamento manipulação e extração de dados para ações de marketing estudos específicos e tarefas ADHOC·         Acompanhamento de projetos de melhorias do DBM propostos pela MAPFRE Espanha·         Desenvolvimento e divulgação de painéis de indicadores de clientes·         Mapeamento e sugestões de melhorias em relação ao DBM·         Criação e manutenção de rotinas de extrações com o objetivo de ampliar as visões do DBM e facilitar todo o processo de extração·         Gestão da qualidade de dados promovendo campanhas para a sua melhoria contínua·         Acompanhamento de novas tecnologias e tendências em banco de dados. PREREQUISITOS:Superior Completo Conhecimento e experiência em Banco de dados relacional (SQL ORACLE DB2) programação (utilizando o SAS GUIDE) e desenvolvimento de query’s em PLSQL e TSQLManuseio em Ferramentas de BI (Tableau IBM – Cognos QLIK)Manipulação de dados utilizando Excel (todo o processo de ETL  ferramentas de ETL SSIS DataStage Talend)Experiência com criação de indicadoresConhecimento em arquiteturas de BIG DATA BI e Data Lake.    BENEFÍCIOS:ValeRefeição Vale Alimentação Vale Transporte Assistência Médica Assistência Odontológica Seguro de Vida Seguro Decessos Previdência Privada Participação nos Lucros e Resultados Auxilio Creche / Babá Treinamentos Internos e Capacitações.  LOCAL:São Paulo / SP  Na MAPFRE respeitamos a diversidade e trabalhamos para promover uma cultura inclusiva que busca a equidade e valoriza as diferenças (Gênero PcD LGBTT Raça e Etnia e Gerações).,MAPFRE BRASIL,30/08/2019,Estatístico
v1952752,Gerente de Negócios V (Varejo),São Paulo,Salário a combinar,1,2019-09-14,Sênior,"VP B2BNo processo de encantamento do cliente atuar no relacionamento com grandes corporações governo pequenas médias e grandes empresas é o que mais te agrada Se é isso que faz a sua cabeça o B2B da Vivo é o caminho mais promissor para você. Desenvolva canais de vendas planeje e acompanhe os processos de venda e pósvenda defina diretrizes ofertas campanhas metas comerciais e planos de incentivo. Mais do que conquistar aqui a missão é desenvolver e manter os clientes com um portfólio completo de soluções de mobilidade voz e dados fixos produtos digitais e de TI como Data Center Segurança Big Data além de inovações alinhadas à estratégia global. Nosso trabalho contribui com o crescimento da receita e da base de clientes corporativos da Vivo.  Responsabilidades e atribuições:  Desenvolvimento de negócios na carteira de grandes empresasGerenciamento dos níveis de receita da carteiraGerenciamento dos níveis de satisfação dos cliente sob sua responsabilidadeExecução das políticas de vendas através das plataformas de vendas da empresa bem como report das oportunidades de vendas de curto médio e longo prazosRealização de visitas regulares aos clientes sob sua responsabilidade Requisitos e qualificações:  Formação superior em qualquer áreaExperiência consolidada na área de negócios B2B de TI/TelecomForte energia realizadora senso de ""dono do negócio"" e grande facilidade de relacionamentoFluência na língua inglesa é desejávelDesejável que possua carro próprio O que oferecemos para você*Remuneração compatível com o mercadoValeRefeição e Vale AlimentaçãoPlano de Saúde e OdontológicoBenefício de academiaSeguro de VidaComplemento Salarial por AfastamentoPrevidência PrivadaPPRHorário FlexívelDay Off no AniversárioClube de VantagensAuxilio creche e babá (para mães ou pais)Auxilio para filhos com deficiênciaAparelho celular e plano corporativoEntre outros*de acordo com a política de elegibilidade determinada pela empresa Temos uma cultura que valoriza a diversidade as diferenças e o potencial das pessoas.Agradecemos pelo seu interesse.Recursos Humanos | Telefônica",Telefônica Brasil,04/09/2019,Estatístico
v1947194,Líder Técnico de Arquitetura de Soluções,São Paulo,Salário a combinar,2,2019-09-14,Supervisão/Coordenação,Nós da Korn Ferry estamos apoiando a Gerdau em seu processo de Transformação Digital. A Gerdau é a maior empresa brasileira produtora de Aço além de ser uma das principais fornecedoras de Aço Longo na América Latina e Aços Especiais no Mundo. Atualmente ocupa o posto de maior recicladora da América Latina.Venha fazer parte deste Time como:  Líder Técnico de Arquitetura de SoluçõesEmprega arquiteturas de referência para orientar as atividades de desenvolvimento e implantação de soluções. Ele lidera e executa atividades técnicas remove impedimentos técnicos facilita o uso de ferramentas e de processos de provisionamento. Quando necessário ele busca apoio na função de Arquitetura para tratar de situações ainda não previstas ou de exceção.É o Arquiteto mãonamassa Residente nos Squads! Requisitos:Conhecimento dos principais padrões de desenvolvimento de produtos digitais e de infraestrutura.Conhecimento em APIs Cloud Devops e Big DataConhecimento dos processos e ferramentas de provisionamento e monitoraçãoTer trabalhado com metodologia ágilExperiência com levantamento de requisitosConhecer as diversas formas de integração de sistemas distribuídos SSaber opinar sobre Microserviços Desejáveis:Conhecer Mulesoft AWSConhecimento de mais de um paradigma de programação (OO Funcional ou Estruturada)Conhecer sobre containers (Kubernetes é diferencial)Medir impactos de rede e segurança de informação nas soluções Contratação: CLTBenefícios: Assistência Médica Odonto Seguro de Vida Estacionamento ou VT e Previdência ValeRefeição.Escritório próximo dos principais pontos de transporte – Prédio Eldorado Tower em Pinheiros ao lado do Shopping.,Korn Ferry,26/08/2019,Estatístico
v1950547,Consultor (a) - Desenvolvedor Servicenow,São Paulo,Salário a combinar,1,2019-09-14,Sênior,No processo de encantamento do cliente atuar no relacionamento com grandes corporações governo pequenas médias e grandes empresas é o que mais te agrada Se é isso que faz a sua cabeça o B2B da Vivo é o caminho mais promissor para você. Desenvolva canais de vendas planeje e acompanhe os processos de venda e pósvenda defina diretrizes ofertas campanhas metas comerciais e planos de incentivo. Mais do que conquistar aqui a missão é desenvolver e manter os clientes com um portfólio completo de soluções de mobilidade voz e dados fixos produtos digitais e de TI como Data Center Segurança Big Data além de inovações alinhadas à estratégia global. Nosso trabalho contribui com o crescimento da receita e da base de clientes corporativos da Vivo.  O que você terá de responsabilidades: Responsável pelo desenvolvimento de novas soluções com a plataforma Service Now e integração a outras Portais InternosConstrução de Jobs em Sql ServerInglês intermediário.Desenvolver aplicações FrontEnd com  HTML5 CSS C # Angulas JS Bootstrap React e JavaScript Desenvolver APIs usando JavaScript.O que buscamos em você: Formação Superior em Engenharia/Ciência da computação Sistemas de Informação Tecnólogo em TI ou área afinsConhecimento em Desenvolvimento e Manutenção na plataforma Service Now e nas linguagens HTML Angular vs 4 ou + C# e ASP.NET MVCConhecimento de banco de dados SQL Server 05/08/08R2/12/14 principalmente em Tsql criação de views e proceduresConhecimento em ETL: SSIS Sql Server Integration Services.O que oferecemos para você*Remuneração compatível com o mercadoVale Refeição e Vale AlimentaçãoPlano de Saúde e OdontológicoBenefício de academiaSeguro de VidaComplemento Salarial por AfastamentoPrevidência PrivadaPPRHorário FlexívelDay Off no AniversárioAuxilio creche e babá (para mães ou pais)Auxilio para filhos com deficiênciaAparelho celular e plano corporativoEntre outros*de acordo com a política de elegibilidade determinada pela empresa Temos uma cultura que valoriza a diversidade as diferenças e o potencial das pessoas.Agradecemos pelo seu interesse.Recursos Humanos | Telefônica,Telefônica Brasil,02/09/2019,Estatístico
v1956508,Analista Funcional JR - BI,Belo Horizonte,Salário a combinar,1,2019-09-14,Júnior/Trainee,A TI é a protagonista da evolução e digitalização da manufatura. A ArcelorMittal Sistemas atende às empresas do Grupo ArcelorMittal no perímetro Américas: Brasil Canadá EUA México Costa Rica e Argentina sendo considerada um referencial na gestão de TI com atuação nas frentes de Sistemas e Infraestrutura de TI. Com o desafio de suportar e alavancar a digitalização das usinas em direção à Indústria 4.0 bem como obter ganho de produtividade e otimização de recursos essa área tem investido no uso de novas tecnologias como Big Data Ciências de Dados Automação Drones Robótica Cloud e busca profissionais que vão ser fomentadores dessa transformação digital.Temos em aberto uma oportunidade para Analista Funcional JR BI e caso tenha interesse em vir a compor nosso Time o/a convidamos a confirmar sua inscrição.Sua principais responsabilidades serão:Seguir os processos ITIL implantados na empresa (Mudanças Configuração Incidentes Requisições e Problemas) buscando sempre a qualidade dos serviços prestados. Formular escopo técnico da demanda através do desenho da arquitetura de sistemas. Desenvolver e implementar novas demandas de sistemas a fim de atender solicitações (legais ou de negócio) dos clientes utilizando metodologia de produto aplicada na empresa (ASAP OO etc). Buscar inovações tecnológicas que agreguem valor às soluções que serão disponibilizadas ao cliente. Gerenciamento execução de projetos e melhorias bem como treinamento orientação dos usuários.Estamos buscando profissionais que possuam os seguintes requisitos: Inglês IntermediárioVivência em projetos melhoriase atendimento como consultor BW (parametrização especificação e testes)Vivência em projetos melhoriase atendimento como consultor PowerBI (parametrização especificação e testes)Conhecimento de Hana Studio e Abap Básico.,ArcelorMittal Brasil,Há 3 dias,Estatístico
v1921803,Analista de Infraestrutura de TI - Pleno,Belo Horizonte,Salário a combinar,1,2019-09-14,Pleno,A TI é a protagonista da evolução e digitalização da manufatura. A ArcelorMittal Sistemas atende às empresas do Grupo ArcelorMittal no perímetro Américas: Brasil Canadá EUA México Costa Rica e Argentina sendo considerada um referencial na gestão de TI com atuação nas frentes de Sistemas e Infraestrutura de TI. Com o desafio de suportar e alavancar a digitalização das usinas em direção à Indústria 4.0 bem como obter ganho de produtividade e otimização de recursos essa área tem investido no uso de novas tecnologias como Big Data Ciências de Dados Automação Drones Robótica Cloud e busca profissionais que vão ser fomentadores dessa transformação digital.Temos em aberto uma oportunidade para Analista de Infraestrutura de TI Pleno e caso tenha interesse em vir a compor nosso Time o/a convidamos a confirmar sua inscrição.Sua principais responsabilidades serão:Administração dos SGBD realizando atividades de DBA tais como: análise/ajustes de performance análise de capacidade aplicação de Upgrade e support package migração de versão SAP homogeneous system copy execução de atividades de rotina da área atendimento de incidentes de requisições de serviços e resolução de problemas.Reuniões/Interações com clientes para apresentação de relatórios mensais sanar dúvidas explicações sobre crises etc. Isto tanto para clientes nacionais quanto internacionais. Estamos buscando profissionais que possuam os seguintes requisitos: Graduação completa em Ciência da Computação Ciência da Informação ou AfinsExperiência como Analista de Banco de dadosQue possuam inglês intermediário (desejável avançado)Conhecimento de banco de dados Oracle SQL Server Sybase e HANA (pelo menos em 2 desses SGBD).,ArcelorMittal Brasil,10/07/2019,Estatístico
v1955853,Desenvolvedor Modelador Domain Driven Design Sênior,Barueri,Salário a combinar,1,2019-09-14,Sênior,IMPRESCINDÍVEIS:·         Experiência em Domain Driven Design (DDD)·         Orientação Objeto (Conhecimento avançado)·         Ferramental DEVOPs·         Design Patterns·         ASP.NET MVC·         C#·         .NET Core·         SOLID·         DRY·         YAGNI·         Desenvolvimento Micro Serviços·         Docker·         API (Swagger Spring REST Docs etc)·         Inteligencia Artificial·         Big Data (bancos NOSQL NewSQL e cache)·         front end web (como Angular React).·         Técnica de modelagem Design Thinking·         Conhecimentos em implementação de chatbots.·         Imprescindível disponibilidade para viagens.·         Inglês avançado.  ATRIBUIÇÕES: O profissional desenvolverá atividades de mapeamento e modelagem de objetos (POO) no processo de desenvolvimento de sistema através do uso das técnicas de Domain Driven Design DDD.Domain Driven Design significa Projeto Orientado a Domínio portanto o profissional deverá dominar as regra de três partes que expressa a relação entre um contexto (1) um problema (2) e uma solução (3).Alinhamento do código com o negócio: o contato dos desenvolvedores com os especialistas do domínio é algo essencial quando se faz DDD O candidato terá como objetivos:Favorecer reutilização: os blocos de construção afim de aproveitar um mesmo conceito de domínio ou um mesmo código em vários lugaresMínimo de acoplamento: Com um modelo bem feito organizado as várias partes de um sistema interagem sem que haja muita dependência entre módulos ou classes de objetos de conceitos distintosIndependência da Tecnologia: Dominio em regra de negócio e como elas devem estar refletidas no código e no modelo de domínio. Benefícios:• ValeRefeição• ValeTransporte• Assistência Médica• Assistência Odontológica• Seguro de Vida• Participação nos Lucros• Auxilio Creche• Convênio com Sesc.Local de Trabalho: Alphaville. VAGA EXCLUSIVA PARA PESSOAS COM DEFICIÊNCIA,T-Systems,Há 4 dias,Estatístico
v1944988,Engenheiro de Dados,São Paulo,Salário a combinar,1,2019-09-14,Sênior,• Construir avaliar e executar scripts de atualização de dados de forma performática.• Garantir as melhores práticas em relação a modelagem e persistência de dados.• Conhecer o modelo/regras de negócio para garantir a governança da informação.• Atuar juntos desenvolvedores administradores de dados cientistas de dados equipe de infra e Product Owner a fim de criar soluções de dados.• Catalogar os produtos e serviços.• Garantir a integração dos dados para possibilitar o cruzamento de informações e acompanhamento de métricas.• Garantir que as políticas de segurança estão sendo aplicadas na camada de acesso aos dados.• Fomentar a utilização de técnicas de automação para provisionamento configuração e monitoramento dos ambientes de banco de dados. Principais Requisitos• Superior completo em Tecnologia da Informação Engenharia da Computação Ciência da Computação ou áreas correlatas.• Conhecimento de Java SQL Linux Shell• Experiência em projetos Big Data processamento distribuído (HDFS Hive ou Impala HBase Spark Kafka Scala Sqoop Storm)• Experiência em ambientes de alta criticidade.• Conhecimento. em modelagem de dados relacional e não relacional.• Experiência em banco de dados Oracle SQL Server e MySQL• Cultura DevOps (fazer parte de um time DevOps e aprender outras tecnologias de persistência de dados). São considerados Diferenciais • Experiência em banco de dados NoSQL(Hbase Cassandra MongoDB).• Experiência com ferramentas de ETL e integração de dados.• Conhecimento em ferramentas para gestão de dados (ciclo de vida de dados replicações de dados real time mascaramento de dados).• Conhecimento de sistemas distribuídos e aplicações web. O que oferecemos: • Salário CLT avaliaremos a pretensão salarial x expertise• Valerefeição de R$4500 por dia• Assistência Médica e Odontologica– SulAmérica• Auxílio Educação/Idiomas e Auxílio Faculdade/PósGraduação • Snacks e bebidas free no escritório• Pagamento semanal• Horário flexível• Convênio com Gympass• Sem Dress Code aqui você pode trabalhar de camiseta bermuda etc. afinal o que importa é seu resultado!  Achou essa oportunidade a sua cara Nós queremos te conhecer!,ATLAS QUANTUM,21/08/2019,Estatístico
v1926674,Management Internship In Engineering - Seropédica / Crux Plant - Eng00002158,Rio de Janeiro,Salário a combinar,1,2019-09-14,Estágio,DESCRIPTION/RESPONSIBILITIES:Do you want to be challenged since your Day 1Are you seeking experience related to your degree Looking for a challenge Want to work on leading edge technologies Experience what engineering can be like by having an internship with Procter & Gamble. Here Product Supply engineers have the technical curiosity and knowledge to develop new approaches to big problems by analyzing crafting troubleshooting and improving manufacturing process technologies systems and facilities. You will have the chance to deliver a meaningful contribution to the business while supporting your academic training with work which will allow for creativity innovation and teamwork.AS A P&G INTERN YOU WILL: Have a meaningful work with real and important challenges since the beginning of your career Work with leading Brands that are present in the homes of 95% of Brazilians Have development opportunities with structured programs and day to day mentorship and coaching to become one of our next leaders Be part of a company with strong principles and values that encourage employees to have an innovation mindset.ABOUT USP&G was established in 1837 in the United States and has been in Brazil since 1988. Committed to our mission of improving people's lives now and for future generations P&G is the largest consumer goods company in the world serving approximately 5 billion people in more than 180 countries always bringing innovation and the best products to our consumers. The company has one of the strongest portfolios of leading trusted and high quality brands including Pampers® Ariel® Always® Pantene® Gillette® Downy® OralB® Head & Shoulders® Venus ® OldSpice® among others. We care about people so we have phenomenal projects like our Children Safe Drinking Water and our Zero Waste Plants.Why work at P&GThe development of our talents is a priority we have a culture of growth and internal promotion that differentiates us. For this we offer meaningful responsibilities from day one with effective and constant training. Thus we demonstrate the strengths of our employees and develop them to become phenomenal leaders reaching the highest levels of management. In addition diversity is very important for us: we seek the most diverse talent so that we always know how to innovate exceeding the expectations of our 5 billion consumers. Therefore working at this company is the best opportunity to do what you love with constant challenges and to be recognized for its results. More than that it's the ideal opportunity to help us touch and improve billions of lives around the world every single day.BENEFITS Grant compatible with the market Meal voucher Life insurance P&G store with products with discounts Transportation benefit: parking lot shuttle or transportation voucher Health insurance Dental plan Flexible working time Physical activity benefit (GymPass) Benefit of medicines and reimbursement of vaccines Activities of our wellness programREQUIRED SKILLS:QUALIFICATIONS Graduation Date: Dec/20 to Jul/21 English skills: Fluent or advanced (mandatory) Availability to work 30h per week We are looking for someone that currently lives in the city of the internship or ought to have mobility to this city (we don't offer housing allowance) This position can be filled with people with disabilities,P&G,19/07/2019,Estatístico
v1957816,Assistente de Manufatura,Pernambuco,Salário a combinar,1,2019-09-14,Auxiliar/Operacional,REQUISITOS:Formação: Cursando nível superior (Desejável em Administração Engenharias Gestão da produçãoExperiência com Sistema SAPExcel e Power Point IntermediárioDesejável conhecimento em Power BI e CEP (Controle Estatístico de Processos)Se já atuou na área de perdas e ganhos será um diferencial PRINCIPAIS RESPONSABILIDADES:Gestão da Informação de Manufatura PDCAProver Criar e controlar os indicadores de manufatura (OEE OR Plan x Prod Incidente D Perdas e Ganhos etc) e contramedidasRealizar as prévias e fechamentos semanal mensal e anual dos indicadores de manufaturaResponsável pelos Reportes de resultados de manufaturaManter atualizado todos documentos de resultado de manufaturaGerar árvore de perdas referente aos IndicadoresGerar/Acompanhar os planos de ação da manufaturaCriar Visões e Faróis para a tingimento das metasGerenciamento dos documentos do sistema QualisAcompanhar o PDCA das S Q e EOWsMonitorar/Corrigir todas as movimentações de materiais dentro do SAP e alocar perdas e ganhos nos centros e depósitos corretosResponsável pelo inventário mensais e anuais.,Unilever Brasil,Há 5 dias,Estatístico
v1956084,Analista Gestão Corporativa de Riscos Jr - Campinas / SP,Campinas,Salário a combinar,1,2019-09-14,Júnior/Trainee,Empresa contratante: RGE – Uma empresa do Grupo CPFL EnergiaPRÉREQUISITOS:Necessário Superior Completo em Economia Administração Estatística ou área afinsNecessário Inglês IntermediárioDesejável conhecimento técnico sobre gestão de riscos.Residir em Campinas ou região. ATIVIDADES:Auxiliar os analistas pleno e sênior no mapeamento dos principais fatores de riscos que afetam de maneira adversa o alcance dos objetivos empresariais das Distribuidoras do Grupo CPFL EnergiaAuxiliar e propor os modelos para a quantificação da exposição aos riscos empresariaisAuxiliar no mapeamento nos sistemas de controle e resposta aos riscos (evitar reduzir dividir ou aceitar) bem como fornecer subsídios técnicos para a identificação do melhor conjunto de ações a ser endereçado quando a exposição ultrapassar os limites definidosContribuir no desenvolvimento de parâmetros para a reavaliação dos riscos quando ocorrerem mudanças significativas nos processos de negócios propor e implementar melhorias      Elaborar a comunicação das exposições aos públicos de interesse (relatórios apresentações etc.)Atuar no desenvolvimento e a manutenção da Gestão de Continuidade de Negócios para a Companhia,CPFL Energia,Ontem,Estatístico
v1954622,Coordenador de Merchandising,São Paulo,Salário a combinar,1,2019-09-14,Supervisão/Coordenação,Coordenar as ações definidas para o Merchandising através da formação dos seus  profissionais buscando a excelência na execução dos pontos de venda para ação dos produtos no mercado. Responsabilidades do cargo:Alinhar diariamente as equipes de merchandising com as informações/definições relacionadas aos produtos. Atuar em conjunto com a agência garantindo o alinhamento das ações com as diretrizes da empresa.Efetuar visitas às lojas para otimização e desenvolvimento do trabalho de merchandising.Elaborar relatórios gerenciais conforme os dados coletados do setor.Prospectar e desenvolver novos locais para exposição dos produtos elevando os pedidos de compras.Supervisionar as ações no PDV. ( Atendimento direto)Coordenar a equipe de Supervisores de Merchandising.Estruturar e conduzir as atividades e rotinas de sua área.Garantir a implementação correta dos materiais e ações no PDV (atendimento direto).Monitorar o progresso das metas e objetivos da gerência por meio de indicadores específicos.Elaborar e implementar planos estratégicos e operacionais da gerência alinhados. Requisitos•       Formação Superior completa em Administração Estatística ou Matemática.•       Vivência em empresas de alimentos e bebidas ou bens de consumo serão diferenciais,Confidencial,Ontem,Estatístico
