idVaga,NomeVaga,Cidade,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,Empresa,DataPubli
v1937162,Consultor Hadoop,Barueri,Salário a combinar,1,2019-08-20,Sênior,Descrição do Cargo:Esta oportunidade é para você que atua com Big Data para definição da estrutura de ingestão e processos de preparação para o processamento analitico.Você desenhará componentes de tratamento e acesso de dados através das ferramentas do Ecossistema Hadoop/Cloudera. Definirá politicas de atualização bem como mecanismos de consumo e acesso às informaçoes incluindo requisitos de segurança. Requisitos do Perfil:·         Graduação completa em Tecnologia da Informação ou áreas relacionadas·         Inglês avançado·         Habilidades avançadas em Excel. O que esperamos de você:·         Arquitetura de dados ou BI·         Especialização em ambiente Hadoop·         Experiencia em projeto de integração de sistemas e ingestão de dados·         Conhecimento avançado em Hbase Spark Phynton SQL Linux e ShellScript. Remuneração Benefícios e Vantagens: A Boa Vista SCPC oferece um programa de benefícios flexíveis e você poderá distribuílos de acordo com suas necessidades:·         Remuneração compatível com o mercado·         Jornada de 40 horas semanais em horário flexível·         Trabalho em jornada flexível·         Participação nos Resultados (PPR)·         Assistência Médica·         Assistência Odontológica·         Vale Refeição/Alimentação·         Transporte fretado para diversas regiões conforme disponibilidade/Vale transporte·         Previdência Privada com coparticipação da Boa Vista·         Seguro de vida·         Convênio farmácia·         Convênio SESC·         Wifi liberado em todas as áreas·         Dayoff no dia do seu aniversário + ingresso para cinema​·         Espaços exclusivos para refeições lazer e descanso com rede bebidas quentes frigobar televisão video game mesa de sinuca pingpong e outros jogos·         Ambulatório com consultas assistenciais para dependentes legais incluindo campanhas de vacinas sazonais·         PAE – Programa de Assistência ao Empregado e Familiares com atendimento de equipe multidisciplinar por telefone composta por Assistente Social Psicólogos Advogados e Nutricionistas 24 horas por dia 7 dias da semana sem qualquer custo.Local de Trabalho: Alphaville Barueri,Boa Vista SCPC,07/08/2019
v1934129,Analista de Administração de Vendas PL,São Paulo,Salário a combinar,1,2019-08-20,Pleno,Sobre o Cargo:Esta posição reporta para o Coordenador de Informações de Vendas e tem como missão contribuir com a administração do aplicativo de coleta através da importação de roteiros das equipes de vendedores promotores e degustadoras cadastros de colaboradores novos PDV’s e inclusão de formulários e treinamentos. Tem também como objetivo a administração dos processos do ecommerce COMPRE FÁCIL MAGUARY incluindo aprovação e acompanhamento dos pedidos recebidos através da ferramenta e criação dos indicadores gerenciais para medir a aderência ao site.Responsabilidades Chave:Atuar na gestão do aplicativo de coletaImputar os roteiros mensais das equipes de vendedores promotores e degustadoresRegistrar e consolidar as ocorrências de erros encontradas nos roteiros de toda a equipe a fim de atuar para resolver o problema na raiz Cadastrar novos funcionários e novos PDV’s na ferramentaElaborar formulários e questionários para o devido acompanhamento de ações de marketing promoções e preçosAnalisar e controlar KPI's por canalAssociar e desassociar colaboradores a suas devidas rotas sempre que o mesmo não estiver no campo atualizando assim o farol de solicitaçõesValidar os SKU’s no MIX DE PRODUTOS do aplicativo de coleta mantendo o mesmo atualizadoDar suporte ao desenvolvimento do ecommerce COMPRE FÁCIL MAGUARY atuando no controle e acompanhamento de pedidosAcompanhar KPI’s do nosso ecommerce: quantidade de devoluções inadimplências % de recompra dias sem compra data da última visita etc.Lançar notas fiscais das ferramentas: TRADE FORCE e BIG FISH em nosso sistema ProtheusAtualizar o relatório de PAD (pedidos à distância) de toda a equipe de vendas a fim de otimizar o processo de pedidos no PDVAprovar os pedidos de vendas do ecommerce via Trinity.Conhecimento Habilidades & Experiência Requeridas:Conhecimento avançado em Excel é essencialCapacidade de elaboração de relatórios gerenciais é essencialCapacidade analítica é essencial  Qualificações:Formação superior completa ou cursando em Administração Economia e áreas correlatasInglês intermediário é desejável.,ebba,05/08/2019
v1922940,Analista de Segurança da Informação Sênior (Proteção de Dados),Rio de Janeiro,Salário a combinar,1,2019-08-20,Sênior,Formação acadêmica:Ensino superior completo em Ciências da Computação Tecnologia da Informação Informática Segurança da Informação Matemática ou áreas afins. Prérequisitos:Conhecimentos necessários:Sistemas Operacionais Windows e UnixBanco de dados relacionais e não Relacionais (NoSQL)Ferramentas de CASBFerramentas DLPClassificação da InformaçãoNuvens públicas e privadas (Azure AWS Oracle etc)REST JSON OpenID OAuth WebToken SAML SSOPCI\DSSMascaramento de Dados Experiências necessárias:Privacidade e/ou Proteção de Dados atuação em instituição financeira será um diferencialConstrução de controles para proteção de dadosSegurança de banco de dados para definição de hardening e assessment em ambientes críticosSegurança para big data definindo arquitetura e hardeningRequisitos para processamento seguro de dados na forma de regulamentos de privacidade (por exemplo GDPR LGPD) regulamentos específicos para computação em nuvem e outros padrões de segurança específicos de dados (por exemplo PCI DSS)Desenvolvimento de políticas de armazenamento implantações de criptografias e outrosGestão de projetos e gestão de mudanças Certificações:Certificação ISO27002 (obrigatório)Certificação Security + (desejável)Certificação CISSP (desejável) Principais responsabilidades:Desenvolver processos de classificação da informação e implementálas junto as áreas de negócioRevisar e orientar sobre a implementação dos princípios de Segurança de Dados PessoaisRealizar avaliações de risco de fornecedores conforme metodologia e processos internosDesenvolver e implementar controles para privacidades de dadosAtuar em projetos definindo requisitos de segurança da informação para proteção de dadosDesenvolver materiais produtos processos e métodos relacionados à segurança da informação  Pacote de Benefícios:Assistência médica Assistência odontológica Vale alimentação Vale refeição Vale transporte Auxílio creche ou babá Serviço de Assistência Funeral Seguro de vida Previdência privada Bônus de curto prazo (PLR),Icatu Seguros,02/08/2019
v1935441,Assistente Administrativo de Marketing,São Paulo,Salário a combinar,1,2019-08-20,Júnior/Trainee,VAGA EXCLUSIVA PARA PESSOAS COM DEFICIÊNCIA (PCD)Você tem interesse em trabalhar na VivoNa Vivo trabalhamos para promover uma cultura inclusiva que busca equidade e valoriza a diversidade de Gênero PcD Raça e LGBT+. Todas as nossas vagas respeitam esse compromisso.É com diversidade que conseguimos transformar possibilidades em realidade. Venha construir seu futuro com a gente! Conheça nossas oportunidades.Profissionais com deficiência são muito bemvindos! Faça parte dessa história! #VemPraVivo! Conheça um pouco sobre a VP de B2B:No processo de encantamento do cliente atuar no relacionamento com grandes corporações governo pequenas médias e grandes empresas é o que mais te agradaSe é isso que faz a sua cabeça a VP B2B da Telefônica é o caminho mais promissor para você. Desenvolva canais de vendas planeje e acompanhe os processos de venda e pósvenda defina diretrizes ofertas campanhas metas comerciais e planos de incentivo. Mais do que conquistar aqui a missão é desenvolver e manter os clientes com um portfólio completo de soluções de mobilidade voz e dados fixos produtos digitais e de TI como Data Center Segurança Big Data além de inovações alinhadas à estratégia global do Grupo Telefônica. Nosso trabalho contribui com o crescimento da receita e da base de clientes corporativos da nossa organização.   Responsabilidades e atribuições: Desenvolver análises de mercado desenvolvimento da estratégia de curto a longo prazo das famílias de produto e acompanhar a implementação dos planos de ação resultantes.Pesquisar e promover potenciais oportunidades de negócio visando maximizar o resultado por linha de produto.Elaborar análises que suportem planejamento estratégico relacionado aos produtos.Interface com a área comercial auxiliando no desenvolvimento dos produtos e na elaboração de ações para rentabilização e crescimento do resultado.Acompanhamento end to end de projetos visando a melhoria dos resultados e rentabilização da empresaApresentações em geralAnalise e acompanhamento de indicadores via ExcelRequisitos e qualificações: Requisitos Imprescindíveis:Superior CompletoPerfil analíticoBom conhecimento em Word Excel (de Intermediário a Avançado) e PowerPoint. Requisitos Comportamentais:Excelente habilidade de comunicação verbal e escritaResiliência iniciativa e dinamismoAtitude “handson”Criatividade persistência e organizaçãoCapacidade de gestão de recursos tempo e pessoasVontade de aprender e foco em resultadosLiderança pensamento estratégico e analítico. Requisitos Desejáveis:Experiência em Telecom (áreas Gestão de Vendas Marketing Canais ou Regionais)Experiência em gestão de resultadosInformações adicionais: Local: São Paulo SP Zona Sul BerriniO que oferecemos para você*Remuneração compatível com o mercadoComplemento Salarial por AfastamentoHorário FlexívelDay Off no AniversárioClube de VantagensAuxílio creche e babá (para mães ou pais)Auxílio para filhos com deficiênciaAparelho celular e plano corporativoEntre outros*de acordo com a política de elegibilidade determinada pela empresaTemos uma cultura que valoriza a diversidade as diferenças e o potencial das pessoas.Agradecemos pelo seu interesse.Recursos Humanos | Telefônica,Telefônica Brasil,12/07/2019
v1931649,Especialista Analytics,São Paulo,Salário a combinar,1,2019-08-20,Sênior,Conhecimentos: Levantamento Modelagem Design e Implementação de aplicações de Business Intelligence e Analytics Modelagem dimensional de dados Design e implementação de processos de ETL (Extração Transformação e Carga) de dados a partir de bancos de dados webservices e outras fontes para modelos dimensionais ou nãodimensionais envolvendo grandes volumes de dados Desejável conhecimento básico de HTML5 CSS3 e Javascript para configuração de camadas de apresentação ou geração de soluções de “embedded analytics” Desejável conhecimento em softwares ou linguagens de análise estatística como SAS SPSS R / RStudio Python Conhecimentos de UX Design para Analytics Conhecimentos específicos de visualização de dados para Analytics Conhecimentos sobre Inteligência Artificial e Aprendizado de Máquina são diferenciais.Experiência: Em desenvolvimento de aplicações de Business Intelligence tanto em frontend (relatórios dashboards análises) quanto em backend (criação de modelos dimensionais implementação de processos de ETL) Como líder de equipes de data analytics / business intelligence Desejável experiência com análise de dados em negócios jurídicos (grandes escritórios legaltechs departamentos jurídicos de corporações) e/ou negócios intensivos em dados (bureaus de informações database marketing varejo digital serviços financeiros fintechs) Conhecimento de ferramentas de Business Intelligence como Oracle BIEE / Cloud BI Microsoft Power BI IBM Cognos Watson Analytics SAP Business Objects Tableau QlikView Teradata Informatica Powercenter Pentaho Clover ETL IBM Datastage SAS etc Experiência em modelagem de bancos de dados relacionais e multidimensionais em SGBDs de mercado (como MS SQL Server Oracle MySQL PostegreSQL etc) Desejável conhecimento em soluções de análise de dados dos principais fornecedores de Cloud Computing (AWS Azure Google) e contato com plataformas de alta escalabilidade e NoSQL como Hadoop Amazon Redshift MapReduce Cassandra Google Big Table MongoDB etc Experiência em levantamento de requisitos elaboração de especificações e outras documentações relacionadas a projetos de Business Intelligence e Analytics em contato com usuários de negócio Gerenciamento fornecedores de serviços de informações (bureaus serviços de database marketing serviços de análises de dados etc) Gerenciamento fornecedores de soluções (software ou serviços de desenvolvimento).,CV Consult,29/07/2019
v1932938,Analista de Informações,Nova Lima,Salário a combinar,1,2019-08-20,Júnior/Trainee,Atividades:• Realizar mapeamento de dados e informações de fontes estruturadas e não estruturadas da empresa ou de fontes externas• Realizar a análise das fontes de criação e origem dos dados e as necessidades relacionadas as informações geradas.• Ser responsável pela elaboração e disponibilização de relatórios dashboards e demais saídas de dados para a empresa utilizando de ferramentas como PowerBI Tableau entre outros.• Realizar análises das informações de modo a tratar demandas sazonais.• Trabalhar de forma planejada de forma a tratar as demandas sazonais.• Realizar a documentação completa dos projetos seguindo os padrões estabelecidos pelo departamento ou criando novos padrões e melhorias que poderão estar sujeitos a aprovação ou não aprovação. Esta atribuição inclui as documentações internas aos processos de negócio e também documentações externas a serem consumidas por usuários e outras partes interessadas. • Realizar repasses treinamentos e suporte técnico sempre que necessário.• Participar de comitês internos como grupos de pesquisa e desenvolvimento programas de melhorias e iniciativas horizontais dentro da organização.• Estar em constante pesquisa de novas tecnologias processos e metodologias nas áreas de gestão e Sistemas de Informação (SI) buscando constante desenvolvimento para trazer novas facilidades e melhorias a empresa.• Contribuir para as certificações técnicas e de negócio incluindo a realização de provas treinamentos remotos ou presenciais participando de eventuais seminários ou eventos afins com disponibilidade para viagens nacionais e internacionais sempre que for solicitado.• Zelar pela segurança da informação mapeando mitigando e reportando riscos desvios e ameaças relacionadas a atividade desempenhada dentro da organização.• Interagir com outras áreas de negócio da empresa clientes parceiros de negócios acionistas e fornecedores presencialmente ou remotamente incluindo para este propósito viagens nacionais e internacionais sempre que necessário com o intuito de suportar a operação prestada pela área de TI.• Acessar os sistemas de gestão da empresa conferir lançamentos de dados buscar informações e parametros para elaboração de relatórios gerando e agrupando informações para suportar a tomada de decisões da DTO• Analisar indicadores e propor melhorias e ações • Preparar material necessário da área de serviços para as reuniões gerenciais semanais e reuniões da DTO apresentando melhor visualização de informações• Monitorar as informações da área de serviços sobre os KPIs e prover relatórios semanais• Auxiliar no mapeamento de rupturas e na implementação de correções e no apoio a auditoria• Atuar cotidianamente com metodologias de processos e gestão ágil.• Cumprir processos internos definidos pela empresa.• Apoiar a liderança direta na gestão das atividades da área de processos de negócio• Eventualmente liderar projetos e iniciativas de trabalho na execução das atividades ligadas à Processos de Negócio• Reportar desvios éticos e de conduta à liderança da empresa ainda que apenas como suspeita.• Contribuir para a criação e manutenção de um ambiente de trabalho em equipe integrado promovendo o compartilhamento de conhecimentos atividades e iniciativas permitindo a manutenção de um ambiente sinérgico em grupo.• Atuar com conduta profissional transparente quanto a suas atribuições profissionais de forma à serem a qualquer momento reatribuídas a eventuais substitutos em caso de necessidades diversas incluindo férias promoções afastamentos provisórios ou definitivos. Conhecimentos necessários:• Construção de relatórios baseados em excel e power BI extraídos de sistemas de gestão• Experiência na construção de apresentações em Power Point para a construção de informações para a tomada de decisão • Domínio do Pacote Office• Experiência na criação desenvolvimento e monitoramento de indicadores e de ferramentas de gestão.Conhecimentos desejáveis:• Ferramentas de SelfService BI (Tableau ClickView Pentaho Analysis Services)• Visão de processos• Conhecimento em ferramentas de BIG Data• Conhecimento em ferramentas de gestão• Conhecimento em Planejamento estratégico e desdobramento de metas,Microcity,31/07/2019
v1926674,Management Internship In Engineering - Seropédica / Crux Plant - Eng00002158,Rio de Janeiro,Salário a combinar,1,2019-08-20,Estágio,DESCRIPTION/RESPONSIBILITIES:Do you want to be challenged since your Day 1Are you seeking experience related to your degree Looking for a challenge Want to work on leading edge technologies Experience what engineering can be like by having an internship with Procter & Gamble. Here Product Supply engineers have the technical curiosity and knowledge to develop new approaches to big problems by analyzing crafting troubleshooting and improving manufacturing process technologies systems and facilities. You will have the chance to deliver a meaningful contribution to the business while supporting your academic training with work which will allow for creativity innovation and teamwork.AS A P&G INTERN YOU WILL: Have a meaningful work with real and important challenges since the beginning of your career Work with leading Brands that are present in the homes of 95% of Brazilians Have development opportunities with structured programs and day to day mentorship and coaching to become one of our next leaders Be part of a company with strong principles and values that encourage employees to have an innovation mindset.ABOUT USP&G was established in 1837 in the United States and has been in Brazil since 1988. Committed to our mission of improving people's lives now and for future generations P&G is the largest consumer goods company in the world serving approximately 5 billion people in more than 180 countries always bringing innovation and the best products to our consumers. The company has one of the strongest portfolios of leading trusted and high quality brands including Pampers® Ariel® Always® Pantene® Gillette® Downy® OralB® Head & Shoulders® Venus ® OldSpice® among others. We care about people so we have phenomenal projects like our Children Safe Drinking Water and our Zero Waste Plants.Why work at P&GThe development of our talents is a priority we have a culture of growth and internal promotion that differentiates us. For this we offer meaningful responsibilities from day one with effective and constant training. Thus we demonstrate the strengths of our employees and develop them to become phenomenal leaders reaching the highest levels of management. In addition diversity is very important for us: we seek the most diverse talent so that we always know how to innovate exceeding the expectations of our 5 billion consumers. Therefore working at this company is the best opportunity to do what you love with constant challenges and to be recognized for its results. More than that it's the ideal opportunity to help us touch and improve billions of lives around the world every single day.BENEFITS Grant compatible with the market Meal voucher Life insurance P&G store with products with discounts Transportation benefit: parking lot shuttle or transportation voucher Health insurance Dental plan Flexible working time Physical activity benefit (GymPass) Benefit of medicines and reimbursement of vaccines Activities of our wellness programREQUIRED SKILLS:QUALIFICATIONS Graduation Date: Dec/20 to Jul/21 English skills: Fluent or advanced (mandatory) Availability to work 30h per week We are looking for someone that currently lives in the city of the internship or ought to have mobility to this city (we don't offer housing allowance) This position can be filled with people with disabilities,P&G,19/07/2019
v1933180,Vendedor - Laticínios,São Paulo,Salário a combinar,1,2019-08-20,Auxiliar/Operacional,Responsabilidades: Atendimento aos clientes para apresentação da empresa produtos preços e condições de venda visando a comercialização dos produtos. Além do acompanhamento dos pedidos dentro dos prazos negociados Prospecção de novos clientes e reativação de clientes inativos visando impulsionar a comercialização dos produtos da empresa  Foco no cumprimento das metas estabelecidas para o seu canal de vendas e registro de eventuais divergências para apreciação e providencias pelo superior Acompanhamento das tendências do mercado lançamentos de novos produtos e ações da concorrência para reporte ao superior Elaboração de relatórios quadros demonstrativos mapas estatísticos etc sobre o desempenho do seu canal de vendas para fins de orçamento avaliação e apreciação da área. Requisitos:Superior cursando ou completo em Administração Gestão Comercial Marketing e afins Experiência na área comercial com atendimento ao cliente e vendas Pacote Office básico. Local e Horário de Trabalho: São Paulo capital Segunda a sexta horário comercial.  Equipamentos e Benefícios:Carro da empresa Cartão Combustível Tablet Celular Assistência Médica Assistência Odontológica (opcional) Convênio Farmácia ValeRefeição Seguro de Vida e Desconto na compra de produtos.,Quatá Alimentos,31/07/2019
v1938818,Analista de Recursos Humanos SR - Remuneração,São Paulo,Salário a combinar,1,2019-08-20,Sênior,Descrição do trabalho:  Suporte durante a concepção construção e implementação de processos de recompensas políticas e programas alinhados com a estratégia de Negócios e RHAtuar nas rotinas de remuneração da operação no Brasil alinhadas às políticas e procedimentos internos como: movimentações salariais (aumentos salariais promoções enquadramentos e etc) estudo de estrutura processo anual de mérito e estudo de viabilidade econômicaPrestar suporte durante a concepção construção e implementação de processos de recompensas políticas e programas alinhados com a estratégia de Negócios e RHAplicar as definições dos Acordos e Convenções Coletivas firmadas provendo a liderança de Total Rewards quanto aos impactos na folha de pagamento e benefíciosAtuar como uma interface de remuneração diária para RH e liderança / funcionários em áreas designadasOrientar as consultoras internas referente à assuntos de Remuneração e Administração de Remuneração dentro de uma ou mais unidades de negócioEstabelecer e construir relacionamentos com múltiplos clientes internos / externos Requisitos:Graduação completa em administração economia estatística ou área relacionadaInglês avançadoExcel – Avançado (domínio de macro e dashboard serão considerados diferenciais)Power point Bom conhecimentoDesejável experiência na área de Remuneração (compensation especificamente).,Confidencial,09/08/2019
v1942242,Engenheiro de Processos de Produção,Piên,Salário a combinar,1,2019-08-20,Pleno,Formação: Superior completo em engenharia de produção ou afins. Principais atividades:Analisar diariamente as principais variáveis do Controle Estatístico de Processo e auxiliar  na garantia da conformidade às especificações e características de cada produto.Realizar a gestão da documentação de padronização das atividades de operação e manter controle das auditorias.Avaliar os resultados operacionais nas linhas de produção identificar oportunidades e aplicar metodologias e ferramentas da qualidade que permitam a melhoria dos resultados.Identificar fatores causadores de estragos desperdícios paradas imprevistas de máquinas propondo ou tomando as providências para as correções necessárias visando contribuir para a redução dos custos de fabricação.Identificar necessidades de mudanças nos métodos de trabalho ou processos produtivos fazendo as recomendações de alterações necessárias.Otimizar o tempo de preparação e ajuste de máquinas visando agilizar o processo produtivo e reduzir o tempo ocioso dos equipamentos bem como prestar suporte aos operadores no ajuste dos ciclos de prensa e variáveis de processo. Desejável:Especialização na área industrialNível de Inglês IntermediárioConhecimento do pacote Office Intermediário. Imprescindível:Disponibilidade para residir na regiãoConhecimento em Lean CEP e ferramentas da Qualidade.,Arauco do Brasil,08/08/2019
v1937498,Coordenador CRM,Barueri,Salário a combinar,1,2019-08-20,Supervisão/Coordenação,Localidade: Alphaville/SPHorário: 8h00 às 17h00 O que a área faz:As áreas de CRM e Modelagem estatística são responsáveis pela análise e gestão de toda a base de clientes da Bradesco Seguros com mais de 27 milhões de segurados para melhoria de resultados de mais de 150 ações comerciais e de relacionamento vigentes englobando todos os produtos do Grupo Segurador. O que você precisa ter:Ensino superior completo em TI Processamento dados Engenharia ou Marketing. Um Inglês à nível Business. Conhecimento avançado em Plataforma Salesforce. O que você irá entregar:Garantir a implementação e manutenção plataforma salesforce  e dos principais módulos: Marketing Cloud Plataform/ Financial Services Cloud Interaction Studio Dataroma DMP Implantar e garantir a governança da plataforma salesforce  gestão de campanhas Dar suporte e acompanhar os projetos da Plataforma salesforce Implementar projetos com áreas parceiras e Fazer gestão de equipe direta  e vilas. O que nós oferecemos:Vale Transporte Vale Refeição Vale Alimentação participação nos lucros da empresa auxílio creche e babá para os seus filhos assistência médica e odontológica desconto em academias pelo Gympass descontos exclusivos em produtos da seguradora café da manhã e um salário compatível com o mercado.,Bradesco Seguros,Há 4 dias
v1921423,Analista de Atendimento ao Cliente Sr,Ribeirão Preto,Salário a combinar,1,2019-08-20,Sênior,Principais atribuições: Montar a estrutura do SAC e telemarketing Identificar melhorias e conduzir os projetos melhoria do SAC Programar e analisar indicadores orientando a equipe de atendimento para acompanhar performance da área e das pessoas Analisar chamados abertos para garantir a execução correta de procedimentos Analisar relatórios com dados coletados pela equipe de SAC identificando necessidades do cliente e garantir a tratativa das demandas pelos setores responsáveis Esclarecer dúvidas registrar  elogios sugestões e reclamações via telefone Elaborar relatórios sobre as suas atividades mensaisParticipar de treinamentos e garantir a efetividade e aderência do SAC Capacitar equipe de atendimento Realizar os lançamentos de dados de clientes e comerciais referentes aos contratos elaboração do controle e acompanhamento de planilhasAcompanhar as tarefas e desempenho dos indicadores através do painel de bordo Acompanhar a carteira de clientes e da prospecção de novos clientes Elaborar relatórios com estatísticas de visitas clientes cadastrados positivações de vendas Realizar manutenção da base de clientes ativos por território Acompanhar atividades realizadas com clientes (treinamentos dias de campo e outros) Requisitos: Graduação em Engenharia Agronômica  Conhecimento avançado em Excel Desejável conhecimento de sistemas como SAP e Salesforce Experiência em ferramentas de CRM NÓS VALORIZAMOS A DIVERSIDADE E BUSCAMOS A INCLUSÃO DE PROFISSIONAIS COM DEFICIÊNCIA (PcD)!,Ourofino Agrociência,10/07/2019
v1915089,Analista de Gestão - Foco em Indicadores e Metas,Não informado,Salário a combinar,1,2019-08-20,Pleno,REQUISITOS Necessário experiência anterior na elaboração análise acompanhamento e controle de indicadores e metas Necessário Conhecimento na metodologia PDCA e/ou outros métodos de gestão Graduação completa em Administração Economia Engenharia de Produção Estatística ou áreas afins Imprescindível Excel em nível avançado (aplicado à gestão bases de dados gráficos dashboards gestão à vista apresentações gerenciais etc.) Necessário inglês em nível intermediário/avançado pois realizará as apresentações no idioma.DESCRIÇÃO DAS ATIVIDADES Ser responsável pela gestão das metas da companhia: acompanhamento controle e elaboração de plano de ação com a finalidade de seguir o planejamento estratégico Definir indicadores e ferramentas de acompanhamento para medir resultados das áreas Tratar e formatar bases de dados para apoio ao acompanhamento dos indicadores Prestar suporte e realizar junto às áreas a definição de metas a análise de causas dos problemas e a construção e execução dos planos de ação visando o atingimento das metas definidas Prestar suporte e construir junto aos gestores as apresentações de resultados à Diretoria Padronizar e documentar boas práticas identificadas ao longo do processo de acompanhamento de metas e indicadores Capacitar as equipes para o acompanhamento e gestão de indicadores Acompanhar e controlar o orçamento da área.Disponibilidade para atuar na Barra da Tijuca.,Brasil Brokers,27/06/2019
v1882408,Analista Desenvolvimento Analítico Sr.,Itapira,Salário a combinar,1,2019-08-20,Sênior,Laboratório Cristália contrata para atuar em Itapira/SP:Requisitos:Graduação concluída em Química ou FarmáciaPossuir disponibilidade para atuar em Jornada de segunda a sextafeira das 08h00 às 17h00Ter profundos conhecimentos na área analítica com Desenvolvimento e Validação de MetodologiaPossuir vivencia com desenvolvimento e validação de metodologia utilizando técnicas de UPLC HPLC e CGConhecimento em CGMS e LCMS será considerado um diferencial.Desejável conhecimento em técnicas de DRX tamanho de partícula e IRConhecimento no software Minitab será um diferencialPossuir alto conhecimentos em Equipamentos Agilent Waters e software EmpowerConhecer de tratamentos estatísticos utilizados na validação de metodologia analíticaPossuir conhecimentos de pacote Office. Responsabilidades: Realizar desenvolvimento de metodologias analíticas utilizando técnicas de HPLC UPLC CG entre outras técnicas analíticasRealizar validações de metodologias analíticas utilizando técnicas de UPLC HPLC e CGRealização de estudos de degradação forçadaRevisão de procedimentos operacionais padrão do laboratórioElaboração de protocolos e relatórios de desenvolvimento analítico e validação de metodologiaO colaborador/a irá reportar ao pesquisador responsável pelas atividades analíticasO colaborador dará suporte aos analistas Jr e Pleno quando necessário.,Cristália,01/08/2019
v1936635,Estágio Engenharia Experimental,São Bernardo do Campo,Salário a combinar,1,2019-08-20,Estágio,Atividades: Realizar medições e análises funcionais de amostras e protótipos de embreagem Registrar e analisar estatísticas dos resultados de testes funcionais Organizar o fluxo de entrada e saída dos testes funcionais e durabilidade em bancada Suporte no desenvolvimento de novas metodologias de testes funcionais e durabilidade Suporte no desenvolvimento e melhoria de equipamentos/dispositivos e softwares de testes Análise e relatórios de falhas funcionais de campo e desvios de produção Suporte na realização e análise de testes de bancada Elaborar relatórios e apresentações com resultados de testes Suporte aos técnicos e engenheiros de testes.Requisitos: Inglês Avançado Cursando Engenharia Mecânica Mecatrônica ou Automação Formação entre 2021 e 2023 Estudantes do período noturno (com disponibilidade para estagiar de Segunda à Sexta das 8h00 às 15h00 com 1 hora de refeição).Bolsa auxílio: 1º ano: R$ 1285 p/hora 2º ano: R$ 1383 p/hora 3º ano: R$ 1495 p/hora 4º ano: R$ 1616 p/hora 5º ano: R$ 1745 p/hora 6º ano: R$ 1745 p/horaBenefícios: Assistência Médica Restaurante Seguro de Vida Transporte,ZF DO BRASIL - São Bernardo do Campo,07/08/2019
v1935368,"Analista Analytics TI SR - BRF, Curitiba, Paraná, Brasil",Curitiba,Salário a combinar,2,2019-08-20,Sênior,Auxiliar a liderança no suporte aos produtos e soluções de Business Intelligence (BI) & AnalyticsGerar informações requeridas através de Dashboards ReportInterfaces com demais áreas de Tecnologia da companhia e de parceiros para garantir perenidade dos processos desenhadosRealizar testes para garantir a consistência e acuracidade das informações definidasManter e atualizar as ferramentas de Business Intelligence (BI) & Analytics e suas basesModelagem de Dados e Gerenciamento de Múltiplas Bases de DadosProver apoio técnico para geração dos relatórios existentes Dashboards ou outras ferramentasCriar e manter a documentação de projeto técnico para assegurar o desenvolvimento preciso de demandas futurasSeguir políticas procedimentos metodologias e regras de governança de TIAuxiliar gestão de Projetos e Demandas. Ensino Superior em TI Administração Estatística Engenharia ou afinsConhecimentos necessáriosConhecimentos desejáveis:Integration ServiceSQLPythonC SharpConexão API´sHadoop (Amazon S3 Azure Data Lake Google BigTable)Tecnologias Microsoft Azure para dados: Data Warehouse Data Bricks Analysis Services Data Factory etc.Inglês Avançado Desejável:SAP HanaBW Hana Power BI Tableau.,BRF,05/08/2019
v1938335,Fisioterapeuta Pleno,Goiânia,Salário a combinar,1,2019-08-20,Pleno,Principais atribuições:•Avaliar o paciente para determinar a necessidade de intervenção fisioterápica•Priorizar as necessidades dos pacientes realizando atendimento no tempo e de forma adequada•Planejar implementar tratar reavaliar e acompanhar a evolução do paciente para maximizar a independência funcional a autonomia e o potencial de habilitação/reabilitação •Atuar em equipe garantindo comunicação efetiva e resultados assistenciais compatíveis •Registrar a assistência na documentação do paciente bem como a coleta de informações estatísticas que reflitam a assistência •Comunicarse com a equipe e repassar informações a outras disciplinas envolvidas com o propósito de maximizar a assistência ao paciente e promover o trabalho interdisciplinar •Implementar e colaborar no desenvolvimento de protocolos clínicos •Participar de reuniões de caso clínico garantindo comunicação efetiva e facilitando a melhor assistência ao paciente•Participar da elaboração de protocolos de documentação e impressos específicos de sua área de atuação.Requisitos:•Superior em Fisioterapia e CREFITO atualizado.•Especialização na área de atuação.  •Experiência comprovada na área. •Informática (Pacote Office e Outlook).•Desejável conhecimento no sistema Tasy.•Desejável inglês intermediário.Jornada de Trabalho: 150h/mêsEtapas do Processo Seletivo:•Análise de currículo•Avaliação Técnica (prova)•Entrevista com RH•Entrevista com o gestorRessaltamos que todas as etapas são de caráter eliminatório.,Hospital Órion,09/08/2019
