idVaga,NomeVaga,Cidade,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,Empresa,DataPubli
v1935441,Assistente Administrativo de Marketing,São Paulo,Salário a combinar,1,2019-08-29,Júnior/Trainee,VAGA EXCLUSIVA PARA PESSOAS COM DEFICIÊNCIA (PCD)Você tem interesse em trabalhar na VivoNa Vivo trabalhamos para promover uma cultura inclusiva que busca equidade e valoriza a diversidade de Gênero PcD Raça e LGBT+. Todas as nossas vagas respeitam esse compromisso.É com diversidade que conseguimos transformar possibilidades em realidade. Venha construir seu futuro com a gente! Conheça nossas oportunidades.Profissionais com deficiência são muito bemvindos! Faça parte dessa história! #VemPraVivo! Conheça um pouco sobre a VP de B2B:No processo de encantamento do cliente atuar no relacionamento com grandes corporações governo pequenas médias e grandes empresas é o que mais te agradaSe é isso que faz a sua cabeça a VP B2B da Telefônica é o caminho mais promissor para você. Desenvolva canais de vendas planeje e acompanhe os processos de venda e pósvenda defina diretrizes ofertas campanhas metas comerciais e planos de incentivo. Mais do que conquistar aqui a missão é desenvolver e manter os clientes com um portfólio completo de soluções de mobilidade voz e dados fixos produtos digitais e de TI como Data Center Segurança Big Data além de inovações alinhadas à estratégia global do Grupo Telefônica. Nosso trabalho contribui com o crescimento da receita e da base de clientes corporativos da nossa organização.   Responsabilidades e atribuições: Desenvolver análises de mercado desenvolvimento da estratégia de curto a longo prazo das famílias de produto e acompanhar a implementação dos planos de ação resultantes.Pesquisar e promover potenciais oportunidades de negócio visando maximizar o resultado por linha de produto.Elaborar análises que suportem planejamento estratégico relacionado aos produtos.Interface com a área comercial auxiliando no desenvolvimento dos produtos e na elaboração de ações para rentabilização e crescimento do resultado.Acompanhamento end to end de projetos visando a melhoria dos resultados e rentabilização da empresaApresentações em geralAnalise e acompanhamento de indicadores via ExcelRequisitos e qualificações: Requisitos Imprescindíveis:Superior CompletoPerfil analíticoBom conhecimento em Word Excel (de Intermediário a Avançado) e PowerPoint. Requisitos Comportamentais:Excelente habilidade de comunicação verbal e escritaResiliência iniciativa e dinamismoAtitude “handson”Criatividade persistência e organizaçãoCapacidade de gestão de recursos tempo e pessoasVontade de aprender e foco em resultadosLiderança pensamento estratégico e analítico. Requisitos Desejáveis:Experiência em Telecom (áreas Gestão de Vendas Marketing Canais ou Regionais)Experiência em gestão de resultadosInformações adicionais: Local: São Paulo SP Zona Sul BerriniO que oferecemos para você*Remuneração compatível com o mercadoComplemento Salarial por AfastamentoHorário FlexívelDay Off no AniversárioClube de VantagensAuxílio creche e babá (para mães ou pais)Auxílio para filhos com deficiênciaAparelho celular e plano corporativoEntre outros*de acordo com a política de elegibilidade determinada pela empresaTemos uma cultura que valoriza a diversidade as diferenças e o potencial das pessoas.Agradecemos pelo seu interesse.Recursos Humanos | Telefônica,Telefônica Brasil,05/08/2019
v1932938,Analista de Informações,Nova Lima,Salário a combinar,1,2019-08-29,Júnior/Trainee,Atividades:• Realizar mapeamento de dados e informações de fontes estruturadas e não estruturadas da empresa ou de fontes externas• Realizar a análise das fontes de criação e origem dos dados e as necessidades relacionadas as informações geradas.• Ser responsável pela elaboração e disponibilização de relatórios dashboards e demais saídas de dados para a empresa utilizando de ferramentas como PowerBI Tableau entre outros.• Realizar análises das informações de modo a tratar demandas sazonais.• Trabalhar de forma planejada de forma a tratar as demandas sazonais.• Realizar a documentação completa dos projetos seguindo os padrões estabelecidos pelo departamento ou criando novos padrões e melhorias que poderão estar sujeitos a aprovação ou não aprovação. Esta atribuição inclui as documentações internas aos processos de negócio e também documentações externas a serem consumidas por usuários e outras partes interessadas. • Realizar repasses treinamentos e suporte técnico sempre que necessário.• Participar de comitês internos como grupos de pesquisa e desenvolvimento programas de melhorias e iniciativas horizontais dentro da organização.• Estar em constante pesquisa de novas tecnologias processos e metodologias nas áreas de gestão e Sistemas de Informação (SI) buscando constante desenvolvimento para trazer novas facilidades e melhorias a empresa.• Contribuir para as certificações técnicas e de negócio incluindo a realização de provas treinamentos remotos ou presenciais participando de eventuais seminários ou eventos afins com disponibilidade para viagens nacionais e internacionais sempre que for solicitado.• Zelar pela segurança da informação mapeando mitigando e reportando riscos desvios e ameaças relacionadas a atividade desempenhada dentro da organização.• Interagir com outras áreas de negócio da empresa clientes parceiros de negócios acionistas e fornecedores presencialmente ou remotamente incluindo para este propósito viagens nacionais e internacionais sempre que necessário com o intuito de suportar a operação prestada pela área de TI.• Acessar os sistemas de gestão da empresa conferir lançamentos de dados buscar informações e parametros para elaboração de relatórios gerando e agrupando informações para suportar a tomada de decisões da DTO• Analisar indicadores e propor melhorias e ações • Preparar material necessário da área de serviços para as reuniões gerenciais semanais e reuniões da DTO apresentando melhor visualização de informações• Monitorar as informações da área de serviços sobre os KPIs e prover relatórios semanais• Auxiliar no mapeamento de rupturas e na implementação de correções e no apoio a auditoria• Atuar cotidianamente com metodologias de processos e gestão ágil.• Cumprir processos internos definidos pela empresa.• Apoiar a liderança direta na gestão das atividades da área de processos de negócio• Eventualmente liderar projetos e iniciativas de trabalho na execução das atividades ligadas à Processos de Negócio• Reportar desvios éticos e de conduta à liderança da empresa ainda que apenas como suspeita.• Contribuir para a criação e manutenção de um ambiente de trabalho em equipe integrado promovendo o compartilhamento de conhecimentos atividades e iniciativas permitindo a manutenção de um ambiente sinérgico em grupo.• Atuar com conduta profissional transparente quanto a suas atribuições profissionais de forma à serem a qualquer momento reatribuídas a eventuais substitutos em caso de necessidades diversas incluindo férias promoções afastamentos provisórios ou definitivos. Conhecimentos necessários:• Construção de relatórios baseados em excel e power BI extraídos de sistemas de gestão• Experiência na construção de apresentações em Power Point para a construção de informações para a tomada de decisão • Domínio do Pacote Office• Experiência na criação desenvolvimento e monitoramento de indicadores e de ferramentas de gestão.Conhecimentos desejáveis:• Ferramentas de SelfService BI (Tableau ClickView Pentaho Analysis Services)• Visão de processos• Conhecimento em ferramentas de BIG Data• Conhecimento em ferramentas de gestão• Conhecimento em Planejamento estratégico e desdobramento de metas,Microcity,31/07/2019
v1926674,Management Internship In Engineering - Seropédica / Crux Plant - Eng00002158,Rio de Janeiro,Salário a combinar,1,2019-08-29,Estágio,DESCRIPTION/RESPONSIBILITIES:Do you want to be challenged since your Day 1Are you seeking experience related to your degree Looking for a challenge Want to work on leading edge technologies Experience what engineering can be like by having an internship with Procter & Gamble. Here Product Supply engineers have the technical curiosity and knowledge to develop new approaches to big problems by analyzing crafting troubleshooting and improving manufacturing process technologies systems and facilities. You will have the chance to deliver a meaningful contribution to the business while supporting your academic training with work which will allow for creativity innovation and teamwork.AS A P&G INTERN YOU WILL: Have a meaningful work with real and important challenges since the beginning of your career Work with leading Brands that are present in the homes of 95% of Brazilians Have development opportunities with structured programs and day to day mentorship and coaching to become one of our next leaders Be part of a company with strong principles and values that encourage employees to have an innovation mindset.ABOUT USP&G was established in 1837 in the United States and has been in Brazil since 1988. Committed to our mission of improving people's lives now and for future generations P&G is the largest consumer goods company in the world serving approximately 5 billion people in more than 180 countries always bringing innovation and the best products to our consumers. The company has one of the strongest portfolios of leading trusted and high quality brands including Pampers® Ariel® Always® Pantene® Gillette® Downy® OralB® Head & Shoulders® Venus ® OldSpice® among others. We care about people so we have phenomenal projects like our Children Safe Drinking Water and our Zero Waste Plants.Why work at P&GThe development of our talents is a priority we have a culture of growth and internal promotion that differentiates us. For this we offer meaningful responsibilities from day one with effective and constant training. Thus we demonstrate the strengths of our employees and develop them to become phenomenal leaders reaching the highest levels of management. In addition diversity is very important for us: we seek the most diverse talent so that we always know how to innovate exceeding the expectations of our 5 billion consumers. Therefore working at this company is the best opportunity to do what you love with constant challenges and to be recognized for its results. More than that it's the ideal opportunity to help us touch and improve billions of lives around the world every single day.BENEFITS Grant compatible with the market Meal voucher Life insurance P&G store with products with discounts Transportation benefit: parking lot shuttle or transportation voucher Health insurance Dental plan Flexible working time Physical activity benefit (GymPass) Benefit of medicines and reimbursement of vaccines Activities of our wellness programREQUIRED SKILLS:QUALIFICATIONS Graduation Date: Dec/20 to Jul/21 English skills: Fluent or advanced (mandatory) Availability to work 30h per week We are looking for someone that currently lives in the city of the internship or ought to have mobility to this city (we don't offer housing allowance) This position can be filled with people with disabilities,P&G,19/07/2019
v1947220,Assistente Jurídico,Santa Bárbara d'Oeste,Salário a combinar,1,2019-08-29,Júnior/Trainee,Requisitos:Superior em Direito com conhecimentos de direito Trabalhista Tributário Cível/Contratual e SocietárioConhecimento do sistema Office.Experiência em direito trabalhista será um diferencialInglês Avançado Principais atividades: Acompanhar e documentar o andamento dos processos de interesse do grupo bem como formar arquivos atualizados dos mesmos de procedimentos contratos e demais documentos jurídicosDiante de qualquer nova reclamatória trabalhista reunir toda a documentação e investigar detalhadamente os fatos para garantir que todas as informações precisas e relevantes à defesa dos interesses da empresa sejam reunidasControlar e conferir fluxo de informações (prazos diligências e pagamentos) com escritórios e prestadores terceirizadosLevantar sistematizar e formar relatórios de dados estatísticos das contingências e de provisão analisando defesas decisões atas de audiência etc relacionados a processos do grupoElaboração de relatórios de acompanhamento dos escritórios para gestão da performanceAuxilio na análise e revisão de contratos e seus aditivos de menor complexidade firmados pelas empresas do grupo em suas atividades correntesGestão pagamentos Judiciais honorários e reembolsos e de depósitos JudiciaisEventualmente participar como preposto em audiências trabalhistas consolidação das informações relacionadas a processo trabalhistaElaboração e controle das procurações carta de preposição e substabelecimentos.,Confidencial,Há 6 dias
v1944237,Especialista em Alto-forno,Ouro Branco,Salário a combinar,1,2019-08-29,Sênior,Atividades Desenvolvidas:Análise e desenvolvimento dos processos da área de corridaAnálise e desenvolvimento das performances dos refratários da área de corrida (canal tamponamento bica basculante e conjunto de sopro)Realizar estudos para os investimentos necessários ao processo da área de corrida e suportar a implantaçãoAnálise e desenvolvimento de ferramentas necessárias aos processos da área de corrida (brocas barras suporte para troca de ventaneiras e ferramentas manuais)Elaborar/revisar os procedimentos técnicos e o projeto atual do processo com foco em segurança e produtividade. Requisitos:Formação concluída em Engenharia MetalúrgicaSólidos conhecimentos em Operação de AltoForno e Área de CorridaFluência no idioma inglêsDomínio do Pacote Office Conhecimentos em:Metodologias de solução de problemasFerramentas estatísticasRefratários para AltoForno Benefícios:AuxíliomedicamentosPlano de Assistência OdontológicaPlano de SaúdePrevidência Privada – Plano de Contribuição Definida GerdauSeguro de VidaRemuneração variávelTransporte e refeição fornecidos pela empresa. Oportunidade disponível também para candidatos PCDs.*Vale lembrar que o processo será totalmente conduzido aqui pela plataforma Vagas. Acompanhe seu email e fique de olho nas fases!,Gerdau,20/08/2019
v1946043,Auxiliar Administrativo,Belém,Salário a combinar,1,2019-08-29,Júnior/Trainee,Realizar suporte às atividades rotineiras do setor organização de arquivos revisão de documentos realizar controles administrativos entre outras atividades.Principais Atividades:Protocolar documentosOrganizar o seu local de trabalho mantendoo limpo e funcionalManter atualizado e organizado os prontuários dos pacientes Protocolar e enviar para o faturamento no final do dia os prontuários realizados no diaVerificar as autorizações de procedimentosOrganizar os formulários que serão utilizados durante o diaAuxiliar no atendimento médico quando for necessárioRealizar marcação de consultasReceber e orientar os usuários que utilizam o serviçoCadastrar o usuário e encaminhálo para aguardar atendimentoMarcação de consultas agendadas pela Central de RegulaçãoMarcação do retorno do usuárioClassificar documentos e correspondências arquivar em locais apropriados manter a documentação organizada e atualizadaRealização de censo para dados estatísticos do HOIOLExecutar outras tarefas correlatasDesenvolver rotinas necessárias para execução e padronização das tarefas e as manter atualizadas e atuantesEscolaridade sugerida:Ensino Médio completo Conhecimentos específicos:Desejável experiência de 6 meses em rotinas administrativas. Conhecimento básico do Pacote Office.,Pró-Saúde Associação Beneficente de Assist. Social e Hospita,Há 3 dias
v1946044,Analista de Desenvolvimento Operacional Jr,Lençóis Paulista,Salário a combinar,1,2019-08-29,Júnior/Trainee,Requisitos: Superior Completo em Engenharia FlorestalVivência na área florestal (excelência ou desenvolvimento operacional) mecanização florestal e atividade profissional correlacionadas com as áreas afinsPacote Office.  Desejável: Conhecimento em SIG e software estatísticoInglês. Atividades: Planejar as atividades relacionadas ao desenvolvimento de tecnologias aplicadas na mecanização das atividades florestais Acompanhar e analisar o andamento de projetos de mecanização florestal quanto à qualidade produtividade e custo Assessorar a área de desenvolvimento e mecanização florestal dando suporte à organização dos projetos e à interface com outras áreas de interesse Assessorar os projetos na relação com terceiros e entidades do setor referente aos desenvolvidos em conjunto Participar ativamente do desenvolvimento de novas tecnologias acompanhar a aplicação nas atividades florestais fazer medições de tempos e movimentos gerar dados e relatórios de acompanhamento Assessorar nos projetos de pesquisa garantindo a obtenção de resultados consistentes de inovação tecnológica para melhoria dos processos produtivos da empresa Conhecer e cumprir as políticas de Qualidade Segurança Saúde Ocupacional e Meio Ambiente determinadas pela empresa assegurando que os requisitos e normas da área correspondam ao sistema adotado pela empresa.Essa posição também está disponível para pessoas com deficiência.,Bracell,Há 6 dias
v1946079,Gerente de Manutenção,Santo André,R$ 17.000 a R$ 18.000,1,2019-08-29,Gerência,Principais responsabilidades: Gerenciar os programas de execução de serviços de manutenção corretiva preventiva preditiva centrada na confiabilidade dos equipamentosExperiência comprovada em gerenciamento de crises e/ou paradas planejadas da operação. Ex Shutdown grandes paradasAnalisar resultados de performance através de dados estatísticos orientados por indicadores de manutenção .Ex Disponibilidade MTTR MTBF OEE controle de chamadosComprovar experiência em gerenciamento/aplicação de técnicas e ferramentas de manutenção preditivaAplicar o conceito de identificação de causa raiz para problemas crônicos através de metodologias de análise de falhas. Ex: 5 Porques Diagrama de Ishikawa etcIdentificar registrar e providenciar soluções para quaisquer problemas dos equipamentos que possam onerar a qualidade do produto processo e a segurança dos integrantesRealizar a gestão de custos de manutenção x BudgetRealizar a gestão de contratos de terceiros assegurando performance dos equipamentos e cumprimento das normas de segurançaAnalisar todo programa de treinamento e mudança de funções dos empregados e supervisores sob sua responsabilidade. Requisitos: Superior completo em EngenhariaExperiência em cargo de gestão de Manutenção e/ou Engenharia (Supervisor/Gerente de Manutenção)Inglês intermediário (Desejável avançado).,Bridgestone,Há 6 dias
v1921423,Analista de Atendimento ao Cliente Sr,Ribeirão Preto,Salário a combinar,1,2019-08-29,Sênior,Principais atribuições: Montar a estrutura do SAC e telemarketing Identificar melhorias e conduzir os projetos melhoria do SAC Programar e analisar indicadores orientando a equipe de atendimento para acompanhar performance da área e das pessoas Analisar chamados abertos para garantir a execução correta de procedimentos Analisar relatórios com dados coletados pela equipe de SAC identificando necessidades do cliente e garantir a tratativa das demandas pelos setores responsáveis Esclarecer dúvidas registrar  elogios sugestões e reclamações via telefone Elaborar relatórios sobre as suas atividades mensaisParticipar de treinamentos e garantir a efetividade e aderência do SAC Capacitar equipe de atendimento Realizar os lançamentos de dados de clientes e comerciais referentes aos contratos elaboração do controle e acompanhamento de planilhasAcompanhar as tarefas e desempenho dos indicadores através do painel de bordo Acompanhar a carteira de clientes e da prospecção de novos clientes Elaborar relatórios com estatísticas de visitas clientes cadastrados positivações de vendas Realizar manutenção da base de clientes ativos por território Acompanhar atividades realizadas com clientes (treinamentos dias de campo e outros) Requisitos: Graduação em Engenharia Agronômica  Conhecimento avançado em Excel Desejável conhecimento de sistemas como SAP e Salesforce Experiência em ferramentas de CRM NÓS VALORIZAMOS A DIVERSIDADE E BUSCAMOS A INCLUSÃO DE PROFISSIONAIS COM DEFICIÊNCIA (PcD)!,Ourofino Agrociência,10/07/2019
v1936635,Estágio Engenharia Experimental,São Bernardo do Campo,Salário a combinar,1,2019-08-29,Estágio,Atividades: Realizar medições e análises funcionais de amostras e protótipos de embreagem Registrar e analisar estatísticas dos resultados de testes funcionais Organizar o fluxo de entrada e saída dos testes funcionais e durabilidade em bancada Suporte no desenvolvimento de novas metodologias de testes funcionais e durabilidade Suporte no desenvolvimento e melhoria de equipamentos/dispositivos e softwares de testes Análise e relatórios de falhas funcionais de campo e desvios de produção Suporte na realização e análise de testes de bancada Elaborar relatórios e apresentações com resultados de testes Suporte aos técnicos e engenheiros de testes.Requisitos: Inglês Avançado Cursando Engenharia Mecânica Mecatrônica ou Automação Formação entre 2021 e 2023 Estudantes do período noturno (com disponibilidade para estagiar de Segunda à Sexta das 8h00 às 15h00 com 1 hora de refeição).Bolsa auxílio: 1º ano: R$ 1285 p/hora 2º ano: R$ 1383 p/hora 3º ano: R$ 1495 p/hora 4º ano: R$ 1616 p/hora 5º ano: R$ 1745 p/hora 6º ano: R$ 1745 p/horaBenefícios: Assistência Médica Restaurante Seguro de Vida Transporte,ZF DO BRASIL - São Bernardo do Campo,07/08/2019
v1935368,"Analista Analytics TI SR - BRF, Curitiba, Paraná, Brasil",Curitiba,Salário a combinar,2,2019-08-29,Sênior,Auxiliar a liderança no suporte aos produtos e soluções de Business Intelligence (BI) & AnalyticsGerar informações requeridas através de Dashboards ReportInterfaces com demais áreas de Tecnologia da companhia e de parceiros para garantir perenidade dos processos desenhadosRealizar testes para garantir a consistência e acuracidade das informações definidasManter e atualizar as ferramentas de Business Intelligence (BI) & Analytics e suas basesModelagem de Dados e Gerenciamento de Múltiplas Bases de DadosProver apoio técnico para geração dos relatórios existentes Dashboards ou outras ferramentasCriar e manter a documentação de projeto técnico para assegurar o desenvolvimento preciso de demandas futurasSeguir políticas procedimentos metodologias e regras de governança de TIAuxiliar gestão de Projetos e Demandas. Ensino Superior em TI Administração Estatística Engenharia ou afinsConhecimentos necessáriosConhecimentos desejáveis:Integration ServiceSQLPythonC SharpConexão API´sHadoop (Amazon S3 Azure Data Lake Google BigTable)Tecnologias Microsoft Azure para dados: Data Warehouse Data Bricks Analysis Services Data Factory etc.Inglês Avançado Desejável:SAP HanaBW Hana Power BI Tableau.,BRF,05/08/2019
v1932993,Supervisor de Atendimento,Não informado,Salário a combinar,1,2019-08-29,Supervisão/Coordenação,Procuramos por um talento que: Conhecimentos em Contencioso e Processo Civil Excel Avançado Experiência com gestão e análise de indicadores Experiência com liderança e desenvolvimento equipes operacionais.Você será responsável por: Será responsável por supervisionar equipes e monitorar o desempenho das rotinas dos colaboradores das áreas Organizar e conduzir o dia a dia dos processos operacionais da instituição Garantir o cumprimento dos prazos e SLA acordados Acompanhar a equipe nas atividades de montagem de subsídios e cumprimento de Obrigações de fazer Garantir a qualidade dos processos Monitorar a operação e as entregas Promover o desenvolvimento da equipe através de relacionamento e feedback Propor melhorias no processo e alinhamento do fluxo Dimensionar a equipe na área e entregáveis Acompanhar indicadores individuais e performance da equipe Promover o alinhamento com os stakeholders e gestão de conflitos com postura de facilitador Participar de reuniões de alinhamento de novos fluxos. Implementar e manter indicadores de processos produtivos e produtividade Mapear a necessidade de melhoria sistêmica do produto analisando sua viabilidade técnica e funcional. Você vai se destacar se:Ensino superior completo em Engenharia/Estatística matemática administração e áreas afins. Local de AtuaçãoValinhos/SP em horário ComercialGostou do que leu Legal!Então é só se candidatar ou indicar para um amigo mas atenção ler atentamente a descrição e BOA SORTE,Kroton Educacional,31/07/2019
v1946698,Técnico de Segurança do Trabalho,Belo Horizonte,Salário a combinar,1,2019-08-29,Pleno,"Realizar integração de novos funcionários Diariamente visitar e inspecionar todos os setores da empresa Determinar a utilização pelo trabalhador dos equipamentos de proteção individual (EPI)Inspecionar cadastrar e distribuir os extintores de incêndio Participar das reuniões ordinárias da CIPA (Comissão Interna de Prevenção de Acidentes) Treinar os novos membros da CIPA (Comissão Interna de Prevenção de Acidentes) Prestar apoio à SIPAT Levantar e estudar estatísticas de acidentes do trabalho doenças profissionais e do trabalho ""Avaliar a taxa de radiação emitida pelos equipamentos conferindo os dosímetros utilizados pelos funcionários locados nas salas de radiologia. "" Promover a Semana Interna de Prevenção de Acidentes do Trabalho ""Periodicamente elabora / atualiza o Programa de Prevenção de Riscos Ambientais (PPRA) em atendimento à Norma Regulamentadora"" ""Orientar os funcionários quanto aos exames médicos previstos no PCMSO (Programa de Controle Médico e Saúde Ocupacional)""  Acompanhar acidentes de trabalhoPesquisar e analisar as causas de doenças ocupacionais e as condições ambientais em que ocorreram Executar outras tarefas relacionadas com o cargo a critério do superior.  Dados da vaga: Horário: 08:00 ás 18:00Experiência na área da saúde conhecimento com a NR 10 e NR 32. Competências técnicas:Foco na qualidade abertura para mudanças Dinâmica e organizada.",Confidencial,02/08/2019
v1934787,Programa de Estágio 2020 - Ypê,Brasil,Salário a combinar,1,2019-08-29,Estágio,OBJETIVO DO PROGRAMAO objetivo do Programa de Estágio Ypê é proporcionar aos estudantes uma experiência de aprendizagem profissional em um ambiente onde possam desenvolver atividades de estágio de forma desafiadora criando objetivos específicos que serão guiados pelo orientador de estágio. LOCAIS DISPONÍVEIS·         Amparo (SP)·         Salto (SP)·         Anápolis (GO)·         Goiânia (GO)·         Simões Filho (BA). REQUISITOS• Cursos ElegíveisAdministraçãoAnálises de SistemasCiência da ComputaçãoCiências ContábeisDireitoEconomiaEngenharia da ComputaçãoEngenharia de Automação e controleEngenharia de ProduçãoEngenharia ElétricaEngenharia MecânicaEngenharia QuímicaEstatísticaMarketingPsicologiaPublicidade e PropagandaQuímica IndustrialRelações InternacionaisRelações Públicas • Ano de formaçãoPenúltimo e último ano da Graduação em 2020.• IdiomaInglês desejável REMUNERAÇÃO E BENEFÍCIOS·         Bolsaauxílio competitiva  ·         Fretado·         Assistência médica·         Assistência odontológica·         Vale alimentação·         Seguro de vida. PROCESSO SELETIVO ETAPAS• Inscrições e testes online 26/08 a 30/09• Dinâmica em grupo online Outubro• Painel e entrevistas presenciais com gestores  Novembro• Início do programa Janeiro/2020 Desejamos boa sorte a todos!Maiores infirmações acesse: www.estagioype.com.br,Confidencial,Há 3 dias
v1946809,Técnico em Segurança do Trabalho,Pouso Alegre,Salário a combinar,1,2019-08-29,Técnico,Principais responsabilidades: Cumprir toda legislação pertinente Inspecionar os equipamentos de proteção contra incêndios Promover campanhas palestras e outras formas de treinamento para a conscientização dos funcionários Garantir a execução das atividades de segurança do trabalho Assegurar que sejam minimizados ou eliminados os riscos e ocorrências de acidentes Promover inspeções nos locais de trabalho identificando riscos e tratandoos Gerir os EPIs Equipamentos de Proteção Individual (distribuição inspeção etc.) Fornecer apoio à CIPA Fornecer apoio à SIPAT organizando as atividades e recursos necessários Verificar extintores de incêndio Emitir relatório diário sobre condições de trabalho Elaborar APR (Análise Preliminar de Risco) Elaborar estatísticas Executar atividades afins necessárias ao bom desenvolvimento do setor. Formação/Conhecimentos Específicos: Curso Técnico Completo em Segurança do Trabalho Domínio do Pacote Office (Excel Word e Power Point) Imprescindível ter proficiência nas Normas: NR5 NR6 NR7 NR9 NR10 NR11 NR12 NR13 NR15 NR16 NR17 e as demais pertinentes a atividade Elaboração de APR (Análise Preliminar de Risco) Treinamentos voltados a área DDS Desejável experiência em indústria,XCMG BRASIL,Há 3 dias
v1947744,Estágio TI,Ribeirão Preto,Salário a combinar,1,2019-08-29,Estágio,Principais Atividades:Lançar requisições de compra e Folha de serviço no sistema SAPMonitorar as requisições de compras lançadas atuando como um facilitador entre a áreas de TI e ComprasSuporte no acompanhamento do orçamento de TI diretamente afetado pelo lançamento das requisições de comprasApoio na elaboração de controles e relatórios de status de indicadores de TIMonitorar a ferramenta de Service Desk fazendo o acompanhamento e encaminhamento das filas de chamados para os analistas das equipes de TIAnalisa e atende chamados básicos realiza testes e identifica a solução de incidentes e problemas simples e mais conhecidosEncaminhar para os analistas e especialistas à resolução de problemas mais complexos em relação ao funcionamento da operação como: paradas repentinas em servidores problemas em gerenciadores de email falhas de segurança gerenciamento de permissões etcRealizar atendimento a usuários estações de trabalho e sistema de forma remota por telefone ou no localElaborar atualizar e manter a documentação técnica básica do ambiente de TI assim como às planilhas de inventário relatórios estatísticos e os procedimentos entre outros garantindo que estejam disponíveis e atualizados.  Requisitos:Ensino Superior cursando em Tecnologia da Informação Ciências Contábeis Administração e FinançasConhecimento em Pacote Office ou Planilhas GoogleConhecimento em SAP será um diferencial.,Santa Helena,Há 2 dias
v1949028,Cientista de Dados,São Paulo,Salário a combinar,1,2019-08-29,Sênior,ATIVIDADES DA ÁREA:Criar analisar e otimizar a performance e engajamento das campanhas no CRMCaptar KPI’s no CRM de dados LTV e estratégiasDefinir estratégias de retenção por categorias e desenvolver um conhecimento aprofundado do que se adequa a cada tipo de usuárioMensurar o sucesso de todas as campanhas e gatilhos através de BI e da plataforma CRM para desenvolver dados e dashboardsTrabalhar com AI na definição de perfis e critérios de segmentação de dadosDesenvolver e implementar uma estrutura analítica no contexto de performance geral dos objetivos de marketing como a efetividade das mídias otimização da taxa de otimização engajamento do consumidor e personalizaçãoEntregar alta performance de Ciência de Dados incluindo informações da fonte de dados processos modelo/algoritmo desenvolvido e tornar insights em ações recomendáveis e sistemáticasAdepto em demonstrar tecnologias analíticas resolvendo problemas de negócios ad hoc inovando em possíveis soluções futuras e trabalhando com parceiros de tecnologia para traduzir suas inovações em soluções analíticas robustas e dimensionadas. REQUISITOS:Conhecimento avançado em BI AI CRM e Data ScienceExperiência e conhecimento em linguagens como Python R JavaInglês avançado e Espanhol (desejável)Graduação completa em Engenharia Estatística Matemática Data Science Marketing correlatas.,Bridgestone,Hoje
v1893917,Analista de Infraestrutura Sr.,Cotia,Salário a combinar,1,2019-08-29,Sênior,Realizar atividades técnicas na área de Tecnologia da Informação apoiando o planejamento organização e a execução de atribuições que envolvam o desenvolvimento a implantação e o acompanhamento dos projetos de infraestrutura de TI Propor melhorias aos processos existentes através de identificação de desvios nos níveis de segurança e disponibilidade estabelecidos Apoiar a condução de projetos de infraestrutura de TI Apoiar a gestão dos serviços de infraestrutura de TI sua operação manutenção e melhoria continua do ambiente bem como o encerramento de suas atividades (Data Center: Servidores LAN WAN acesso a internet VPN aparelhamento de TI softwares telefonia fixa telefonia móvel help desk etc.) banco de dados e atendimento local Servir de interface entre as áreas funcionais e os provedores de infraestrutura de TI Garantir que a documentação do ambiente o planejamento operacional a lista de inventário os relatórios estatísticos e os procedimentos entre outros estejam disponíveis e atualizados.Requisitos: Graduação completa em Análise de Sistemas Tecnologia da Informação Administração de Empresas ou cursos relacionados Inglês Intermediário Espanhol Intermediário será considerado diferencial Imprescindível experiência com Documentação e Segurança da Informação. Importante conhecer Microsoft Windows Server 2008/2012 Virtualização de Ambientes VM Ware/HyperV Exchange Server Monitoramento Servidores Zabbix Disaster Recovery Cloud Computing Governança de Ti ITIL e Cobit e tecnologia Storage.,Blau Farmacêutica,19/08/2019
v1941282,Analista de Dados,São Paulo,Salário a combinar,1,2019-08-29,Pleno,Responsabilidades Organizar dados e gerar relatórios utilizando ferramentas modernas de análise de dados para subsidiar processos de tomadas de decisão. Participar de projetos com a área cliente fazendo a relação entre as fontes de dados e a lógica de negócio. Gerar indicadores e insights para acompanhar métricas de resultados junto com a área de negócio. Trabalhar em colaboração com área para entender e manter o foco em suas necessidades analíticas incluindo a identificação de métricas e KPIs críticos além de fornecer insights através da mineração análise e visualização de dados viáveis para a tomada de decisão Criar e manter visualizações interativas avançadas por meio da interpretação e análise de dados integrando vários componentes de relatórios de várias fontes de dados Requisitos Nível de inglês avançado Conhecimento de processos de dados e analytics Conhecimento em Banco de Dados (DML Data Manipulation Language / DDL (Data Definition Language) Experiência em Modelagem de Dados Relacional e Multidimensional e técnica de segmentação Experiência em análise e visualização de dados (Power BI / Tableau) Conhecimento em ETL e automação (Integration Services) Data wrangling: limpeza e manipulação de dados extrair informações de arquivos (tais como: CSV Excel XML) Conhecimento e habilidade em linguagens de programação tais como: R Python C# Java Experiência prática em análise estatística.,Hospital Albert Einstein,11/06/2019
