idVaga,NomeVaga,Cidade,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,Empresa,DataPubli
v1939399,Especialista PDV (PcD),São Paulo,Salário a combinar,1,2019-09-03,Sênior,Descrição: Administrar e estar alinhado com as prioridades do product backlog de desenvolvimento e entregas dentro das prioridades da CIA trabalhando as prioridades buscando a melhor eficiência e com melhor resultado para CIA. Desenvolver administrar reportar prestar suporte e cobrar as incidências encontradas dentro das prioridades de operações e da CIA trabalhando e buscando a melhor eficiência e com melhor resultado para CIA. Garantir que o Product Backlog esteja sempre visível à todos de forma clara e transparente com datas e expectativas de entregas para que todos estejam alinhadas com as prioridades de operações e da CIA. Desenvolver novas funcionalidade e atualizações no qual seja específica de PDVs a fim de garantir uma entrega rápida e um baixo backlog de desenvolvimento. Relacionamento e coordenação técnica com a equipe da Espanha a fim de manter uma boa comunicação e efetividade das entregas garantido a correta evolução do sistema. Participar e pilotar projetos que envolvam a parte de informática do ponto de venda para garantir o que é possível fazer e adequar novas tecnologias e novos equipamentos de acordo com a estratégia de negócio da empresa. Entender criticar questionar e mapear as necessidades dos processos de negócio garantindo alta eficiência e performance dos interessados na criação e entrega das soluções de tecnologias propostas. Manter os produtos já entregues e desenvolvidos devidamente atualizados garantindo a disponibilidade de serviços e correto funcionamento das aplicações. Levantar requisitos funcionais e não funcionais de sistema a fim de garantir qualidade e cobertura em todos os pontos das solicitações e necessidades Mapear e descrever atores e casos de usos/user stories de sistema a fim de cobrir todas as áreas a serem envolvidas no projeto necessidades e treinamento. Definir complexidade dos requisitos de negócio através de ferramentas como a matriz de esforço e impacto e 5W2H a fim de definir a prioridade correta de cada necessidade. Elaborar documento de escopo do sistema garantindo que tenham claro a necessidade e com o melhor aproveitamento evitando retrabalho. Realizar reuniões de requisitos a fim de garantir a cobertura completa de necessidades de todos os possíveis interessados.Requisitos:Graduação em TINoções de sistemas integrados Windows AndroidPacote OfficeBig dataDesenvolvimento em linguagemC sobre Linux (C++) Linux console scripts (Bash) sistema de arquivos sockets pacotes (tgz rpm) ssh ftp programação de estrutura de dados clássica (pilhas ponteiros) abstração de dados sistema de controle de versão (cvs svn git) conhecimento webservice SOAP REST XML XSD Espanhol avançadoCompetências Técnicas:  Domínio – Análise de documento e sistemas. Domínio – Excel Domínio – Sistemas integrados e Big Data. Metodologia de trabalho Scrum Domínio – Desenvolvimento sobre Linux C++ Conhecimento WebserviceLocal de Trabalho: São Paulo SPHorário de Trabalho:De segunda a sextas das 8:00 às 17:48,Dia Brasil,12/08/2019
v1943694,Consultor de Novas Tecnologias e Transformação Digital,São Paulo,Salário a combinar,1,2019-09-03,Júnior/Trainee,Funções Conceitualização e implantação de soluções tecnológicas avançadas para problemas complexos que requerem um conhecimento elevado e específico dos negócios dos clientes nos seguintes âmbitos: ·         Implantação de Tecnologias Especialistas: Definição de arquiteturas Big Data Desenvolvimento de soluções e Implantação de ferramentas.·         Estratégia e Governança de TI: Planos Estratégicos de TI Servicing de IT Project Management Office (PMO) Transformação Organização e Eficiência.·         Gestão de Riscos e Regulação: Cibersegurança Qualidade e Governança do dado. Requisitos: Estudantes Recém formados ou com formação em Dezembro de 2019 nos cursos:Sistemas de Informação Ciências da Computação ou Engenharia da Computação.          Recémformados ou estudantes de último semestre.          Sólida trajetória acadêmica.          Dinamismo maturidade responsabilidade e capacidade de trabalho.          Nível de inglês avançado.          Alta capacidade de aprendizagem          Valorizamos o conhecimento de outros idiomas pósgraduações e cursos de especialização.          Uso avançado de linguagens de programação banco de dados e técnicas de engenharia de software.          Facilidade de integração em equipes multidisciplinares.          Disponibilidade para ViagensVaga disponível também para PCD's.,MANAGEMENT SOLUTIONS,20/08/2019
v1948944,Analista - Cientista de Dados,São Paulo,Salário a combinar,1,2019-09-03,Sênior,Local de Trabalho: São Paulo/SP Qual é a principal frente de atuação da equipe e o desafio do profissionalAtuar como representante de Anaytics nas áreas de negócios da NEXA (Brasil e Peru) Ter a visão e conhecimento dos Negócios e Processos (Estratégia e Operação) e entender os componentes de BI&Analytics da NEXA e como eles se integram para atender as demandas Stakeholder management com as diversas áreas da Cia Executar e acompanhar projetos e préprojetos de Analytics incluindo ‘MVPs’ e PoCs Dominar os componentes existentes a integração entre eles os modelos de informação em cada um e sugerir novos componentes de acordo com novas demandas da NEXA (Brasil e Peru) O que é necessário para se inscreverFormação superior em Engenharia ou Ciência da Computação ou Análise de Sistemas.Desejável Pósgraduação em Gestão de TI Business Intelligence ou Big Data.Inglês e espanhol intermediário. Experiência em Machine Learning Deep Learning Otimização e Modelos Estatísticos modelos de Decision Support & Automation e vivência com tecnologias Hadoop Spark linguagem R. #vempranexa,NEXA,Há 5 dias
v1939844,Engenheiro de Dados SR,Não informado,Salário a combinar,1,2019-09-03,Sênior,“Na Kroton transformamos a vida de milhares de pessoas por meio da educação. Dados estão no centro do nosso negócio e geram insights que nos ajudam a melhorar os nossos produtos e a experiência dos nossos alunos. Data engineering é uma atividade chave no desenvolvimento e melhora continua da nossa plataforma big data. Como parte desse time você irá participar em projetos desafiadores de alta visibilidade e terá impacto direto no resultado do negócio. Você construirá o pipeline de dados que alimenta BI modelos de machine learning e inteligência artificial. Você ajudará a modelar a próxima geração de modelo de dados facilitando o consumo de dados por analytics ciência de dados negócio e demais stakeholders habilitando a tomada de decisões de forma melhor e mais rápida. Para ter sucesso nessa posição você é apaixonado por dados analytics e transformação digital e está acostumado em trabalhar em um ambiente desafiador e de alta velocidade.” Atividades e responsabilidades: Desenvolver rotinas ETL utilizando Spark Hadoop PowerCenter entre outros Limpar e preparar dados para análise Modelar dados definir e implementar melhores práticas Automatizar workflows e elementos recorrentes no pipeline.Características/experiências necessárias: Conhecimento em modelagem de dados e ETL Experiência sólida em Python (ou outra linguagem de script) Spark e SQL Conhecimento de ecossistema AWS e GitHub.Diferenciais Experiência com a cultura DevOps Conhecimento em automação de testes e arquitetura Conhecimento da metodologia SAFe (scaled agile framework) Experiência anterior com Analytics e Data Science.Formação Acadêmica:Nível superior completo nas áreas de TI engenharia matemática ou especialização técnica relacionada.  Local de Atuação São Paulo/SP em horário ComercialGostou do que leu Legal!Então é só se candidatar ou indicar para um amigo mas atenção ler atentamente a descrição e BOA SORTE,Kroton Educacional,13/08/2019
v1950648,Coordenador de BI,São Paulo,Salário a combinar,1,2019-09-03,Supervisão/Coordenação,Responsabilidades e Atribuições:Liderar a análise de dados de audiência jornada comportamento e engajamento dos usuários em diversos portais e produtos realizando diagnóstico de pontos de melhoria e otimização para conversão em assinaturasResponsável pela manutenção da conta de analytics da empresa incluindo tagueamentos e camada de dadosDeverá apoiar e alinhar demandas com diversos times (produtos comercial assinatura marketing redação) proporcionando dados e insights de performance para toda a empresaSer referência em funcionalidades de analytics e métricas digitais de preferência com certificações de Google Analytics Google Optimize Google Ads e GTMAcompanhar desenvolvimento e automatização de relatóriosLiderança de pessoas (6 colaboradores)Defensor de uma cultura voltado ao usuário usando indicadores de sucesso para comprovar testes e hipóteses.Conhecimentos NecessáriosExperiência prévia em projetos digitais mídia CRM e big data de modo geral como implementação de ferramentas e/ou sala de performance serão diferenciais.Detalhes da vaga: Vaga CLT Salário fixo + Benefícios Horário de trabalho: Comercial Local de trabalho: Bairro do Limão SP.,Estadão,Ontem
v1950637,Coordenador de BI,São Paulo,Salário a combinar,1,2019-09-03,Supervisão/Coordenação,Responsabilidades e Atribuições:Liderar a análise de dados de audiência jornada comportamento e engajamento dos usuários em diversos portais e produtos realizando diagnóstico de pontos de melhoria e otimização para conversão em assinaturasResponsável pela manutenção da conta de analytics da empresa incluindo tagueamentos e camada de dadosDeverá apoiar e alinhar demandas com diversos times (produtos comercial assinatura marketing redação) proporcionando dados e insights de performance para toda a empresaSer referência em funcionalidades de analytics e métricas digitais de preferência com certificações de Google Analytics Google Optimize Google Ads e GTMAcompanhar desenvolvimento e automatização de relatóriosLiderança de pessoas (6 colaboradores)Defensor de uma cultura voltado ao usuário usando indicadores de sucesso para comprovar testes e hipóteses.Conhecimentos NecessáriosExperiência prévia em projetos digitais mídia CRM e big data de modo geral como implementação de ferramentas e/ou sala de performance serão diferenciais.Detalhes da vaga: Vaga CLT Salário fixo + Benefícios Horário de trabalho: Comercial Local de trabalho: Bairro do Limão SP.,Estadão,Ontem
v1935447,Analista de Risco,São Paulo,Salário a combinar,1,2019-09-03,Sênior,Juntese a Accenture e ajude a transformar as organizações e comunidades em todo o mundo. A Accenture é uma das principais consultorias de gestão serviços de tecnologia e outsourcing.Nossos profissionais na estrutura de Client & Market geram um crescimento rentável desenvolvendo insights aumentando a relevância expandindo a parcela de mercado e criando oportunidades. Eles se desenvolvem profissionalmente atuando diretamente com o mercado e gerando impacto imediato nas vendas.Os principais requisitos para as vagas são:Superior completo em Estatística engenharia economia matemática física ciência da computação tecnologia da informação ou cursos correlatos Desejável especialização em Big Data e Machine learningExperiência com Modelagem Preditiva de Risco (Crédito Fraude Cobrança Sinistro) Domínio em MS Office Boa comunicação e flexibilidade para gerenciamento de prazos e apresentações Dinamismo para entrega de resultados com qualidade e comprometimento de prazo Habilidade e experiência na manipulação e mineração de grandes volumes de dados Proficiência e experiência de trabalho em desenvolvimento de modelos estatísticos e análise de dados Experiência em linguagens de programação como SAS R ou SQL Experiência com modelos preditivos (Logística GLM Rede Neural Séries Temporais) e análise multivariadaHabilidade na construção de apresentações de análises e resultados para clientes.,Recrutamento Accenture,05/08/2019
v1940261,Coordenador de Monitoramento,São Paulo,Salário a combinar,1,2019-09-03,Supervisão/Coordenação,Se você é apaixonado pela Educação e inovação em tecnologia para Educação valoriza o uso e análise de dados para tomada de decisão é pragmático pensa fora da caixa e é capaz de articular e se comunicar com diferentes públicos venha trabalhar com a gente! O profissional será responsável pelo monitoramento dos resultados Institucionais – estratégia e projetos de forma a permitir a análise e decisão com base em evidências otimizando o tempo e esforços despendidos por todos os envolvidos (diretoria lideranças e equipes).Responsabilidades: Gerencia os processos de monitoramento dos indicadores Gerencia a equipe que analisa informações levanta evidências e elabora apresentações e dashboards para a tomada de decisão gerencial prestação de contas e produção e divulgação de conhecimento. Gerencia projetos internos estudos cenários e análises de indicadores referentes à Educação subsidiando as lideranças em análises de oportunidade de negócio. Gerencia o monitoramento e a mensuração do compliance dos dados garantindo os padrões e processos. Gerencia os reportes executivos e operacionais com os principais indicadores institucionais e apresentações estratégicas baseadas em análises de resultados. Implementa o desdobramento e alinhamento da estratégia institucional participando da construção de planejamento governança e processos de projeto para aumentar a eficiência e melhorar a velocidade no alinhamento e execução. Requisitos: Sólida formação em uso e análise de dados. Experiência com gestão de processos projetos indicadores monitoramento e avaliação de resultados. Conhecimentos em software estatístico (por exemplo Stata ou R). Conhecimento em banco de dados ferramentas de BI big data e data analytics. Conhecimento em planejamento estratégico Teoria da Mudança e metodologias de avaliação de impacto. Conhecimento avançado em pacote Office (Excel e Power Point). Habilidade de escrita produção e sistematização de textos / conteúdo. Diferencial: Experiência com Educação Consultoria Monitoramento de projetos sociais e/ou políticas públicas. Formação: Administração de Empresas Economia Engenharia Estatística Relações Internacionais ou áreas correlatas. Pósgraduação. Idiomas e fluência: Inglês Avançado.  Local de trabalho: Pinheiros/ SP,Instituto Ayrton Senna,13/08/2019
v1949917,Analista DBM Pleno,São Paulo,Salário a combinar,1,2019-09-03,Pleno,**TODAS AS NOSSAS POSIÇÕES TAMBÉM SÃO DESTINADAS A PESSOAS COM DEFICIÊNCIA** Esta vaga será conduzida pela equipe interna de Recrutamento e Seleção da MAPFRE Brasil não havendo qualquer parceria com consultorias ou empresas terceiras. ANALISTA DBM PLENOResponsável por administrar o DBM realizar extrações para as ações de marketing acompanhar o retorno de campanhas desenvolver indicadores avaliar as melhores práticas de governança qualidade de dados e propor projetos de melhorias. PRINCIPAIS ATIVIDADES:·         Tratamento manipulação e extração de dados para ações de marketing estudos específicos e tarefas ADHOC·         Acompanhamento de projetos de melhorias do DBM propostos pela MAPFRE Espanha·         Desenvolvimento e divulgação de painéis de indicadores de clientes·         Mapeamento e sugestões de melhorias em relação ao DBM·         Criação e manutenção de rotinas de extrações com o objetivo de ampliar as visões do DBM e facilitar todo o processo de extração·         Gestão da qualidade de dados promovendo campanhas para a sua melhoria contínua·         Acompanhamento de novas tecnologias e tendências em banco de dados. PREREQUISITOS:Superior Completo Conhecimento e experiência em Banco de dados relacional (SQL ORACLE DB2) programação (utilizando o SAS GUIDE) e desenvolvimento de query’s em PLSQL e TSQLManuseio em Ferramentas de BI (Tableau IBM – Cognos QLIK)Manipulação de dados utilizando Excel (todo o processo de ETL  ferramentas de ETL SSIS DataStage Talend)Experiência com criação de indicadoresConhecimento em arquiteturas de BIG DATA BI e Data Lake.    BENEFÍCIOS:ValeRefeição Vale Alimentação Vale Transporte Assistência Médica Assistência Odontológica Seguro de Vida Seguro Decessos Previdência Privada Participação nos Lucros e Resultados Auxilio Creche / Babá Treinamentos Internos e Capacitações.  LOCAL:São Paulo / SP  Na MAPFRE respeitamos a diversidade e trabalhamos para promover uma cultura inclusiva que busca a equidade e valoriza as diferenças (Gênero PcD LGBTT Raça e Etnia e Gerações).,MAPFRE BRASIL,Há 4 dias
v1950419,Analista de Dados Sênior - Foco em Gestão de Riscos e Negócio,São Paulo,Salário a combinar,1,2019-09-03,Sênior,A área de gestão de riscos e compliance tem como principal papel suportar a organização na administração dos riscos através de métodos e ferramentas de priorização knowhow de controles internos e gestão sobre os planos de ação definidos para mitigação dos riscos. Além disso é responsável por implementar o programa de compliance que permita à Administração da Companhia conhecer suas vulnerabilidades no que diz respeito à conformidade legal e também apoiar no estabelecimento de diretrizes e ferramentas que criem e suportem um ambiente de integridade. Principais responsabilidades da função: Nesta posição o profissional será responsável pela construção análise e tratamento de dados utilizandose de ferramentas e métodos de Big Data Data analytics explorando os dados de vários ângulos para determinar fraquezas escondidas tendências e oportunidadesentre outros sempre com objetivo de atuar diretamente e apoiar as áreas de Auditoria Gestão de Riscos e Compliance na identificação de vulnerabilidades que possam comprometer o alcance dos objetivos da Companhia.Irá prover à gerência à Diretoria Comitê e Conselho informações atualizadas à respeito dos riscos controles e planos de ação através da estruturação de relatórios periódicos.  Prérequisitos:Experiência prévia atuando com análise e processamento de dados especialmente com aplicação e foco nas áreas de Auditoria e Gestão de Riscos.Curso superior completo em áreas correlatas às competências exigidas para a função.  Metodologias de Gerenciamento de Riscos (COSO e ISO 31.000) SOX (Lei Sarbanes Oxley – Controles Internos) Metodologias de Auditoria Interna.  Análise de dados (especialmente em ferramenta ACL) conhecimento de SAP base dados ferramentas de BI (Business Inteligence) etc. Boa escrita capacidade de comunicação e preparação de materiais executivos. Conhecimento Avançado em EXCEL.  Conhecimento em QLIKSense ou ferramentas semelhantes experiencia com linguagem de programação estatística (R Python etc.) conhecimento/experiência em desenvolvimento de soluções de automatização de atividades manuais (RPAs).    Local de atuação: Zona Sul Jabaquara SP,Grupo Fleury,Ontem
v1922813,Especialista Oracle Exadata,Barueri,Salário a combinar,1,2019-09-03,Sênior,Principais atividades: Atuar como suporte as soluções de Banco de Dados corporativos em baixa plataforma como Oracle Exadata SQL DB2 e MySQL e na definição e implantação dos novos modelosDefinição da arquitetura de Infraestrutura para banco de dados e atuar em projetos para implantação de Banco de dadosDefinição de processos de melhoria contínua e otimização dos processos de banco de dadosAvaliação de custo e benefício da solução de infraestruturaAcionamento e direcionamento de fornecedores que atuam na prestação de serviços. Requisitos do Perfil:Formação em Tecnologia da Informação ou outra áreas de TecnologiaBanco de Dados ou Big DataExperiência em Suporte a Banco de Dados(Oracle Exadata). O que esperamos de você:Compromisso com o clienteAptidões técnicasGestão de Processos. Remuneração Benefícios e Vantagens:A Boa Vista SCPC oferece um programa de benefícios flexíveis e você poderá distribuílos de acordo com suas necessidades.Jornada de 40 horas semanaisRemuneração compatível com o mercadoParticipação nos Resultados (PPR)Assistência MédicaAssistência OdontológicaVale Refeição/AlimentaçãoVale transportePrevidência PrivadaSeguro de vidaConvênio farmáciaConvênio SESCDayoff no dia do seu aniversário + ingresso para cinemaEspaços exclusivos para refeições lazer e descansoAmbulatório com consultas assistenciais para dependentes legais incluindo vacinas sazonais. Local de trabalho: Alphaville (Barueri/SP),Boa Vista SCPC,07/08/2019
v1947194,Líder Técnico de Arquitetura de Soluções,São Paulo,Salário a combinar,2,2019-09-03,Supervisão/Coordenação,Nós da Korn Ferry estamos apoiando a Gerdau em seu processo de Transformação Digital. A Gerdau é a maior empresa brasileira produtora de Aço além de ser uma das principais fornecedoras de Aço Longo na América Latina e Aços Especiais no Mundo. Atualmente ocupa o posto de maior recicladora da América Latina.Venha fazer parte deste Time como:  Líder Técnico de Arquitetura de SoluçõesEmprega arquiteturas de referência para orientar as atividades de desenvolvimento e implantação de soluções. Ele lidera e executa atividades técnicas remove impedimentos técnicos facilita o uso de ferramentas e de processos de provisionamento. Quando necessário ele busca apoio na função de Arquitetura para tratar de situações ainda não previstas ou de exceção.É o Arquiteto mãonamassa Residente nos Squads! Requisitos:Conhecimento dos principais padrões de desenvolvimento de produtos digitais e de infraestrutura.Conhecimento em APIs Cloud Devops e Big DataConhecimento dos processos e ferramentas de provisionamento e monitoraçãoTer trabalhado com metodologia ágilExperiência com levantamento de requisitosConhecer as diversas formas de integração de sistemas distribuídos SSaber opinar sobre Microserviços Desejáveis:Conhecer Mulesoft AWSConhecimento de mais de um paradigma de programação (OO Funcional ou Estruturada)Conhecer sobre containers (Kubernetes é diferencial)Medir impactos de rede e segurança de informação nas soluções Contratação: CLTBenefícios: Assistência Médica Odonto Seguro de Vida Estacionamento ou VT e Previdência ValeRefeição.Escritório próximo dos principais pontos de transporte – Prédio Eldorado Tower em Pinheiros ao lado do Shopping.,Korn Ferry,26/08/2019
v1950547,Consultor (a) - Desenvolverdor ServiceNow,São Paulo,Salário a combinar,1,2019-09-03,Sênior,No processo de encantamento do cliente atuar no relacionamento com grandes corporações governo pequenas médias e grandes empresas é o que mais te agrada Se é isso que faz a sua cabeça o B2B da Vivo é o caminho mais promissor para você. Desenvolva canais de vendas planeje e acompanhe os processos de venda e pósvenda defina diretrizes ofertas campanhas metas comerciais e planos de incentivo. Mais do que conquistar aqui a missão é desenvolver e manter os clientes com um portfólio completo de soluções de mobilidade voz e dados fixos produtos digitais e de TI como Data Center Segurança Big Data além de inovações alinhadas à estratégia global. Nosso trabalho contribui com o crescimento da receita e da base de clientes corporativos da Vivo.  O que você terá de responsabilidades: Responsável pelo desenvolvimento de novas soluções com a plataforma Service Now e integração a outras Portais InternosConstrução de Jobs em Sql ServerInglês intermediário.Desenvolver aplicações FrontEnd com  HTML5 CSS C # Angulas JS Bootstrap React e JavaScript Desenvolver APIs usando JavaScript.O que buscamos em você: Formação Superior em Engenharia/Ciência da computação Sistemas de Informação Tecnólogo em TI ou área afinsConhecimento em Desenvolvimento e Manutenção na plataforma Service Now e nas linguagens HTML Angular vs 4 ou + C# e ASP.NET MVCConhecimento de banco de dados SQL Server 05/08/08R2/12/14 principalmente em Tsql criação de views e proceduresConhecimento em ETL: SSIS Sql Server Integration Services.O que oferecemos para você*Remuneração compatível com o mercadoVale Refeição e Vale AlimentaçãoPlano de Saúde e OdontológicoBenefício de academiaSeguro de VidaComplemento Salarial por AfastamentoPrevidência PrivadaPPRHorário FlexívelDay Off no AniversárioAuxilio creche e babá (para mães ou pais)Auxilio para filhos com deficiênciaAparelho celular e plano corporativoEntre outros*de acordo com a política de elegibilidade determinada pela empresa Temos uma cultura que valoriza a diversidade as diferenças e o potencial das pessoas.Agradecemos pelo seu interesse.Recursos Humanos | Telefônica,Telefônica Brasil,Ontem
v1921803,Analista de Infraestrutura de TI - Pleno,Belo Horizonte,Salário a combinar,1,2019-09-03,Pleno,A TI é a protagonista da evolução e digitalização da manufatura. A ArcelorMittal Sistemas atende às empresas do Grupo ArcelorMittal no perímetro Américas: Brasil Canadá EUA México Costa Rica e Argentina sendo considerada um referencial na gestão de TI com atuação nas frentes de Sistemas e Infraestrutura de TI. Com o desafio de suportar e alavancar a digitalização das usinas em direção à Indústria 4.0 bem como obter ganho de produtividade e otimização de recursos essa área tem investido no uso de novas tecnologias como Big Data Ciências de Dados Automação Drones Robótica Cloud e busca profissionais que vão ser fomentadores dessa transformação digital.Temos em aberto uma oportunidade para Analista de Infraestrutura de TI Pleno e caso tenha interesse em vir a compor nosso Time o/a convidamos a confirmar sua inscrição.Sua principais responsabilidades serão:Administração dos SGBD realizando atividades de DBA tais como: análise/ajustes de performance análise de capacidade aplicação de Upgrade e support package migração de versão SAP homogeneous system copy execução de atividades de rotina da área atendimento de incidentes de requisições de serviços e resolução de problemas.Reuniões/Interações com clientes para apresentação de relatórios mensais sanar dúvidas explicações sobre crises etc. Isto tanto para clientes nacionais quanto internacionais. Estamos buscando profissionais que possuam os seguintes requisitos: Graduação completa em Ciência da Computação Ciência da Informação ou AfinsExperiência como Analista de Banco de dadosQue possuam inglês intermediário (desejável avançado)Conhecimento de banco de dados Oracle SQL Server Sybase e HANA (pelo menos em 2 desses SGBD).,ArcelorMittal Brasil,10/07/2019
v1937162,Consultor Hadoop,Barueri,Salário a combinar,1,2019-09-03,Sênior,Descrição do Cargo:Esta oportunidade é para você que atua com Big Data para definição da estrutura de ingestão e processos de preparação para o processamento analitico.Você desenhará componentes de tratamento e acesso de dados através das ferramentas do Ecossistema Hadoop/Cloudera. Definirá politicas de atualização bem como mecanismos de consumo e acesso às informaçoes incluindo requisitos de segurança. Requisitos do Perfil:·         Graduação completa em Tecnologia da Informação ou áreas relacionadas·         Inglês avançado·         Habilidades avançadas em Excel. O que esperamos de você:·         Arquitetura de dados ou BI·         Especialização em ambiente Hadoop·         Experiencia em projeto de integração de sistemas e ingestão de dados·         Conhecimento avançado em Hbase Spark Phynton SQL Linux e ShellScript. Remuneração Benefícios e Vantagens: A Boa Vista SCPC oferece um programa de benefícios flexíveis e você poderá distribuílos de acordo com suas necessidades:·         Remuneração compatível com o mercado·         Jornada de 40 horas semanais em horário flexível·         Trabalho em jornada flexível·         Participação nos Resultados (PPR)·         Assistência Médica·         Assistência Odontológica·         Vale Refeição/Alimentação·         Transporte fretado para diversas regiões conforme disponibilidade/Vale transporte·         Previdência Privada com coparticipação da Boa Vista·         Seguro de vida·         Convênio farmácia·         Convênio SESC·         Wifi liberado em todas as áreas·         Dayoff no dia do seu aniversário + ingresso para cinema​·         Espaços exclusivos para refeições lazer e descanso com rede bebidas quentes frigobar televisão video game mesa de sinuca pingpong e outros jogos·         Ambulatório com consultas assistenciais para dependentes legais incluindo campanhas de vacinas sazonais·         PAE – Programa de Assistência ao Empregado e Familiares com atendimento de equipe multidisciplinar por telefone composta por Assistente Social Psicólogos Advogados e Nutricionistas 24 horas por dia 7 dias da semana sem qualquer custo.Local de Trabalho: Alphaville Barueri,Boa Vista SCPC,07/08/2019
v1922940,Analista de Segurança da Informação Sênior (Proteção de Dados),Rio de Janeiro,Salário a combinar,1,2019-09-03,Sênior,Formação acadêmica:Ensino superior completo em Ciências da Computação Tecnologia da Informação Informática Segurança da Informação Matemática ou áreas afins. Prérequisitos:Conhecimentos necessários:Sistemas Operacionais Windows e UnixBanco de dados relacionais e não Relacionais (NoSQL)Ferramentas de CASBFerramentas DLPClassificação da InformaçãoNuvens públicas e privadas (Azure AWS Oracle etc)REST JSON OpenID OAuth WebToken SAML SSOPCI\DSSMascaramento de Dados Experiências necessárias:Privacidade e/ou Proteção de Dados atuação em instituição financeira será um diferencialConstrução de controles para proteção de dadosSegurança de banco de dados para definição de hardening e assessment em ambientes críticosSegurança para big data definindo arquitetura e hardeningRequisitos para processamento seguro de dados na forma de regulamentos de privacidade (por exemplo GDPR LGPD) regulamentos específicos para computação em nuvem e outros padrões de segurança específicos de dados (por exemplo PCI DSS)Desenvolvimento de políticas de armazenamento implantações de criptografias e outrosGestão de projetos e gestão de mudanças Certificações:Certificação ISO27002 (obrigatório)Certificação Security + (desejável)Certificação CISSP (desejável) Principais responsabilidades:Desenvolver processos de classificação da informação e implementálas junto as áreas de negócioRevisar e orientar sobre a implementação dos princípios de Segurança de Dados PessoaisRealizar avaliações de risco de fornecedores conforme metodologia e processos internosDesenvolver e implementar controles para privacidades de dadosAtuar em projetos definindo requisitos de segurança da informação para proteção de dadosDesenvolver materiais produtos processos e métodos relacionados à segurança da informação  Pacote de Benefícios:Assistência médica Assistência odontológica Vale alimentação Vale refeição Vale transporte Auxílio creche ou babá Serviço de Assistência Funeral Seguro de vida Previdência privada Bônus de curto prazo (PLR),Icatu Seguros,12/07/2019
v1944988,Engenheiro de Dados,São Paulo,Salário a combinar,1,2019-09-03,Sênior,• Construir avaliar e executar scripts de atualização de dados de forma performática.• Garantir as melhores práticas em relação a modelagem e persistência de dados.• Conhecer o modelo/regras de negócio para garantir a governança da informação.• Atuar juntos desenvolvedores administradores de dados cientistas de dados equipe de infra e Product Owner a fim de criar soluções de dados.• Catalogar os produtos e serviços.• Garantir a integração dos dados para possibilitar o cruzamento de informações e acompanhamento de métricas.• Garantir que as políticas de segurança estão sendo aplicadas na camada de acesso aos dados.• Fomentar a utilização de técnicas de automação para provisionamento configuração e monitoramento dos ambientes de banco de dados. Principais Requisitos• Superior completo em Tecnologia da Informação Engenharia da Computação Ciência da Computação ou áreas correlatas.• Conhecimento de Java SQL Linux Shell• Experiência em projetos Big Data processamento distribuído (HDFS Hive ou Impala HBase Spark Kafka Scala Sqoop Storm)• Experiência em ambientes de alta criticidade.• Conhecimento. em modelagem de dados relacional e não relacional.• Experiência em banco de dados Oracle SQL Server e MySQL• Cultura DevOps (fazer parte de um time DevOps e aprender outras tecnologias de persistência de dados). São considerados Diferenciais • Experiência em banco de dados NoSQL(Hbase Cassandra MongoDB).• Experiência com ferramentas de ETL e integração de dados.• Conhecimento em ferramentas para gestão de dados (ciclo de vida de dados replicações de dados real time mascaramento de dados).• Conhecimento de sistemas distribuídos e aplicações web. O que oferecemos: • Salário CLT avaliaremos a pretensão salarial x expertise• Valerefeição de R$4500 por dia• Assistência Médica e Odontologica– SulAmérica• Auxílio Educação/Idiomas e Auxílio Faculdade/PósGraduação • Snacks e bebidas free no escritório• Pagamento semanal• Horário flexível• Convênio com Gympass• Sem Dress Code aqui você pode trabalhar de camiseta bermuda etc. afinal o que importa é seu resultado!  Achou essa oportunidade a sua cara Nós queremos te conhecer!,ATLAS QUANTUM,21/08/2019
