idVaga,NomeVaga,Cidade,UF,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,DataPubli,Pesquisa
15349175,Analista de Business Intelligence,Cuiaba,MT,"R$ 4.290,00",1,2019-09-18,Profissional,Atuar com administração de usuários e objetos no banco de dados Oracle; habilidades na modelagem multidimensional; gerenciamento de catálogo do administration Tools; projetos no Oracle Data Integrator e Administração de usuários; grupos e permissões no weblogic; instalação e upgrade do Oracle Business Intelligence; Oracle Data Integrato. Experiência em ambientes de grande porte e críticos; realizando atividades de monitoramento; administração; performance; segurança e aperfeiçoamento contínuo. Ensino Superior completo na área de Tecnologia da Informação. Conhecimento: Sistema Operacional: Oracle Linux; CentOS; Linux RedHat; banco de dados Oracle; Oracle Business Intelligence; Administration Tools; Oracle Data Integrator; Weblogic; virtualização VMWare e OracleVM; Aplicação de Patch Set Update and Critical Patch Update; Upgrade Oracle Business Intelligence; Weblogic; modelagem relacional; modelagem orientada a objetos e Modelagem Multidimensional; linguagem SQL; PL/SQL; ferramentas SQL Developer; PL/SQL; Oracle Enterprise Cloud Control; administração de ambientes de Business Intelligence de Alta Disponibilidade. Experiência em gerenciamento de usuários; roles e objetos do banco de dados; gerenciamento de projetos no Oracle Data Integrator; gerenciamento da camada semântica no Administration Tools; gerenciamento de agentes e repositórios Oracle Data Integrator e Oracle Business Intelligence e Ferramentas de engenharia de software assistida por computador (CASE).,2019-08-09T20:59:59-0300,Data Scientist
15349275,Analista de Business Intelligence,Rio de Janeiro,RJ,"De R$ 4.001,00 a R$ 5.000,00",1,2019-09-18,Profissional,Desenvolvimento de consultas ad-hocExecução de relatórios em PL/SQLExtração de dados em base oracle.Modelagem de dados das especificações de consultas para ferramentas de divulgação de dados corporativosExecução de processos de coleta e organização de informações estratégicas.Desejável conhecimento nas ferramentas MicroStrategy; Pentaho e PowerCenter. Curso superior completo em Análise de Sistemas; Matemática; Ciência da Computação; Tecnologia em Gestão da Tecnologia da Informação; Tecnologia em Análise de Sistemas; ou curso em outras áreas e Pós-graduação na área de Tecnologia da Informação (carga horária mínima de 360 horas).Necessário Curso PL/SQL e SQL; com carga horária mínima de 24 horas para cada curso.,2019-08-09T20:59:59-0300,Data Scientist
15356639,Analista de Business Intelligence,Brasilia,DF,A Combinar,1,2019-09-18,Profissional,Analisa e levanta requisitos; define modelagem e modelos de dados a serem tratados e transformados e estuda a melhor ferramenta para extração de dados. Desenvolver painéis analíticos (Qlickview). Desenvolver rotinas de extração (Talend Open Studio; Microsoft SQL) Evoluir rotinas de extração. Avaliar problemas e incidentes; propor e realizar correções. Diagnosticar lentidão; consumo excessivo e corrigir. Atualizar componentes; frameworks e plug-ins. Graduação em curso de nível superior na área de TI; Engenharia ou Estatística; ou conclusão de qualquer curso superior acompanhado de certificação na área de Tecnologia da Informação. Conhecimento em programação em PL/SQL; SQL; Oracle e conhecimentos desejáveis em Power Designer; Administração de dados; ETL; Power BI e Qlik View. Elaboração de fluxos e procedimentos para extração; transformação e carga de dados. Implementação de técnicas de banco de dados para manipulação de grande volume de dados e implementação de técnicas de otimização de consultas. Conhecimento dos padrões de interoperabilidade do Governo (ePING) e modelo de acessibilidade em governo eletrônico (eMAG). Conhecimento das normas de segurança da informação e comunicações aplicáveis a sistemas de informação.,2019-08-12T20:59:59-0300,Data Scientist
15085035,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-18,Profissional,Analisa e levanta requisitos; define modelagem e modelos de dados a serem tratados e transformados. Experiência em programação VBA / SQL e Power BI; conhecimento em ETL Extract Transform Load (Ex. de softwares: Pentaho) e ferramenta de automação (Scheduler Windows; Jenkins; Selenium; Visual Studio).,2019-07-31T20:59:59-0300,Data Scientist
15296839,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-18,Profissional,Atuar com suporte a área de formulação de relatórios e manutenção dos já existentes; manutenção mensal do OTB do varejo; análises dos indicadores e da estratificação diária do varejo. VAGA INCLUSIVA (PCD). Conhecimentos em Excel avançado + VBA;  Querry; SQL; PPT avançado.Necessário conhecimento no varejo de moda ou serviços. Conhecimento com Qlikview será um diferencial.,2019-08-05T20:59:59-0300,Data Scientist
15302660,Estatístico,Guarulhos,SP,A Combinar,1,2019-09-18,Profissional,Analisar resultados e dados de processo produtivo-plano de amostragem para validação de processos e dados de controle de qualidade de produtos farmacêuticos; visando melhores entendimentos; investigações; redução de desvios e consequentemente aumento de confiabilidade analítica;Atuar em ferramentas e calcular limites de gráficos de tendência dos estudos em desenvolvimento. Avaliar tendências e riscos de resultados fora dos limites esperados nos estudos de estabilidade.Auxiliar na elaboração de DOE com objetivo de melhorar robustez dos métodos analíticos/ desenvolvimento de produtos. Superior Completo em Estatística ou Matemática.Desejável Pós-graduação na área.Inglês Intermediário/ Avançado.,2019-07-31T20:59:59-0300,Data Scientist
15306141,Analista de Business Intelligence,Salvador,BA,"De R$ 2.001,00 a R$ 3.000,00",1,2019-09-18,Profissional,Preparar dashboards; relatórios personalizados usando a ferramenta Power BI. Realizar extração de dados de diversas fontes de dados (banco de dados; APIs e Excel). Preparar transformações e Jobs de ETL. Conhecimentos reais em ETL/SQL e preferencialmente ao menos uma breve experiência no mercado. É desejável conhecimento na ferramenta PENTAHO (PDI) + Power BI + Postgres + MySQL.,2019-08-02T20:59:59-0300,Data Scientist
15306141,Analista de Business Intelligence,Valinhos,SP,"De R$ 2.001,00 a R$ 3.000,00",1,2019-09-18,Profissional,Preparar dashboards; relatórios personalizados usando a ferramenta Power BI. Realizar extração de dados de diversas fontes de dados (banco de dados; APIs e Excel). Preparar transformações e Jobs de ETL. Conhecimentos reais em ETL/SQL e preferencialmente ao menos uma breve experiência no mercado. É desejável conhecimento na ferramenta PENTAHO (PDI) + Power BI + Postgres + MySQL.,2019-08-02T20:59:59-0300,Data Scientist
15306531,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-18,Profissional,Definição de requisitos junto ao usuário final; criação de relatórios com Power BI; criação de dashboards; publicação e disponibilização dos resultados para múltiplos usuários. Experiência na função. Desejável apresentar portfólio com materiais já criados. Ensino Superior em áreas correlatas a TI.,2019-08-01T20:59:59-0300,Data Scientist
15312606,Analista de Business Intelligence,Curitiba,PR,"De R$ 3.001,00 a R$ 4.000,00",1,2019-09-18,Profissional,Desenvolver e manter painéis com informações gerenciais / operacionais da empresa. Realizar extração; análise; distribuição e centralização dos dados da empresa; dentre outras tarefas pertinentes a área. Experiência na função. Conhecimento no setor de logística. Conhecimento em banco de dados (para entendimento e escrita de consultas SQL); conhecer de BI (Data Warehouse; ETL; Dimensões e medidas). Desejável conhecimento de APIs de integração. Excel avançado. Logística Internacional. Ter Inglês fluente.,2019-08-02T20:59:59-0300,Data Scientist
15312606,Analista de Business Intelligence,Valinhos,SP,"De R$ 3.001,00 a R$ 4.000,00",1,2019-09-18,Profissional,Desenvolver e manter painéis com informações gerenciais / operacionais da empresa. Realizar extração; análise; distribuição e centralização dos dados da empresa; dentre outras tarefas pertinentes a área. Experiência na função. Conhecimento no setor de logística. Conhecimento em banco de dados (para entendimento e escrita de consultas SQL); conhecer de BI (Data Warehouse; ETL; Dimensões e medidas). Desejável conhecimento de APIs de integração. Excel avançado. Logística Internacional. Ter Inglês fluente.,2019-08-02T20:59:59-0300,Data Scientist
15314248,Analista de Business Intelligence,Recife,PE,"De R$ 5.001,00 a R$ 6.000,00",1,2019-09-18,Profissional,Atuação em projetos de Business Intelligence; definir e implementar a arquitetura adequada em integrações e necessidades de negócios complexos. Superior completo na área de TI. Conhecimentos em Plataforma Web; Ferramenta de controle de Versão (SVN; GIT); ferramenta de gestão de atividadesm Utilização de metodologia ágil (Scrum / XP); desenvolvimento de painéis BI com a ferramenta QlikView. Experiência profissional na área de desenvolvimento de software; com desenvolvimento ágil.,2019-08-02T20:59:59-0300,Data Scientist
15319073,Analista de Business Intelligence,Brasilia,DF,A Combinar,1,2019-09-18,Profissional,Irá realizar atividades pertinentes a função. Superior completo na área de TI;. Experiência em atividades de desenvolvimento de soluções de BI. Data Warehouse e Data Discovery.Experiência em Dashboard Conhecimento em ferramentas de OLAP. Experiência com Qlink Sense e Qlink View. Experiência com Designer e gráficos.,2019-08-05T20:59:59-0300,Data Scientist
15319628,Analista de Business Intelligence,Cuiaba,MT,"De R$ 4.001,00 a R$ 5.000,00",1,2019-09-18,Profissional,Realizar a análise dados; apoiando no planejamento; organização e desenvolvimento de painéis e indicadores de BI (Business Intelligence) e BA (Business Analytics). Atuar com desenvolvimento; análise de dados; dinâmicas e base de dados. Realizar análises com diferentes focos; métricas e indicadores de performance. Desenvolvimento de rotinas de carga (ETL). Ensino Superior completo em Sistemas de Informação; Análise de Sistemas; Estatística ou áreas correlatas. Conhecimentos avançados em pacote Office (Principalmente Excel); Banco de dados; modelagem de dados e linguagem SQL. Experiência nas ferramentas QlikView; QlikSense ou PowerBI. Será um diferencial ter atuado com Data Warehouse; Big Data e Data Lake.,2019-08-05T20:59:59-0300,Data Scientist
15320316,Analista de Business Intelligence,Belo Horizonte,MG,A Combinar,1,2019-09-18,Profissional,Atuar no processo de coleta; organização e análise de dados. Interagir diretamente com o usuário e realizar testes guiados. Gerar e apresentar relatórios de fácil absorção; juntamente com novas oportunidades estratégicas. Ensino Superior em Sistemas de Informação (Análise de Sistemas) ou áreas afins. Dominar o uso de ferramentas analíticas: GoodData. Excel avançado; SQL e noções de lógica de programação. Capacidade analítica e atenção a detalhes. Raciocínio lógico e proatividade para resolução de problemas. Capacidade de trabalhar sob pressão. Ser comunicativo e saber se expressar. Comprometimento com prazos e resultados. Interesse em aprimorar o conhecimento em novas tecnologias.,2019-08-05T20:59:59-0300,Data Scientist
15048207,Analista de Business Intelligence,Porto Alegre,RS,A Combinar,1,2019-09-18,Profissional,Atuar com Wave/Einstein Analytics em Salesforce. Desejável conhecimento em desenvolvimento; análise; estruturação e modulação de dados. Outros conhecimentos diferencias são: Tableau; ETL; Einstein. Inglês intermediário/avançado para escrita; leitura e conversação; o cliente é internacional e o time é bastante descentralizado.,2019-07-26T20:59:59-0300,Data Scientist
15267320,Analista de Business Intelligence,Cariacica,ES,"De R$ 3.001,00 a R$ 4.000,00",1,2019-09-18,Profissional,Elaborar e implantar projetos em power BI nas construções do Dashboards. Mapear e corrigir os processos e os registros dos dados sistêmicos setoriais. Ensino Superior cursando; a partir 8º em Ciências da Computação ou Sistemas da Informação. Experiência na área de BI e curso Linguagem SQL.,2019-07-24T20:59:59-0300,Data Scientist
15274470,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-18,Profissional,Desenvolvimento de Dashboards. Criação e manutenção de KPI\'s. Gerar relatórios gerenciais comerciais e operacionais (Semanal; mensais; trimestrais); assim como analisar e gerar as bases de dados relacionadas. Experiência na área de BI e ferramentas de visualizações (Power BI/Tableau/OVR/outros). Conhecimento em Excel avançado; SQL e noções de lógica de programação; são requisitos mandatórios.,2019-07-26T20:59:59-0300,Data Scientist
15279256,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-18,Profissional,Construção de KPIS e dashboards em Tableau (ou ferramentas relacionadas). Suporte na utilização de Dashboards criados por BI ou Key Users. Interação com clientes internos e externos. Data Quality. Conhecimentos em SQL. Desejável Tableau. Ensino Superior completo em Engenharia da Computação; Ciência da Computação; Sistemas de Informação ou áreas correlatas. Desejável Certificação PMP e conhecimento em Soul MV ou MV 2000 e Pós-graduação completa ou cursando em áreas afins.,2019-07-26T20:59:59-0300,Data Scientist
15281478,Analista de Business Intelligence,Brasilia,DF,A Combinar,1,2019-09-18,Profissional,Business Intelligence e Data Warehouse; ETL ODI; OLAP OBIEE; Estruturação de padrões de artefatos BI-DW; Boas praticas de projetos de BI-DW; Oracle Database 10g ou superior; Modelagem de banco de dados e multidimensional; WebLogic: Administrator; Manager Server; Node Manager; Sistemas Componentes de BI: Oracle BI Server; presentation; scheduler; cluster control; Java Host; PL/SQL; UML; BPMN- Business Process Model and Notation. Experiência em projetos de desenvolvimento ou manutenção de software e ou BI-DW; desde que atendidas as exigências anteriores.,2019-07-26T20:59:59-0300,Data Scientist
15281955,Analista de Business Intelligence,São Paulo,SP,"R$ 7.500,00",1,2019-09-18,Profissional,Será responsável por uma conta / plataforma de dados; relatórios e processos analíticos que tocam todos os aspectos da prestação de serviços para que sejam consistentes com os padrões corporativos. O papel é fundamental para o sucesso do relacionamento com o cliente na condução do gerenciamento de desempenho; melhoria de processos e inovação através da tomada de decisões baseada em fatos. A crescente capacidade de análise é um produto essencial e espera-se um gerenciamento direto dos resultados do analista. Essa posição oferece uma oportunidade de trabalhar em uma ampla gama de áreas relacionadas a um portfólio imobiliário global; incluindo: gerenciamento de instalações e operações de construção; gerenciamento de energia; leasing; gerenciamento de projetos e planejamento de portfólio de imóveis. Traduzir os objetivos de negócios do cliente em uma estratégia de gerenciamento de informações e inteligência de negócios; que é integrada e consistente no nível de gerenciamento de contas. Profundo conhecimento do indicador de desempenho chave do contrato e requisitos de relatórios e expectativas do cliente. Promover e permitir a importação e exportação de práticas recomendadas para e da conta e vincular a conta a práticas emergentes na indústria e nos campos de BI / dados. Desenvolver e promover a visualização de dados criativos para obter inteligência acionável. Modelagem financeira; análise e compilação de dados quantitativos. Previsão / tendência de dados de desempenho. Mapeamento de processos e análise de eficiência. Fornecer orientação aos analistas e liderar as equipes de resolução de problemas para desenvolver recomendações com base na interpretação e análise de dados para transformar comportamentos e técnicas. Ensino Superior completo em Analise de sistemas e correlatas.,2019-07-26T20:59:59-0300,Data Scientist
15288233,Analista de Business Intelligence,Barueri,SP,"De R$ 5.001,00 a R$ 6.000,00",1,2019-09-18,Profissional,Principais Atividades: Elaboração de relatórios gerenciais. Extração; manipulação e análise de ETL para modelagem dos relatórios. Construção de reports e dashboards. Automatização de relatórios via VBA/SQL. Estudos e análises de BI. Planejamento e organização de reuniões estratégicas para a equipe gerencial. Melhoria de processos. Requisitos: Superior completo. Inglês Fluente. Conhecimento em ferramentas de banco de dados.,2019-07-30T20:59:59-0300,Data Scientist
15288502,Analista de Business Intelligence,João Pessoa,PB,A Combinar,1,2019-09-18,Profissional,Atuará com desenvolvimento com a ferramenta Power Center / Unix. Ensino Superior completo.Diferencial ter atuado também com Teradata e Power BI.,2019-07-29T20:59:59-0300,Data Scientist
15292922,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-18,Profissional,Atuar no desenvolvimento de Dashboard entregando informações; inteligência aos nossos clientes; orientando decisões e ações melhores e novas oportunidades de negócio. Integrações com sistemas; além de pesquisar e implantar novas soluções e tecnologias. Experiência avançado em MySQL; criação de queries; modelagem de dados e dashboards; atuação com ferramentas de BI de mercado preferencialmente (Power BI); análise e levantamento de requisitos para entendimento da demanda; Procedure; Trigger; conduzir reuniões e processo de levantamento de requisitos; entendimento e estruturação de necessidades dos usuários; Conhecimentos em arquitetura de sistemas. Desejável experiência prévia em projetos de BI. Conhecimento em Programação PHP POO (Programação Orientada Objeto) MVC; JavaScript ES5/ES6; jQuery; HTML/HTML5; CSS/CSS3; JSON; Web Services; REST Full API; bootstrap; Ajax. Ensino superior concluído ou andamento na área de Tecnologia da Informação. Inglês intermediário. Diferencial: Metodologias Ágeis / Scrum. Ferramenta CRM Vtiger.,2019-07-30T20:59:59-0300,Data Scientist
15296532,Analista de Business Intelligence,Barueri,SP,A Combinar,1,2019-09-18,Profissional,Controle de estoque; relacionamento com cliente interno; controles fiscais e financeiros; utilização do sistema SAP. Ensino Superior completo em Engenharia; Administração ou áreas correlatas a exatas. Experiência com relacionamento interno e externo com o cliente; análise e controle de estoque; controle de notas fiscais. Desejável conhecimento em sistema integrado.,2019-07-30T20:59:59-0300,Data Scientist
14576271,Analista de Business Intelligence,Londrina,PR,A Combinar,1,2019-09-18,Profissional,Extrair informações em banco de dados NOSQL Conhecer Google Data Studio Conhecer Power BI Realizar processos de ETL (extração; transformação; carregamento) com Power BI Ter experiencia comprovada em banco de dados Oracle; PostgreSQL; SQLServer; MongoDB; MongoDB Desenvolver Dashboards gerenciais Elaborar Relatórios automatizados Ter facilidade em Analisar; questionar e atender às demandas do cliente Possuir grande experiência em Excel Elaborar processos de QA e Automação de Testes; Desenvolver aplicativos mobile em ambiente Android nativo. Experiência em montagem de indicadores em plataforma de BI Competência e Conhecimento técnico em linguagem SQL Experiência prévia com grandes volumes de dados Conhecimento em Power BI e banco de dados relacionais e não relacionais,2019-04-14T20:59:59-0300,Data Scientist
15177638,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-18,Profissional,Realizar a extração de relatórios; criação; manutenção e gestão de banco de dados e desenvolver estudos e orientar as tendências operacionais; por meio da mensuração de resultados e comparativos para tomada de decisão.,2019-07-15T20:59:59-0300,Data Scientist
15255189,Estatístico,Manaus,AM,A Combinar,1,2019-09-18,Profissional,Analisar e processar dados e construir instrumentos de coleta de dados. Criar banco de dados; desenvolver sistema de codificação de dados e planejar pesquisa. Ensino Superior cursando a partir do 6º período de Estatística. Conhecimento em Tecnologia.,2019-07-23T20:59:59-0300,Data Scientist
15258546,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-18,Profissional,Construção de KPIS e dashboards em Power BI (ou ferramentas relacionadas). Suporte na utilização de Dashboards criados por BI ou Key Users. Interação com clientes internos e externos. Data Quality. Conhecimentos em SQL. Desejável Power BI.,2019-07-24T20:59:59-0300,Data Scientist
15260888,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-18,Profissional,Modelagem de DWs e ETLs. Ferramentas/bancos: Sqlserver 2008/2016; Mysql; Integration Service; Report Service. Experiencia comprovada com as ferramentas/bancos: Sqlserver 2008/2016; Mysql; Integration Service; Report Service. Diferenciais: Conhecimento em ambiente AWS; Postgre; Pentaho; Python,2019-07-23T20:59:59-0300,Data Scientist
15261902,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-18,Profissional,Efetuar tarefas de Business Intelligence de acordo com rotinas e procedimentos estabelecidos. Extração e análise de relatórios gerenciais; como vendas; forecast; indicadores da qualidade; order intake; em TI. Suporte a equipe de administração de vendas e sales suport. Conhecimentos em vendas TI; planejamento e organização. Ter proatividade; flexibilidade e trabalho em equipe.,2019-07-23T20:59:59-0300,Data Scientist
15265456,Analista de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-18,Profissional,Análise e levantamento de requisitos; modelagem e extração de dados.Linguagem SQL; banco de dados SQL Server e Oracle.Desenvolvimento de relatórios; gráficos e dashboard.Sustentação nos processos de ETL e BI.Monitoramento de Jobs de carga de arquivos e tabelas.Sustentação dos processos de BI. Conhecimento em ferramentas OLAP (Power Bi; Pentaho; Microstrategy; etc.); ETL (talend; PDI).Desejável conhecimento em lógica e linguagem de programação (Java; Python; Shell Script ou similares); Data Warehouse; modelagem multidimensional e montagem de cubos.,2019-07-24T20:59:59-0300,Data Scientist
15463275,Citizen Data Scientist,São Paulo,SP,"De R$ 1.001,00 a R$ 2.000,00",1,2019-09-18,Profissional,Avaliar e entender bases de dados; criar análises a partir dos dados disponíveis; com foco em objetivos de negócio. Criar modelos estatísticos avançados correlacionando dados; buscando relações de causa e efeito.  Geração de relatórios e dashboards; tomada de decisões e insights. Superior Completo. Deve possuir conhecimentos em R ou Python para realização das análises.,2019-09-03T20:59:59-0300,Data Scientist
15496243,Data Scientist,São Paulo,SP,A Combinar,1,2019-09-18,Profissional,Buscamos programador Python com alguma experiência profissional ou acadêmica em Data Science e que queira se desenvolver nessa área. Você utilizará técnicas de estatística e machine learning para suportar decisões estratégicas de marketing de nossos clientes. Entender o negócio e a estratégia de marketing e publicidade digital do cliente para proposição de análises e recomendações adequadas. Implementar e manter dashboards. Fazer recomendações de negócio; utilizando técnicas estatísticas (Análises diagnósticas/prescritivas; testes A/B; testes de hipótese; etc). Criar modelos de modelo de machine learning para aplicação em marketing (Segmentação de clientes; valor do ciclo de vida do cliente; modelo de atribuição de canais). Gerir a performance dos modelos de machine learning em produção; atuando para que não haja degradação de desempenho das predições. Automatizar relatórios e dashboards utilizando programação em Python. Graduação em Ciências da Computação; Engenharia; Matemática ou áreas relacionadas. Proficiência em Python. Experiência em bibliotecas comumente usadas em Data Science (ex: Pandas; Numpy; Scipy; Sklearn; etc). Experiência em ferramentas de visualização e criação de dashboards (PowerBI; Data Studio; Tableau; etc). Conhecimento de SQL. Habilidades de comunicação. Diferencial: Experiência em ambiente cloud; preferencialmente GCP. Experiência em extração de dados com APIs e Web scrapping. Experiência com modelos de machine learning em produção. Experiência com tecnologia git.,2019-09-10T20:59:59-0300,Data Scientist
15516796,Data Scientist,São Paulo,SP,A Combinar,1,2019-09-18,Profissional,Autuar com Scala; Python; linguagem R; DataBricks / Azure Machine Learning Services. Experiência comprovada anterior.  Ensino Superior completo. Nível da vaga Pleno/Sênior.,2019-09-13T20:59:59-0300,Data Scientist
14986919,Data Scientist - Visão Computacional,Rio de Janeiro,RJ,A Combinar,1,2019-09-18,Profissional,Desenvolver produtos inovadores de inteligência artificial (IA); com habilidades técnicas para resolver problemas complexos e curiosidade para explorar quais problemas necessitam de solução. Ensino Superior; com Mestrado ou Doutorando em Inteligência Artificial; Sistemas de Apoio à Decisão; BI; DSS; Estatística ou afins. Experiência comprovada em algoritmos de visão computacional. Conhecimentos em algoritmos de inteligência artificial (implementação e uso). Domínio de Python e R. Conhecimentos de Tensorflow e SQL. Domínio de C/.NET. é um diferencial.,2019-08-19T20:59:59-0300,Data Scientist
15041317,Data Scientist,São Paulo,SP,A Combinar,1,2019-09-18,Profissional,Nós somos uma startup de tecnologia que facilita o fluxo de documentação cartorária e forense para grandes empresas. Nós temos dois anos de vida e já estamos somando investidores. Nosso crescimento é bastante acelerado. Na Docket a missão do data scientist será usar os dados à disposição da empresa para constantemente encontrar oportunidades de otimização para todas as áreas de negócio. Os data scientists darão suporte empírico e analítico às decisões mais importantes da empresa. Aqui na Docket você irá: Realizar a modelagem preditiva mediante técnicas de machine learning e data science Revisão e validação de modelos de rating e scoring e parâmetros de risco Apoio matemático ao negócio: desenvolvimento de algoritmos; estatística e probabilidade Gestão e desenvolvimento da área de Data Analytics and Modeling; interagindo com todas as áreas da empresa Garantir uma estruturação e uniformidade de todos os dados da empresa Dar acesso aos resultados; KPIs e Metas para todos os times; da forma mais clara possível; garantindo autonomia para drill downs e tomadas de decisão Você vai se encaixar bem se: Cursando ou formado em algum curso quantitativo (engenharia; estatística; ciência da computação; economia; matemática) Tiver experiência ou conhecimento acadêmico sólido Tiver Conhecimento em linguagens de programação de análise de dados (R; Python e SQL) Possuir conhecimento em tratamento estatístico de dados (data mining) Capacidade analítica apurada e para resolução de problemas Possuir conhecimento em bibliotecas de machine learning,2019-07-29T20:59:59-0300,Data Scientist
15252649,Data Scientist,Florianópolis,SC,"De R$ 7.001,00 a R$ 8.000,00",1,2019-09-18,Profissional,Responsável direto pela modelagem e descoberta da melhor combinação de técnicas e métodos para responder cada pergunta (que técnica usar; que variáveis internas e externas deverão ser buscadas e como extrair estes dados). Testar e decidir diferentes algoritmos de acordo com o comportamento das séries. Melhor entendimento das perguntas e estratégias de modelagem de dados; também haverá a possibilidade de contato com o cliente para validar parcialmente os resultados e melhorar o entendimento da demanda. Desenvolver cálculos matemáticos e linguagem de programação JAVA; PYTHON; R; Scala ou similares. Modelar algoritmos quantitativos (tais como árvore de decisão; algoritmos evolutivos; algoritmos de clustering). Desenvolver análises com técnicas avançadas de estatística. Utilizar estudos e fazer os testes em ferramentas e recursos de machine learning tais como Cortana Analytics; Azure Machine Learning; Watson. Analisar dados e obter informações. Desejável Ensino Superior em Tecnologia; Estatística; Matemática e afins. Conhecimentos de sistemas: CRM; Programação R; Programação Python; Inglês; pacote Office. Desejável graduação em Tecnologia; Estatística; Matemática e afins.,2019-07-22T20:59:59-0300,Data Scientist
15322421,Data Scientist,São Paulo,SP,A Combinar,1,2019-09-18,Profissional,Experiência em Machine Learning; Árvore de decisão; Análise Multivariada; Análise de dados categorizados; Text Mining e Redes Neurais Artificiais no R. Experiência de negócio no ramo varejista. Domínio em R ou Python. Atuar em modelagem estatística para análises descritivas e prescritivas; a partir de dados estruturados e; em especial; com dados não estruturados. Atuar em grandes volumes de dados. Vivência em variedades de linguagens de programação.,2019-08-05T20:59:59-0300,Data Scientist
15374457,Data Scientist - Cientista de Dados,Barueri,SP,A Combinar,3,2019-09-18,Profissional,Buscar novas ferramentas e técnicas para a melhoria contínua de nossos sistemas; Desenvolver tecnologias do zero se auxílio de ferramentas externas. Pesquisa e desenvolvimento de novas técnicas físicas e matemáticas para visão computacional. Construção de sistemas e tecnologias para carros autônomos. Construção de sistemas e tecnologias para reconhecimento facial; movimento e análise de intenção. Conhecimentos em machine learning (supervised and unsupervised); computer vision; deep learning; statistics; data visualization; and data modeling. Experiência com python e C / C++. Experiência com TensorFlow; Numpy; Scikit Learn; Pandas; Dlib; Seaborn e OpenCV (Somente para práticas e testes pois construimos com técnicas de visão computacionais próprias; do zero). Experiência em construção de tecnologias de visão computacional do Zero sem auxílio de Frameworks ou APIs externas. Experiência com infraestrutura Linux (para subir APIs nos Servers). Experiência BigData Analytics. Experiência com Bancos de Dados Não Relacionais (NoSql: Cassandra ScyllaDB; MongDB) . Experiência com construção de APIs e SDKs. Estar familiarizado com ferramentas de trabalho em equipe como VCS (Git). Experiência em treinamento de redes neurais.,2019-08-16T20:59:59-0300,Data Scientist
15374735,Data Scientist,Campinas,SP,A Combinar,1,2019-09-18,Profissional,Cientista de dados; será de sua responsabilidade o levantamento; análise e compilação de informações sobre os dados e projetos da empresa; fornecendo relatórios e modelos de previsão/sugestão; para fundamentar e possibilitar a tomada de decisões dentro dos projetos. Formação Superior: Engenharias; Matemática; Estatística; Computação ou áreas correlatas. Experiência compatível com a função; estatística e habilidade de comunicação.,2019-08-15T20:59:59-0300,Data Scientist
15417713,Data Scientist,São Paulo,SP,"De R$ 6.001,00 a R$ 7.000,00",1,2019-09-18,Profissional,Atuar em uma empresa de tecnologia; que desenvolve aplicações digitais. Conhecimento em AWS ML; AWS SageMaker; Hadoop; Python; - Conhecimento em Machine Learning; - Conhecimento em estatística e probabilidade.,2019-08-23T20:59:59-0300,Data Scientist
15424707,Analista de Business Intelligence,Brasilia,DF,A Combinar,1,2019-09-18,Profissional,O que acha de fazer parte do time da Wiz Estamos com uma vaga aberta para o nosso time! Para se candidatar; você precisa: Ter graduação completa em Ciência da Computação; Análise de Sistemas ou áreas correlatas. Ter experiência na área de Business Intelligence. Dominar inglês em nível intermediário. Desejável conhecimento em SQL Server; T-SQL; modelagem de dados e ETL. Ser organizado; ter pensamento estratégico e capacidade analítica. Como analista Business Intelligence; você irá: Realizar tratamento de dados. Criar e manter rotinas de gerenciamento de dados. Executar processos ETL e modelar dados.,2019-08-27T20:59:59-0300,Data Scientist
15441919,Data Scientist,Porto Alegre,RS,A Combinar,1,2019-09-18,Profissional,Análise e preparação de dados. Seleção; treinamento e teste de modelos de Machine Learning. Análise de resultados. Formação em Ciências da Computação ou Sistemas de Informação ou áreas correlatas. Conhecimento em Machine Learning. Conhecimento em métodos quantitativos; manipulação da base de dados (SQL). Conhecimento em sistemas de recomendação será um diferencial. Conhecimento Azure será um diferencial.,2019-08-29T20:59:59-0300,Data Scientist
